ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000122008	POLK	5	74807581	74896969	1	protein_coding	51426	POLK	5.99896012883471e-07	-0.474863143	92	13.8	0.00824733	rs61688563;rs76916370;rs4704170;rs73765675;rs4298240;rs10942731;rs4704175;rs74864385;rs17671266;rs4703656;rs60445650;rs77486378;rs79752628;rs1833722;rs4703658;rs4704181;rs140535318;rs78909115;rs76170214;rs75136874;rs115597141;rs77579510;rs4704195;rs4704198;rs72501379;rs74290920;rs56371963;rs61602173;rs10462355;rs10462515;rs78163586;rs59175804;rs111913932;rs75897118;rs74744717;rs79203603;rs72633962;rs72633963;rs4703671;rs58519566;rs4704213;rs7356633;rs79326701;rs3804231;rs72633965;rs9293652;rs10067900;rs78979878;rs72633967;rs76478815;rs75673664;rs72633968;rs76041796;rs10076819;rs72633969;rs72633970;rs10061689;rs72633971;rs28874007;rs56859362;rs10474437;rs28612248;rs7726478;rs6891560;rs10055011;rs5744544;rs5744545;rs10059022;rs72633972;rs1553234;rs72633973;rs979182;rs10077427;rs9293654;rs72633974;rs9293655;rs13361353;rs1469051;rs5744636;rs5744667;rs10038945;rs5744704;rs5744709;rs5744712;rs4703675;rs28668361;rs72633975;rs57800576;rs58841453;rs4704229;rs10036682;rs72633976;rs72633977;rs57907925;rs904743;rs7701925;rs28851300;rs10474434;rs17238484;rs10053643;rs10473972;rs4703670;rs13356670;rs7737959;rs10462517;rs7700468;rs3761742;rs3846665;rs698912;rs4704214;rs7356637;rs3761743;rs12234032;rs9885386;rs6453133;rs3846666;rs10038723;rs6453134;rs10075139;rs10434644;rs112635930;rs4385188;rs10474436;rs6872314;rs10070207;rs57149337;rs4440336;rs6891949;rs61430233;rs10942739;rs7709282;rs4704224;rs5744533;rs73120833;rs5744555;rs59506842;rs10043621;rs5744575;rs4704228;rs5744595;rs5744598;rs5744601;rs5744621;rs57312935;rs10044053;rs7445415;rs5744663;rs3213801;rs4703674;rs767676;rs1051795;rs1995267;rs2287711;rs67969809;rs2878519;rs2878520;rs1863935;rs1863934;rs6886841;rs6861279;rs9332464;rs17739580;rs7717505;rs201431766;rs10067641;rs7723531;rs10060260;rs7706857;rs924452;rs1427924;rs9293656;rs2112653;rs369330343;rs184692007;rs1544755;rs4704200;rs4704202;rs2126736;rs7722186;rs10059435;rs10942734;rs1423527;rs2335418;rs10070119;rs6871667;rs11957260;rs7730495;rs6892023;rs7702895;rs2878417;rs4704208;rs3843480;rs7703051;rs11749783;rs10045497;rs3846661;rs3843482;rs2878419;rs6453131;rs3846662;rs6882842;rs3846663;rs12916;rs7733436;rs6878990;rs4704219;rs4704220;rs6873472;rs4704223;rs6896136;rs4549504;rs4604177;rs4704227;rs5744672;rs5744680;rs7703282;rs11748027;rs984976;rs6453116;rs717587;rs1477931;rs6893216;rs17738746;rs6872888;rs144964581;rs55777244;rs2335135;rs6890143;rs6890320;rs148221579;rs77854289;rs17671496;rs12173218;rs7448834;rs59628276;rs6870235;rs4704193;rs55805408;rs75964962;rs76312986;rs61045129;rs114984621;rs11749414;rs75891325;rs5744566;rs5744567;rs5744572;rs142338408;rs16872589;rs116834221;rs142627433;rs60854109;rs112999710;rs5744578;rs5744587;rs5744594;rs5744612;rs77768634;rs73764928;rs111790793;rs113354358;rs58789089;rs1909720;rs55705647;rs5744625;rs3756558;rs963004;rs1988728;rs5744661;rs5744662;rs5744681;rs1018119;rs5744707;rs5744722;rs73764930	3
ENSG00000189045	ANKDD1B	5	74907284	74967671	1	protein_coding	728780	ANKDD1B	NA	0.593695416	120	45	0.00379463	rs7701925;rs28851300;rs10474434;rs17238484;rs10053643;rs10473972;rs4703670;rs7737959;rs10462517;rs7700468;rs3761742;rs3846665;rs698912;rs4704214;rs7356637;rs3761743;rs12234032;rs9885386;rs6453133;rs3846666;rs10038723;rs6453134;rs10075139;rs10434644;rs112635930;rs4385188;rs10474436;rs6872314;rs10070207;rs57149337;rs4440336;rs6891949;rs61430233;rs10942739;rs7709282;rs4704224;rs5744533;rs73120833;rs5744555;rs59506842;rs10043621;rs5744575;rs4704228;rs5744595;rs5744598;rs5744601;rs5744621;rs57312935;rs10044053;rs7445415;rs5744663;rs3213801;rs4703674;rs767676;rs1051795;rs1995267;rs2287711;rs67969809;rs2878519;rs2878520;rs1863935;rs1863934;rs6886841;rs6861279;rs9332464;rs17739580;rs7717505;rs201431766;rs10067641;rs7723531;rs10060260;rs7706857;rs924452;rs1427924;rs9293656;rs61688563;rs76916370;rs4704170;rs73765675;rs4298240;rs10942731;rs4704175;rs74864385;rs17671266;rs4703656;rs60445650;rs77486378;rs79752628;rs1833722;rs4703658;rs4704181;rs140535318;rs78909115;rs76170214;rs75136874;rs115597141;rs77579510;rs4704195;rs4704198;rs72501379;rs74290920;rs56371963;rs61602173;rs10462355;rs10462515;rs78163586;rs59175804;rs111913932;rs75897118;rs74744717;rs79203603;rs72633962;rs72633963;rs4703671;rs58519566;rs4704213;rs7356633;rs79326701;rs3804231;rs72633965;rs9293652;rs10067900;rs78979878;rs72633967;rs76478815;rs75673664;rs72633968;rs76041796;rs10076819;rs72633969;rs72633970;rs10061689;rs72633971;rs28874007;rs56859362;rs10474437;rs28612248;rs7726478;rs6891560;rs10055011;rs5744544;rs5744545;rs10059022;rs72633972;rs1553234;rs72633973;rs979182;rs10077427;rs9293654;rs72633974;rs9293655;rs13361353;rs1469051;rs5744636;rs5744667;rs10038945;rs5744704;rs5744709;rs5744712;rs4703675;rs28668361;rs72633975;rs57800576;rs58841453;rs4704229;rs10036682;rs72633976;rs72633977;rs57907925;rs904743;rs13356670;rs6453116;rs717587;rs1477931;rs6893216;rs17738746;rs6872888;rs144964581;rs55777244;rs2335135;rs6890143;rs6890320;rs148221579;rs77854289;rs17671496;rs12173218;rs7448834;rs59628276;rs6870235;rs4704193;rs73764930;rs2112653;rs369330343;rs184692007;rs1544755;rs4704200;rs4704202;rs2126736;rs7722186;rs10059435;rs10942734;rs1423527;rs2335418;rs10070119;rs11957260;rs7730495;rs6892023;rs7702895;rs2878417;rs4704208;rs3843480;rs7703051;rs11749783;rs10045497;rs3846661;rs3843482;rs2878419;rs6453131;rs3846662;rs6882842;rs3846663;rs12916;rs7733436;rs6878990;rs4704219;rs4704220;rs6873472;rs4704223;rs6896136;rs4549504;rs4604177;rs4704227;rs5744672;rs5744680;rs7703282;rs11748027;rs984976;rs2431295;rs61164763;rs6871667;rs73764932;rs16872639;rs16872665;rs253407;rs253408;rs253392;rs253393;rs34339;rs34340;rs34342;rs34343;rs34344;rs34345;rs34349;rs253415;rs34355;rs34356;rs34357;rs253387;rs66787104;rs16872670;rs40059;rs253388;rs17563589;rs10515213;rs112194443;rs113216064;rs111985168;rs17563700;rs888788;rs2307115;rs7380748;rs377291389;rs17649248;rs72633981;rs4704233;rs77544433;rs17649266;rs72633982;rs72633983;rs3797581;rs2307112;rs17649332;rs58968428;rs17563974;rs72633984;rs17649350;rs72633985;rs17563995;rs72633987;rs72633988;rs17649362;rs111677149;rs2291630;rs58255973;rs72633989;rs72633990;rs12109685;rs12109251;rs4704235;rs113039771;rs16872674;rs375250735;rs61649644;rs546827034;rs566714956;rs7714554;rs7717355;rs34351;rs253391;rs253412;rs253414;rs34358;rs42302;rs40060;rs34360;rs34361;rs16872768;rs4704230;rs6881648;rs4704232;rs10057967;rs6874626;rs3797580;rs2307111;rs6864091;rs2112347;rs10515215;rs16872720;rs60389922;rs72633991;rs16872723;rs60005967;rs16872724;rs2287709;rs16872726;rs80301423;rs17563395;rs6864860;rs6453139;rs59593001;rs11750595;rs7715739;rs6898032;rs7715806;rs6887314;rs28493912;rs56912706;rs7707588;rs73124778;rs10056022;rs58429194;rs3815895;rs17648910;rs888786;rs888787;rs888897;rs17563512;rs10515214;rs2193989;rs10045313;rs2193990;rs2193991;rs11749985;rs2216572;rs10038319;rs16872760;rs2303647;rs3815894;rs79516951;rs10066858;rs56676015;rs6894099;rs1862220;rs16872766;rs60739092	3
ENSG00000152359	POC5	5	74969949	75013313	-1	protein_coding	134359	POC5	0.00213816175598754	0.193562311	178	45	0.000743133	rs253407;rs253408;rs253392;rs253393;rs34339;rs34340;rs34342;rs34343;rs34344;rs34345;rs34349;rs253415;rs34355;rs34356;rs34357;rs253387;rs17563589;rs10515213;rs112194443;rs113216064;rs111985168;rs17563700;rs888788;rs2307115;rs7380748;rs377291389;rs17649248;rs72633981;rs4704233;rs77544433;rs17649266;rs72633982;rs72633983;rs3797581;rs2307112;rs17649332;rs58968428;rs17563974;rs72633984;rs17649350;rs72633985;rs17563995;rs72633987;rs72633988;rs17649362;rs111677149;rs2291630;rs58255973;rs72633989;rs72633990;rs12109685;rs12109251;rs4704235;rs113039771;rs72633991;rs17563395;rs6864860;rs6453139;rs59593001;rs11750595;rs7715739;rs6898032;rs40059;rs34351;rs253391;rs253412;rs253414;rs34358;rs42302;rs40060;rs34360;rs34361;rs16872768;rs4704230;rs6881648;rs4704232;rs10057967;rs6874626;rs3797580;rs2307111;rs6864091;rs2112347;rs66787104;rs7715806;rs6887314;rs28493912;rs253388;rs56912706;rs7707588;rs73124778;rs10056022;rs58429194;rs3815895;rs17648910;rs888786;rs888787;rs888897;rs17563512;rs10515214;rs2193989;rs10045313;rs2193990;rs2193991;rs11749985;rs2216572;rs10038319;rs16872760;rs2303647;rs3815894;rs79516951;rs10066858;rs56676015;rs6894099;rs1862220;rs16872766;rs60739092;rs166183;rs193344;rs194137;rs111937612;rs72633978;rs6868069;rs11746063;rs11748378;rs17649055;rs10462521;rs4704231;rs10462356;rs1817869;rs67054144;rs377603206;rs370654089;rs145619427;rs138490271;rs111647749;rs150247403;rs149283666;rs144487569;rs4703677;rs4703678;rs4703679;rs4703680;rs7381033;rs7381040;rs7712499;rs375574520;rs7732100;rs369671918;rs367659190;rs59778668;rs373167598;rs140583126;rs547528772;rs377290437;rs34905687;rs41534344;rs61173369;rs2307113;rs17563863;rs4704234;rs2047059;rs6453142;rs7713337;rs7730516;rs113295734;rs113896747;rs6888261;rs144035719;rs10474443;rs888789;rs10078021;rs145964034;rs17649030;rs16872770;rs73126706;rs17649109;rs2307114;rs113485542;rs192033420;rs190377120;rs60014753;rs372485888;rs182724547;rs541857031;rs16872665;rs16872674;rs7714554;rs10515215;rs16872720;rs60389922;rs16872723;rs60005967;rs16872724;rs2287709;rs16872726;rs80301423;rs200022150;rs75168664;rs188090912;rs35130836;rs113040336;rs2303152;rs4629571;rs16872521;rs16872526;rs16872536;rs10942737;rs3827608;rs147890805;rs76567714;rs73763093;rs73763094;rs60298841;rs74344518;rs79466936;rs16872556;rs79286120;rs56082155;rs73763097;rs58780510;rs78407358;rs111860699;rs146175995;rs73763098;rs78320668;rs73763099;rs73763100;rs73763101;rs77531919;rs56361267;rs9791146;rs73764903;rs61080643;rs73764904;rs73764905;rs3925086;rs73764909;rs73764910;rs61175242;rs73764914;rs57566899;rs73764915;rs75930101;rs79442301;rs78285088;rs79460789;rs73764920;rs76880629;rs73764921;rs59367133;rs55805408;rs76312986;rs75891325;rs5744566;rs5744567;rs5744572;rs142338408;rs16872589;rs116834221;rs142627433;rs60854109;rs112999710;rs5744578;rs5744587;rs5744594;rs5744612;rs73764928;rs111790793;rs58789089;rs1909720;rs55705647;rs963004;rs1988728;rs5744661;rs5744681;rs1018119;rs5744722;rs73764930;rs61164763;rs73764932;rs16872639;rs17672542;rs74842921;rs10474445;rs10057461;rs75408631;rs7730317;rs2291631;rs12234025;rs976013;rs73126731;rs34078310;rs78422743;rs75848607;rs73126745;rs17564079;rs7711096	3
ENSG00000198945	L3MBTL3	6	130334844	130462594	1	protein_coding	84456	L3MBTL3	0.999498723142149	0.017873613	137	18.57	1.5386e-12	rs1544144;rs2876067;rs9388763;rs4895863;rs9388764;rs9385531;rs13203469;rs6569645;rs6904762;rs9372951;rs9372952;rs34992658;rs7758886;rs1337775;rs1337776;rs1112847;rs59084494;rs9375696;rs7754426;rs6569646;rs6569644;rs9402208;rs9388761;rs7738862;rs7754627;rs35862560;rs9492436;rs9492438;rs6569647;rs113898003;rs1415701;rs9398932;rs75191738;rs1415700;rs7740188;rs6926186;rs9402211;rs9388766;rs9375694;rs9388767;rs6899976;rs9375695;rs4594967;rs7744830;rs7763108;rs9375698;rs4404788;rs4279458;rs4321845;rs9385532;rs7746589;rs6914670;rs9402213;rs9375699;rs9385533;rs9372954;rs9388768;rs4373379;rs4351283;rs6900473;rs6923819;rs11759018;rs11752200;rs12661188;rs12661232;rs12201492;rs7760760;rs9375700;rs9388769;rs7761063;rs7451021;rs9375701;rs9375702;rs9375703;rs9402214;rs13209574;rs12530176;rs57844651;rs11154519;rs4897361;rs4895864;rs9398934;rs9375697;rs9398935;rs4419687;rs6928313;rs7755652;rs3890746;rs4425613;rs9398937;rs4323324;rs12206570;rs9321207;rs4321846;rs6569650;rs111761261;rs6569654;rs12197047;rs9492442;rs6569651;rs7774174;rs7756339;rs9492452;rs7755589;rs9492454;rs76393035;rs4364506;rs9492440;rs7759381;rs9492441;rs7769599;rs7764762;rs13209890;rs4548027;rs9492443;rs12198331;rs9492445;rs9492446;rs7762724;rs9492451;rs9483082;rs9483083;rs9483085;rs12206651;rs12528442;rs7775507;rs62421348;rs62421349;rs7775210;rs62432043;rs79259990;rs72991294;rs1572292;rs9388772;rs7747439;rs9402216;rs6934316;rs9492457;rs58632839;rs9321208;rs6914419;rs183719294	4
ENSG00000215114	UBXN2B	8	59323823	59364060	1	protein_coding	137886	UBXN2B	0.487567803186615	-0.274791059	90	15.8	0.00221337	rs62512898;rs78205405;rs61268712;rs61507625;rs62512901;rs61011094;rs56713309;rs62512903;rs75767143;rs67474730;rs35944605;rs13255706;rs11992341;rs7007296;rs66804785;rs66487220;rs13274906;rs11780173;rs11776617;rs1030431;rs11783515;rs2016886;rs11996829;rs6982486;rs10957054;rs7007181;rs1529368;rs1529367;rs1993453;rs13277801;rs6985620;rs4738679;rs7826120;rs6471717;rs7005978;rs983812;rs2326077;rs1580180;rs2081687;rs9297994;rs10107182;rs4738684;rs10504255;rs7018333;rs4738685;rs8192870;rs13277751;rs10100741;rs13260971;rs149319166;rs143584397;rs55704109;rs56316188;rs2859998;rs13253349;rs62512906;rs34049384;rs2326075;rs62512907;rs7829017;rs3808607;rs3824260;rs34406411;rs13277646;rs35476562;rs62512908;rs12681594;rs16923452;rs13281822;rs12543440;rs11995825;rs73246940;rs200414947;rs13277110;rs11988442;rs17261333;rs1001706;rs726012;rs17261550;rs11989326;rs10108817;rs113734006;rs12543860;rs6993992;rs12547722;rs10111761;rs2081689;rs2081688;rs10095270;rs16923480;rs7830535;rs12546328;rs7006025;rs7840636;rs1469338;rs12676903;rs67257878;rs4599797;rs1057067;rs11552203;rs7958;rs13271916;rs7844502;rs7840670;rs10105913;rs10097123;rs11997341;rs4541896;8:59372651;rs7001030;rs6981417	5
ENSG00000167910	CYP7A1	8	59402737	59412795	-1	protein_coding	1581	CYP7A1	0.00345536122276857	-0.121517501	44	20.8	0.00367753	rs1030431;rs11783515;rs2016886;rs11996829;rs6982486;rs10957054;rs7007181;rs1529368;rs1529367;rs1993453;rs13277801;rs6985620;rs4738679;rs7826120;rs6471717;rs7005978;rs983812;rs2326077;rs1580180;rs2081687;rs9297994;rs10107182;rs4738684;rs10504255;rs7018333;rs4738685;rs4738686;rs35461847;rs1457043;rs2162459;rs6996287;rs8192871;rs8192870;rs3808607;rs3824260;rs12542233;rs13277751;rs4737500;rs10106272;rs28885728;rs10087310;rs10097590;rs72647424;rs12678669;rs10100873;rs10435592;rs10087499;rs535753054;rs556972031;rs28514538;rs17263989;rs10110111;rs12680104;rs10957056;rs10957057;rs8192879;rs8192877;rs28483956;rs11786580;rs6997473;rs13263039;rs4737501;rs7460495;rs6471725;rs7817515;rs28650441;rs7009374;rs7009248;rs6471729;rs55774738;rs1991359;rs12674568;rs12680996;rs7014398;rs9297995;rs16923562;rs16923564;rs11776003;rs28429491;rs6981601;8:59461786;rs7006794;rs10102709;rs10113750;rs72647434;rs72647437;rs28809811;rs28711402;rs9297999;rs28656336;rs1050504;rs12679938;rs17272151;rs10086028;rs112784971;rs4738687;rs1457042;rs8192872;rs13251096;rs3903445;rs1125226;rs1023649;rs1023650;rs1023651;rs4738688;rs1820541;rs10957058;rs7003691;rs7004257;rs4573256;rs12679119;rs7008728;rs1834733;rs6984439;rs7005296;rs1427162;rs1582824;rs72647435;rs59979442;rs12676593;rs11783174;rs10099912;rs55826516;rs1976162;rs7846121;rs13251066;rs12541539;rs4738690;rs4738691;rs7016868;rs113895159;rs7843989;rs6471731;rs9297997;rs6987187;rs4282557;rs4400367;rs3739327;rs1050488;rs2634488;rs2255834;rs2634530;rs2634531;rs28819228;rs10108398;rs9297996;rs10104292;rs4579515;rs10111052;rs10504256;rs10094910;rs9297998;rs72647443;rs12677290;rs6995115;rs3816846;rs200523234;rs7006797;rs146520291;rs7840932;rs11782455;rs56249776;rs6991020;rs7844231;rs7826122;rs7826603;rs2279462;rs16923588;rs2279460;rs16923594;rs10111180;rs12674724;rs7825739;rs72647451;rs2130072;rs11994921;rs10088541;rs4266636;rs4598239;rs28886919;rs10087843;rs10090837;rs6998210;rs12171634;rs12171670;rs6471732;rs11985566;rs7833791;rs10957063;rs10091952;rs28489122;rs28755983;rs10113830;rs10112330;rs10113323;rs10090212;rs113865246;rs60567264;rs16923637	5
ENSG00000137575	SDCBP	8	59465483	59495419	1	protein_coding	6386	SDCBP	0.000811571828670198	-0.857907679	59	16.83	0.00871502	rs10504255;rs4738685;rs8192870;rs13277751;rs13251096;rs3903445;rs13263039;rs10106272;rs1125226;rs1023649;rs1023650;rs1023651;rs4738688;rs1820541;rs28885728;rs10957058;rs7003691;rs7004257;rs10087310;rs4573256;rs4737501;rs12679119;rs7008728;rs10097590;rs7460495;rs6471725;rs72647424;rs1834733;rs6984439;rs7005296;rs1427162;rs10108398;rs12541539;rs4738690;rs4738691;rs7016868;rs1582824;rs7817515;rs28650441;rs7009374;rs7009248;rs6471729;rs55774738;rs1991359;rs12674568;rs12678669;rs12680996;rs17263989;rs7014398;rs10110111;rs9297995;rs16923562;rs16923564;rs11776003;rs28429491;rs6981601;8:59461786;rs7006794;rs10102709;rs12680104;rs10113750;rs10100873;rs113895159;rs7843989;rs6471731;rs72647434;rs72647435;rs9297996;rs9297997;rs10104292;rs59979442;rs72647437;rs12676593;rs28809811;rs4579515;rs11783174;rs10111052;rs10099912;rs10504256;rs10094910;rs28711402;rs9297998;rs4282557;rs4400367;rs55826516;rs9297999;rs1976162;rs28656336;rs3739327;rs1050504;rs1050488;rs72647443;rs12677290;rs6995115;rs12679938;rs3816846;rs200523234;rs7006797;rs146520291;rs7840932;rs11782455;rs56249776;rs6991020;rs7844231;rs7826122;rs7826603;rs2279462;rs16923588;rs2279460;rs16923594;rs10111180;rs12674724;rs7825739;rs17272151;rs72647451;rs10086028;rs2130072;rs11994921;rs10088541;rs4266636;rs4598239;rs28886919;rs10087843;rs10090837;rs6998210;rs12171634;rs12171670;rs6471732;rs11985566;rs7833791;rs10957063;rs10091952;rs28489122;rs28755983;rs10113830;rs10112330;rs10113323;rs113865246;rs60567264;rs16923637;rs9297994;rs10107182;rs4738684;rs7018333;rs2634531;rs2326129;rs10090212;rs2634488;rs62511968;rs6987187;rs2634527	5
ENSG00000035681	NSMAF	8	59496063	59572403	-1	protein_coding	8439	NSMAF	3.1837468420093e-08	NA	117	16.83	0.0254979	rs4282557;rs4400367;rs13277751;rs10106272;rs28885728;rs10087310;rs10097590;rs72647424;rs10108398;rs12541539;rs4738690;rs4738691;rs7016868;rs1582824;rs7817515;rs28650441;rs7009374;rs7009248;rs6471729;rs55774738;rs1991359;rs12674568;rs12678669;rs12680996;rs17263989;rs7014398;rs10110111;rs9297995;rs16923562;rs16923564;rs11776003;rs28429491;rs6981601;8:59461786;rs7006794;rs10102709;rs12680104;rs10113750;rs10100873;rs113895159;rs7843989;rs6471731;rs72647434;rs72647435;rs9297996;rs9297997;rs10104292;rs59979442;rs72647437;rs12676593;rs28809811;rs4579515;rs11783174;rs10111052;rs10099912;rs10504256;rs10094910;rs28711402;rs9297998;rs55826516;rs9297999;rs1976162;rs28656336;rs3739327;rs1050504;rs1050488;rs72647443;rs12677290;rs6995115;rs12679938;rs3816846;rs200523234;rs7006797;rs146520291;rs7840932;rs11782455;rs56249776;rs6991020;rs7844231;rs7826122;rs7826603;rs2279462;rs16923588;rs2279460;rs16923594;rs10111180;rs12674724;rs2634531;rs7825739;rs17272151;rs72647451;rs10086028;rs2130072;rs11994921;rs10088541;rs4266636;rs4598239;rs28886919;rs10087843;rs10090837;rs6998210;rs12171634;rs12171670;rs10091952;rs10113830;rs10113323;rs4738685;rs8192870;rs13263039;rs4737501;rs7460495;rs6471725;rs6471732;rs11985566;rs7833791;rs10957063;rs28489122;rs28755983;rs10112330;rs16923637;rs13251096;rs3903445;rs1125226;rs1023649;rs1023650;rs1023651;rs4738688;rs1820541;rs10957058;rs7003691;rs7004257;rs4573256;rs12679119;rs7008728;rs1834733;rs6984439;rs7005296;rs1427162;rs2634488;rs2326129;rs2634527;rs10090212;rs113865246;rs60567264;8:59505467;rs199784932;rs28623575;rs7015319;rs2680904;rs2680903;rs2946578;rs2634529;rs2255834;rs2634530;rs2680896;8:59518452;rs2634532;rs2680897;rs2680898;rs2680899;rs2680900;rs6991479;rs6991644;rs7841618;rs2680901;rs4738696;rs7816499;rs55658192;rs2634534;rs7831185;rs76103962;rs75794523;rs4737504;rs12334684;rs7836960;rs78681369;rs76597186;rs79270027;rs117164295;rs28819228;rs6985007;rs6985643;rs6987187;rs7820921;rs6994461;rs4738699;rs17273109;rs149643936;rs7830228;rs75647812;rs78831721;rs973807;rs2242344;rs59606339;rs72621436;rs7824249;rs10107524;rs731685;rs7818823	5
ENSG00000104447	TRPS1	8	116420724	116821899	-1	protein_coding	7227	TRPS1	0.990109017620343	-0.347407506	205	21.3	2.23111e-08	rs2721939;rs2721940;rs2142331;rs2737220;rs2721942;rs2721943;rs2737225;rs2737226;rs2721946;rs2721948;rs2737227;rs2721952;rs2737229;rs2737230;rs2737231;rs727582;rs727581;rs2737234;rs2721956;rs1983541;rs2721957;rs2721959;rs2721960;rs2737239;rs2737240;rs2737241;rs2737242;rs2721961;rs2737245;rs2142333;rs2178951;rs2205380;rs2737247;rs2737248;rs2737249;rs2721963;rs2049870;rs2737250;rs2721965;rs2737251;rs2737252;rs2737253;rs2737254;rs2049874;rs2721966;rs2737257;rs2737263;rs2737265;rs179442;rs3808477;rs10086741;rs4876611;rs179444;rs3808478;rs13277568;rs116945304;rs1983543;rs2142332;rs10505260;rs16887613;rs6996088;rs11774793;rs539606398;rs28615930;rs16887645;rs112326642;rs10099678;rs179456;rs720928;rs4876612;rs12682033;rs9297543;rs800562;rs800566;rs800575;rs800574;rs800572;rs2960151;rs800534;rs800535;rs800537;rs800538;rs2736231;rs2694027;rs800539;rs800541;rs800542;rs800571;8:116740014;rs2694034;rs7834801;rs800521;rs1880816;rs1880815;rs1880814;rs2205265;rs2205266;rs2736233;rs1405297;rs1830141;rs1405296;rs2960148;rs2736234;rs2694049;rs2694048;rs2694047;rs2254555;rs985161;rs2960146;rs2223058;rs800506;rs800540;rs2736202;rs2736203;rs2694037;rs2694036;rs2960157;rs2960156;rs800507;rs800508;rs800509;rs800510;rs813889;rs800511;rs800512;rs808982;rs800516;rs800517;rs800518;rs1065806;rs1065805;rs1089116;rs1089117;rs800519;rs702775;rs702774;rs702773;rs702772;rs2736207;rs2694033;rs800591;rs800590;rs800589;rs800588;rs800587;rs800586;rs800554;rs800553;rs800552;rs702771;rs800549;rs800548;rs800547;rs800546;rs800545;rs1526461;rs1526460;rs800544;rs2694045;rs2254401;rs1040333;rs1474517;rs1474518;rs2736208;rs2694043;rs2694042;rs2736209;rs2736212;rs2694041;rs2736213;rs2736215;rs2736216;rs2736217;rs2736219;rs2736222;rs2960155;rs2975506;rs2736223;rs2736224;rs2694039;rs2736225;rs800557;rs800558;rs2960152;rs2975508;rs2471962;rs2960153;rs71508456;rs2975507;rs800556;rs800559;rs2358065;rs800533;rs800532;8:116740070;rs4876613;rs112658822;rs143299819;rs800530;rs77571974;rs75683160;rs1608997;rs16887765;rs374167109;rs10106532;rs10106649;rs12544542;rs16887791;rs12545880;rs4876614;rs9297545;rs9297546;rs61703312;rs6981915;rs78516262;rs800526;rs28416535;rs800531;rs800528;rs800524;rs800523;rs800577;rs702770;rs2736227;rs183666762;rs800576;rs60329603;rs59570411;rs59333566;rs10087296;rs28606624	6
ENSG00000165029	ABCA1	9	107543283	107690518	-1	protein_coding	19	ABCA1	0.00165880319635912	0.082774215	120	15.16	0.00432034	rs4149286;rs4149285;rs4149284;rs4149283;rs4149282;rs4149281;rs4149280;rs4149279;rs2740499;rs12004282;rs4743764;rs13301006;rs13291032;rs10118061;rs11791258;rs35699471;rs10125482;rs12341993;rs10991386;rs57989482;rs4742925;rs4742926;rs1929841;rs4742927;rs2000069;rs111919605;rs13285112;rs59237458;rs4149275;rs67740686;rs4149274;rs4149273;rs4149272;rs2275542;rs4149269;rs4149268;rs7047523;rs10115928;rs4149267;rs2740493;rs2740491;rs2027403;rs2777784;rs2777785;rs2777787;rs2575875;rs2791950;rs2777788;rs4149266;rs2777789;rs2777790;rs2777792;rs62568179;rs11790326;rs4149271;rs3858074;rs3858075;rs2740488;rs62568181;rs13283515;rs3904997;rs3904998;rs3904999;rs11789603;rs3890182;rs72732702;rs3847300;rs2417565;rs115658781;rs3847301;rs3847302;rs3847303;rs13290420;rs13286991;rs13286395;rs7027196;rs7043581;rs113206627;rs34171271;rs62568182;rs62568183;rs62568184;rs13292582;rs2275543;rs2275544;rs2275545;rs3858076;rs3905000;rs4100654;rs62568199;rs13284054;rs115464783;rs3847304;rs2740492;rs3983644;rs10120087;rs1883025;rs2575876;rs61319799;rs73664375;rs3758294;rs2740487;rs2777793;rs2254819;rs2740486;rs2575877;rs2575878;rs2254708;rs7854775;rs10820743;9:107671935;rs4149265;rs34165419;rs186164465;rs1175453;rs2575874;rs4149263;rs4149261;rs2515618;rs10991408	8
