ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000224854	C9orf53	9	21967137	21967738	1	protein_coding	51198	C9orf53	NA	NA	12	9.218	1.16965e-16	rs12349081;rs62556541;rs12335859;rs9657608;rs717326;rs3948753;rs3088440;rs4074785;rs2891092;rs4503179;rs2518722;rs10757260;rs10757261;rs12335941;rs2518717;rs2106115;rs2106116;rs2263146;rs3814960;rs2518720;rs3731197;rs2811710;rs2027938;rs7874405;rs7036656;rs7041637;rs3731257;rs529641957;rs3731239	8
ENSG00000147889	CDKN2A	9	21967751	21995300	-1	protein_coding	1029	CDKN2A	0.357648776382819	-0.259234065	28	9.218	1.16965e-16	rs12349081;rs62556541;rs12335859;rs9657608;rs717326;rs3948753;rs3088440;rs4074785;rs2891092;rs4503179;rs2518722;rs10757260;rs10757261;rs12335941;rs2518717;rs2106115;rs2106116;rs2263146;rs3814960;rs2518720;rs3731197;rs2811710;rs2027938;rs7874405;rs7036656;rs7041637;rs3731257;rs529641957;rs3731239;rs2263145;rs2518721;rs2811709;rs3731201;rs2811712;rs3218018;rs3731217;rs2518723;rs3218012;rs3218020;rs3218007	8
ENSG00000147883	CDKN2B	9	22002902	22009362	-1	protein_coding	1030	CDKN2B	0.281057556695991	-1.806188464	6	8.768	5.50967e-16	rs2518723;rs3218012;rs3218020;rs2263145;rs2518721;rs2811709;rs2811712;rs3218018;rs3218007	8
ENSG00000148737	TCF7L2	10	114710009	114927437	1	protein_coding	6934	TCF7L2	0.98960502908944	0.260677835	226	21	3.30292e-14	rs144903154;rs10047299;rs11196150;rs3862012;rs12255439;rs11196152;rs7912286;rs72826045;rs7918400;rs10885396;rs7094463;rs2104598;rs11196169;rs3814570;rs10509966;rs12242714;rs35495891;rs11196151;rs1556011;rs2148887;rs11595571;rs11595589;rs12260893;rs12246335;rs66668186;rs10885391;rs10509967;rs12269491;rs35757597;rs11196161;rs10885395;rs10885398;rs569153544;rs2094407;rs2094406;rs7079073;rs2094405;rs7075934;rs12243341;rs7909016;rs7098884;rs72826053;rs148599614;rs7895657;rs61875103;rs11196170;rs2296784;rs2296782;rs11196171;rs7068313;rs61875109;rs61875110;rs7897438;rs61875105;rs2296783;rs76681197;rs11196172;rs11196173;rs12573128;rs557840096;rs61875108;rs7917983;rs7901275;rs11816006;rs72826065;rs7918749;rs6585196;rs7080591;rs7081062;rs10128255;rs7895307;rs116761056;rs59846059;rs60459228;rs73358209;rs61875115;rs182610315;rs4297396;rs7079711;rs191841601;rs4073288;rs4074720;rs4074718;rs10885402;rs6585197;rs6585198;rs10787471;rs6585199;rs6585200;rs6585201;rs7904519;rs7918599;rs10885405;rs10885406;rs11196190;rs7899529;rs11196191;rs10787472;rs10787473;rs12258200;rs6585202;rs7921525;rs11196193;rs4309084;rs4128598;rs4128597;rs7924080;rs7907610;rs7077039;rs10885408;rs7086857;rs12359102;rs7919152;rs7100927;rs7895340;rs10885409;rs12265291;rs11196208;rs7077247;rs4077527;rs12718338;rs35011184;rs61875118;rs72826075;rs17747324;rs61875120;rs34872471;rs35198068;rs7903146;rs36090025;rs11196182;rs11196183;rs7896811;rs57225583;rs114863326;rs11196197;rs11196199;rs56385800;rs7076754;rs11196203;rs7901695;rs12244851;rs12243326;rs56087297;rs11196211;rs10885404;rs12245680;rs4918788;rs11196212;rs11196213;rs4918789;rs4917642;rs7085989;rs7087006;rs7070182;rs57543781;rs10885410;rs7919409;rs7100388;rs12255179;rs11196216;rs4918790;rs4918791;rs3750804;rs7908486;rs911769;rs11817385;rs7915978;rs6585205;rs7085532;rs12570357;rs4277044;rs61872795;rs1810650;rs12251238;rs7069881;rs12768310;rs11196218;rs11196219;rs72828111;rs966227;rs3814572;rs10749127;rs4917644;rs35664071;rs4639863;rs10885414;rs11196229;rs11196224;rs10787474;rs12267693;rs290477;rs72641339;rs35648593;rs6585206;rs7894421;rs35010564;rs17130183;rs10749128;rs11592900;rs34855922;rs6585207;rs290476;rs290474;rs290475;rs290494;rs12767895;rs11594681;rs4917645;rs11596409;rs7906315;rs10787475;rs3814573;rs4918799;rs1362943;rs7919544;rs7919294;rs7912600;rs7912725;rs7898086;rs7898108;rs73360281;rs73360287;rs10885417;rs10885418;rs1473184;rs3814575;rs10787477;rs10787478;rs10885420;rs290493;rs290489;rs10787476;rs73362207;rs7903424;rs12775879;rs290490;rs290487;rs1028629;rs11594610;rs1225404;rs290483;rs10885421;rs1885510;rs4081699;rs290481;rs10787479;rs11196251;rs11196253	9
ENSG00000086827	ZW10	11	113603909	113644533	-1	protein_coding	9183	ZW10	0.0472628924555654	-0.861238849	66	17.19	3.24883e-05	rs10789958;rs73007952;rs73007954;rs7927569;rs73007957;rs7102791;rs11214716;rs7105512;rs10891592;rs7124878;rs7105485;rs7129831;rs11822222;rs10891596;rs2513586;rs11214725;rs2428022;rs2465650;rs10891597;rs10750030;rs2465647;rs11606284;rs2513575;rs4320980;rs2513566;rs2428018;rs7111825;rs2428015;rs2513579;rs7112957;rs2428008;rs17802653;rs56879587;rs2428024;rs2513569;rs2510563;rs2097078;rs2510562;rs10891605;rs11214763;rs7943259;rs11214772;rs72997471;rs7943062;rs7945926;rs7942029;rs12363499;rs41358051;rs79555404;rs2885987;rs77765931;rs118091141;rs77841778;rs2279996;rs2279995;rs2364110;rs10502176;rs17115918;rs10502175;rs77466658;rs76274106;rs112393775;rs112280294;rs113897599;rs77900725;rs79643524;rs75407982;rs79179520;rs76069704;rs75480900;rs17115975;rs74337724;rs17796421;rs45480291;rs2285392;rs76211911;rs7116233;rs45595543;rs79186081;rs77641750;rs75249816;rs17723728;rs9667440;rs79493319;rs138096456;rs17802314;rs45447199;rs79893157;rs3802852;rs79176357;rs77843918;rs75816722;rs77803855;rs116314472;rs78346388;rs74571546;rs75132682;rs144902766;rs116842426;rs45587435;rs78124388;rs7111589;rs7937295;rs78440249;rs76073660;rs79988481;rs78417016;rs78297949;rs77820844;rs76213666;rs78712249;rs75181006;rs17116178;rs10750028;rs2364111;rs55782301;rs17115915;rs17115920;rs7930141;rs57063004;rs12292532;rs117189169;rs906847;rs2459969;rs2513572;rs35524849;rs1008868;rs79170468;rs2465651;rs17613359;rs11214717;rs56173047;rs73007975;rs2511052;rs2465649;rs2513591;rs2513592;rs2457377;rs2457376;rs2457375;rs1967264;rs3891484;rs2459970;rs4430548;rs2459976;rs17614161;rs34017209;rs11214783;rs2465648;rs2459975;rs2459974;rs7127080;rs869451;rs2008008;rs61907884;rs34117109;rs10789970;rs4938056	11
ENSG00000228607	CLDN25	11	113650469	113651222	1	protein_coding	644672	CLDN25	2.36412438667322e-09	-0.159950836	24	15.71	3.24883e-05	rs4430548;rs73007952;rs73007954;rs7927569;rs73007957;rs7102791;rs11214716;rs7105512;rs10891592;rs7124878;rs7105485;rs7129831;rs11822222;rs10891596;rs2513586;rs11214725;rs2428022;rs2465650;rs10891597;rs10750030;rs2465647;rs11606284;rs2513575;rs4320980;rs2513566;rs2428018;rs7111825;rs2428015;rs2513579;rs7112957;rs2428008;rs17802653;rs56879587;rs2428024;rs2513569;rs2510563;rs2097078;rs2510562;rs10891605;rs11214763;rs7943259;rs11214772;rs72997471;rs7943062;rs7945926;rs7942029;rs12363499;rs2459976;rs75480900;rs17614161;rs34017209;rs11214783;rs2465648;rs2459975;rs2459974;rs7127080;rs869451;rs2008008;rs61907884;rs34117109;rs10789970;rs4938056;rs17115915;rs17115920;rs57063004;rs12292532;rs906847;rs2459969;rs117189169;rs2513572;rs35524849;rs79170468;rs3758987;rs7943925;rs1176744;rs17542254;rs7930141;rs1967264;rs1008868;rs3891484;rs41358051;rs79555404;rs2885987;rs77765931;rs118091141;rs77841778;rs2279996;rs2279995;rs2364110;rs10502176;rs17115918;rs10502175;rs77466658;rs76274106;rs112393775;rs112280294;rs113897599;rs77900725;rs79643524;rs75407982;rs79179520;rs76069704;rs17115975;rs74337724;rs17796421;rs45480291;rs2285392;rs76211911;rs7116233;rs45595543;rs79186081;rs77641750;rs75249816;rs17723728;rs9667440;rs79493319;rs138096456;rs17802314;rs45447199;rs79893157;rs3802852;rs79176357;rs77843918;rs75816722;rs77803855;rs116314472;rs78346388;rs74571546;rs75132682;rs144902766;rs116842426;rs45587435;rs78124388;rs7111589;rs7937295;rs78440249;rs76073660;rs79988481;rs566159199;rs117239707;rs75175798;rs78417016;rs7945619;rs78297949;rs77820844;rs74399990;rs45438696;rs76213666;rs78712249;rs75181006;rs17116178;rs2513585;rs906846;rs1713676;rs1713675;rs1621515;rs1713672;rs1713671;rs1034582;rs1016955;rs1713670;rs6589397;rs7126080;rs2510564;rs61907861;rs10891598;rs10891599;rs4938053;rs10789965;rs6589398;rs7122325;rs11214740;rs7938454;rs10891600;rs11214745;rs2051675;rs2513570;rs75240464	11
ENSG00000048028	USP28	11	113668596	113746292	-1	protein_coding	57646	USP28	0.031657505195455	0.869552466	100	16.09	1.68772e-05	rs41358051;rs79555404;rs2885987;rs77765931;rs118091141;rs77841778;rs2279996;rs2279995;rs2364110;rs10502176;rs17115918;rs10502175;rs77466658;rs76274106;rs112393775;rs112280294;rs113897599;rs77900725;rs79643524;rs75407982;rs79179520;rs76069704;rs75480900;rs17115975;rs74337724;rs17796421;rs45480291;rs2285392;rs76211911;rs7116233;rs45595543;rs79186081;rs77641750;rs75249816;rs17723728;rs9667440;rs79493319;rs138096456;rs17802314;rs45447199;rs79893157;rs3802852;rs79176357;rs77843918;rs75816722;rs77803855;rs116314472;rs78346388;rs74571546;rs75132682;rs144902766;rs116842426;rs45587435;rs78124388;rs7111589;rs7937295;rs78440249;rs76073660;rs79988481;rs566159199;rs117239707;rs75175798;rs78417016;rs7945619;rs78297949;rs77820844;rs74399990;rs45438696;rs76213666;rs78712249;rs75181006;rs17116178;rs2513585;rs906846;rs1713676;rs1713675;rs1621515;rs1713672;rs1713671;rs1034582;rs1016955;rs1713670;rs6589397;rs7126080;rs2510564;rs61907861;rs10891598;rs10891599;rs4938053;rs10789965;rs6589398;rs7122325;rs11214740;rs7938454;rs10891600;rs11214745;rs2051675;rs2513570;rs75240464;rs73007952;rs73007954;rs7927569;rs73007957;rs7102791;rs11214716;rs7105512;rs10891592;rs7124878;rs7105485;rs7129831;rs11822222;rs10891596;rs2513586;rs11214725;rs2428022;rs2465650;rs10891597;rs10750030;rs2465647;rs11606284;rs2513575;rs4320980;rs2513566;rs2428018;rs7111825;rs2428015;rs2513579;rs7112957;rs2428008;rs17802653;rs56879587;rs2428024;rs2513569;rs2510563;rs2097078;rs2510562;rs10891605;rs11214763;rs7943259;rs11214772;rs72997471;rs7943062;rs7945926;rs7942029;rs12363499;rs11214783;rs1633547;rs2428019;rs2023642;rs2519200;rs2457377;rs2459970;rs2459976;rs2465648;rs7104752;rs2513571;rs11214758;rs1176758;rs1176746;rs1672717;rs1176760;rs1150234;rs2513577;rs35144767;rs2513587;rs36022874;rs57063004;rs117189169;rs79170468;rs1008868;rs11600930;rs12289874;rs4435037;rs12794818;rs12577754;rs2011249;rs35125461;rs869451;rs76696784;rs2008008	11
ENSG00000149305	HTR3B	11	113775399	113817287	1	protein_coding	9177	HTR3B	6.14952696572758e-07	0.319177556	60	20.7	1.04404e-06	rs41358051;rs79555404;rs2885987;rs77765931;rs118091141;rs77841778;rs2279996;rs2279995;rs2364110;rs10502176;rs17115918;rs10502175;rs77466658;rs76274106;rs112393775;rs112280294;rs113897599;rs77900725;rs79643524;rs75407982;rs79179520;rs76069704;rs75480900;rs17115975;rs74337724;rs17796421;rs45480291;rs2285392;rs76211911;rs7116233;rs45595543;rs79186081;rs77641750;rs75249816;rs17723728;rs9667440;rs79493319;rs138096456;rs17802314;rs45447199;rs79893157;rs3802852;rs79176357;rs77843918;rs75816722;rs77803855;rs116314472;rs78346388;rs74571546;rs75132682;rs144902766;rs116842426;rs45587435;rs78124388;rs7111589;rs7937295;rs78440249;rs76073660;rs79988481;rs566159199;rs117239707;rs75175798;rs78417016;rs7945619;rs78297949;rs77820844;rs74399990;rs45438696;rs75240464;rs76213666;rs78712249;rs75181006;rs17116178;rs73007952;rs73007954;rs7927569;rs73007957;rs7102791;rs11214716;rs7105512;rs10891592;rs7124878;rs7105485;rs7129831;rs11822222;rs10891596;rs2513586;rs11214725;rs2428022;rs2465650;rs10891597;rs10750030;rs2465647;rs11606284;rs2513575;rs4320980;rs2513566;rs2428018;rs7111825;rs2428015;rs2513579;rs7112957;rs2428008;rs17802653;rs56879587;rs2428024;rs2513569;rs2510563;rs2097078;rs2510562;rs10891605;rs11214763;rs7943259;rs11214772;rs72997471;rs7943062;rs7945926;rs7942029;rs12363499;rs11214783;rs12286333;rs4435037;rs12794818;rs12577754;rs2011249;rs3891484;rs3758987;rs7943925;rs35125461;rs4938058;rs7103572;rs11214769;rs6589400;rs2457377;rs2459970;rs2459976;rs2465648;rs2513585;rs7104752;rs2513571;rs11214758;rs1176758;rs1176746;rs1672717;rs1176760;rs11606288;rs720396;rs1150234;rs34117109;rs10789970;rs2459974;rs7127080;rs1176756;rs1176744;rs1176743;rs11214789;rs11214790;rs61905760;rs4938055;rs4938056;rs2276307;rs11605098;rs11605102;rs4936285;rs12795805;rs4936286;rs4938059;rs11214780;rs12291118;rs1177066;rs11214786;rs3782025;rs12278709;rs7129190;rs11214782;rs11214775;rs34614384;rs34703448;rs59391854;rs1176716;rs948983;rs1182457;rs7115470	11
ENSG00000166736	HTR3A	11	113845603	113861035	1	protein_coding	3359	HTR3A	1.02839422335736e-09	-0.005129549	40	15.43	0.000241929	rs11214772;rs72997471;rs7943062;rs7945926;rs7942029;rs12363499;rs11214783;rs12286333;rs11214786;rs11214789;rs11214790;rs61905760;rs1150225;rs1150222;rs1176725;rs1176722;rs7930558;rs10891611;rs1176716;rs948983;rs1182457;rs7115470;rs7943259;rs1176753;rs10789980;rs1062613;rs2276302;rs11604247;rs1176719;rs12361344;rs909411;rs11214796;rs1176717;rs3867473;rs1176715;rs1176714;rs1150220;rs1176713;rs930865;rs35448518;rs897685;rs60714211;rs57740015;rs10160548;rs4020469;rs11214800;rs1379170;rs1970831;rs7126511;rs7104236;rs7104411;rs4082224;rs10891615;rs12576962;rs4938066;rs3867474;rs3894248;rs3894247;rs11606861	11
ENSG00000182185	RAD51B	14	68286496	69196935	1	protein_coding	5890	RAD51B	1.45736567534375e-09	0.621695073	141	16.85	7.89254e-40	rs72727502;rs11849344;rs10134240;rs28454359;rs17105810;rs10483811;rs17105812;rs8017678;rs17105828;rs28671277;rs28377700;rs10148391;rs28492919;rs28558877;rs2525504;rs8016149;rs6573841;rs916962;rs2247048;rs2525521;rs1476586;rs2525522;rs2525523;rs2525524;rs2525525;rs2525526;rs2525527;rs2842331;rs2158358;rs2842329;rs2079211;rs757370;rs2244814;rs2842328;rs2842325;rs2040782;rs558293908;rs576903789;rs9323513;rs9323514;rs12887124;rs11158749;rs10134446;rs2189517;rs7140266;rs2525530;rs2679;rs12587232;rs11158751;rs2525520;rs727392;rs12882030;rs11158750;rs2842333;rs877506;rs17105837;rs12586230;rs78002963;rs11844632;rs34882439;rs2525503;rs1468280;rs7153476;rs8007194;rs10145214;rs6573842;rs11621880;rs8009944;rs10130694;rs17105872;rs2285883;rs7146456;rs1290999;rs113583947;rs10148414;rs1290997;rs58253081;rs55987972;rs58592978;rs17829180;rs2253168;rs8017453;rs761944;rs2256206;rs2256224;rs17829192;rs8008333;rs113947420;rs56382633;rs11623543;rs2256608;rs8016488;rs2257022;rs10133354;rs2064827;rs10483814;rs72729537;rs11623751;rs963917;rs10136316;rs10136315;rs11623593;rs17829311;rs17756404;rs11158752;rs2257111;rs2257116;rs2257127;rs4899246;rs59934413;rs61985825;rs4531674;rs963918;rs10133460;rs72729538;rs28488019;rs4902606;rs2331775;rs2331776;rs6573844;rs2145157;rs12879200;rs4902608;14:69069239;rs12878344;rs72729544;rs11845204;rs61987060;rs17105965;rs2236185;rs4362328;rs8006141;rs2236184;rs115608694;rs17829444;rs61987062;rs5028394;rs4375591;rs4262880;rs10137147;rs10137893	12
ENSG00000108557	RAI1	17	17584787	17714767	1	protein_coding	10743	RAI1	0.999136111876994	NA	89	23.8	0.00122808	rs9891823;rs62064075;rs11650499;rs9911672;rs9891340;rs12602348;rs9900673;rs12941301;rs11655881;rs8068296;rs7212538;rs7212010;rs8073683;rs8073975;rs7223430;rs7222423;rs12936277;rs12952237;rs547872359;rs10401011;rs1869771;rs9897044;rs9899364;rs4925092;rs4925093;rs4925094;rs4925095;rs4925096;rs7225141;17:17572342;rs7224619;rs7225934;rs2350632;rs8067800;rs117908897;rs2350633;rs4496218;rs9897596;rs7224617;rs12940014;rs9910411;rs4995264;rs9899445;rs9900148;rs6502615;rs2350962;rs8065154;rs7208561;rs4636969;rs8075153;rs9897309;rs4925104;rs9906532;rs4925105;rs7224739;rs12938840;rs12938914;rs12942059;17:17644405;rs12942708;rs12943416;rs12947517;rs58251514;rs9890929;rs79642939;rs569324781;rs9303142;rs58788694;rs28669696;rs9897150;rs9905513;rs12449524;rs111951069;rs8071107;rs9909618;rs11654724;rs62066210;rs12939297;rs11871738;rs35660942;rs75765969;rs67210962;rs11869313;rs62064078;rs7213809;rs9890064;rs9901291;rs11078392;rs4925062;rs9783803;rs12940050;rs7212873;rs9905728;17:17612910;rs4074643;rs7213879;rs9904351;rs4925103;rs9907986;rs62064079;rs12936587;rs12449964;17:17611725;rs60498626;rs2350961;rs7219757;rs11654526;rs62064082;rs62064083;rs62064084;17:17629523;rs62064086;rs62064087;rs62064088;rs7219213;rs11078396;rs11655029;rs4925108;rs9900803;17:17651214;rs12945601;rs7208757;rs11656775;rs752579;rs4925109;rs55767800;rs12950737;rs941446;rs12940418;rs12952495;rs8067439;rs12946913;rs11654081;rs2350976;rs11652881;rs4925115;rs3818717;rs12941356;rs941449;rs16960870;rs9910075;rs4925114;rs11649804;rs11078398;rs11868035;rs11656665;rs12936927;rs8066560;rs11657423;rs11078399;rs12450799;rs4925116;rs12952723;rs9894257;rs7503747;rs9902941;rs11657130;rs11652144;rs116340103;rs1889018;rs4924821;rs4925117;rs12938501;rs13306736;rs12946746;rs7359509;rs4925119;rs9891957;rs8078756;rs9906673;rs6502618;rs3183702;rs2236513;rs9915248;rs4924822;rs3744113;rs9915776;rs3744115;rs1052299;rs1108648;rs7501812;rs12941550;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs9895335;rs9895750;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs7503334;rs8065563;rs950966;rs4925123;rs11650649;rs11650890;rs4925125;rs4925126;rs2350977;rs11078403;rs8070128;rs8066145;rs4925129;rs66531105;rs8078138;rs8078583;rs8070722;rs8068281;rs77681052;rs7222480;rs9913724;rs7207043;rs7207395;rs7208190;rs62064156;rs11078405;rs9912895;rs62064158;rs28428991;rs67253360;rs12452219;rs12452254;rs63721860;rs9904163;17:17831473;rs5002487;rs8068820;rs4077198;rs6502622;rs11656840;rs4341796;rs11078406;rs11078407;rs11657773;rs4470201;rs6502624;rs4534911;rs4553680;rs8080823;rs62072049;rs12948749;rs11652894;rs2955371;rs1889014;rs8079418;rs2955382;rs4925130;rs8073001;rs4244602;rs6502626;rs6502627;rs8065416;rs8066982;rs7214536;rs8077530;rs8078105;rs4257260;rs8065970;rs4414547;rs8070748;rs4616340;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs9908832;rs9635698;rs4343339;rs4321247;rs12953299;rs1108646;rs12951376;rs8065497;rs12943500;rs8070624;rs8076747;rs8077338;rs6502629;rs4072738;rs4072739;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs6502631;rs4506969;rs28537385;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955355;rs2955353;rs7207461;rs7210400;rs12940282;rs12939020;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955372;rs4643387	13
ENSG00000072310	SREBF1	17	17713713	17740325	-1	protein_coding	6720	SREBF1	0.985657782151979	-0.309371433	43	14.53	0.000256968	rs11655029;rs9900803;rs11656775;rs4925109;rs11649804;rs11078398;rs8067439;rs12946913;rs3818717;rs11654081;rs2350976;rs11652881;rs4925114;rs11868035;rs12941356;rs4925115;rs11656665;rs12936927;rs8066560;rs11657423;rs11078399;rs12450799;rs4925116;rs12952723;rs9894257;rs7503747;rs9902941;rs11657130;rs11652144;rs116340103;rs1889018;rs4924821;rs4925117;rs12938501;rs13306736;rs12946746;rs7359509;rs4925119;rs9891957;rs8078756;rs9906673;rs6502618;rs3183702;rs2236513;rs9915248;rs4924822;rs3744113;rs9915776;rs3744115;rs1052299;rs1108648;rs7501812;rs12941550;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs1889014;rs9895335;rs9895750;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs7503334;rs8065563;rs950966;rs4925123;rs11650649;rs11650890;rs4925125;rs4925126;rs2350977;rs11078403;rs8070128;rs8066145;rs4925129;rs66531105;rs8078138;rs8078583;rs8070722;rs7222480;rs9913724;rs7207043;rs7207395;rs7208190;rs62064156;rs11078405;rs9912895;rs62064158;rs28428991;rs67253360;rs12452219;rs12452254;rs63721860;rs9904163;17:17831473;rs5002487;rs8068820;rs4077198;rs6502622;rs11656840;rs4341796;rs11078406;rs11078407;rs11657773;rs4470201;rs6502624;rs4534911;rs4553680;rs8080823;rs62072049;rs8079418;rs12948749;rs11652894;rs2955371;rs4925108;17:17651214;rs12945601;rs752579;rs55767800;rs12950737;rs941446;rs12940418;rs12952495;rs2955382;rs4925130;rs8068281;rs77681052;rs8073001;rs4244602;rs6502626;rs6502627;rs8065416;rs8066982;rs7214536;rs8077530;rs8078105;rs4257260;rs8065970;rs4414547;rs8070748;rs4616340;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs9908832;rs9635698;rs4343339;rs4321247;rs12953299;rs1108646;rs12951376;rs8065497;rs12943500;rs8070624;rs8076747;rs8077338;rs6502629;rs4072738;rs4072739;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs6502631;rs4506969;rs28537385;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955355;rs2955353;rs7207461;rs7210400;rs12940282;rs12939020;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955372;rs4643387;rs11871231;rs11869491;rs9899355;rs7219324;rs8068175;rs57728924;rs59304093;rs11078408;rs11870660;rs4471742;rs4299203;rs7219320;rs8071238;rs62073573;rs4426402;rs4410135;rs4561528;rs59518074;rs8066764;rs2955360;rs9303144;rs12943914;rs72827413;rs12952818;rs11078410;rs4925138;17:17995166;rs2230316;rs854813;rs712265;rs854762;rs854764;rs854765;rs854766;rs6502637;rs7211714;rs7212447;rs11867241;rs4365346;rs4506967;rs2974998;rs2974999;rs854809;rs854808;rs2056842;rs6826;rs1101727;rs854767;rs854769;rs854770;rs741782;rs712267;rs854817;rs854818;rs2955365;rs2955366;rs854789;rs1008135;rs854814;rs854791;rs854768;rs12453825;rs60073596;rs4925133;rs2955373;rs721669;rs7502681;rs2955367	13
ENSG00000175662	TOM1L2	17	17746828	17875736	-1	protein_coding	146691	TOM1L2	0.414475507742354	-0.031662721	140	17.34	2.45589e-05	rs8067439;rs12946913;rs3818717;rs11654081;rs2350976;rs11652881;rs4925114;rs12941356;rs4925115;rs11656665;rs12953299;rs12936927;rs8066560;rs11657423;rs11078399;rs12450799;rs4925116;rs12952723;rs9894257;rs7503747;rs9902941;rs11657130;rs11652144;rs116340103;rs1889018;rs4924821;rs4925117;rs12938501;rs13306736;rs12946746;rs7359509;rs4925119;rs9891957;rs8078756;rs9906673;rs6502618;rs3183702;rs2236513;rs9915248;rs4924822;rs3744113;rs9915776;rs3744115;rs1052299;rs1108648;rs7501812;rs1108646;rs12951376;rs12941550;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs1889014;rs9895335;rs9895750;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs7503334;rs8065563;rs8065497;rs950966;rs4925123;rs11650649;rs12943500;rs11650890;rs4925125;rs4925126;rs2350977;rs11078403;rs8070128;rs8066145;rs4925129;rs4925130;rs66531105;rs8078138;rs8078583;rs8070722;rs8068281;rs77681052;rs7222480;rs9913724;rs7207043;rs7207395;rs7208190;rs62064156;rs11078405;rs9912895;rs62064158;rs28428991;rs67253360;rs12452219;rs12452254;rs63721860;rs9904163;17:17831473;rs8073001;rs5002487;rs8068820;rs4077198;rs6502622;rs11656840;rs4341796;rs11078406;rs11078407;rs4244602;rs11657773;rs8070624;rs4470201;rs6502624;rs6502626;rs6502627;rs8065416;rs8066982;rs4534911;rs7214536;rs8077530;rs8076747;rs8078105;rs4257260;rs4553680;rs8065970;rs4414547;rs8070748;rs8077338;rs4616340;rs8080823;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs6502629;rs9908832;rs9635698;rs4343339;rs8068175;rs57728924;rs59304093;rs11078408;rs11870660;rs4471742;rs4299203;rs4321247;rs7219320;rs11871231;rs11869491;rs4072738;rs4072739;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs9899355;rs6502631;rs4506969;rs8071238;rs28537385;rs62072049;rs7219324;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs8079418;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955382;rs2955355;rs2955353;rs7207461;rs12948749;rs7210400;rs12940282;rs12939020;rs11652894;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955371;rs2955372;rs4643387;rs8066764;rs2955360;rs62073573;rs9303144;rs4426402;rs4410135;rs4561528;rs12943914;rs59518074;rs6502637;rs7211714;rs7212447;rs72827413;rs11867241;rs12952818;rs4365346;rs4506967;rs11078410;rs4925138;17:17995166;rs2974998;rs2230316;rs2974999;rs854813;rs854809;rs854808;rs712265;rs2056842;rs854762;rs6826;rs854765;rs854766;rs1101727;rs854767;rs854769;rs854770;rs741782;rs712267;rs854817;rs854818;rs2955365;rs2955366;rs854789;rs1008135;rs854764;rs854814;rs854768;rs12453825;rs60073596;rs4925133;rs2955373;rs721669;rs7502681;rs2955367;rs854791;rs9890563;rs712269;rs854787;rs4924826;rs76722346;rs8067044;rs3935505;rs3935506;rs4635395;rs854792;rs4622569;rs854786	13
