ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000145996	CDKAL1	6	20534688	21232635	1	protein_coding	54901	CDKAL1	0.577650480843115	0.904338397	280	21.3	2.00574e-09	rs72830609;rs9368197;rs2328525;rs58761454;rs9368200;rs9358342;rs45559831;rs9350257;rs9350258;rs9368202;rs4712506;rs2064321;rs962576;rs9368207;rs9358350;rs11758281;rs2294809;rs10946394;rs6923683;rs2206578;rs2206577;rs6903415;rs6909467;rs9350255;rs9465800;rs9465801;rs2103682;rs9460520;rs7753519;rs6918457;rs1474720;rs6928198;rs6907897;rs6928586;rs6938955;rs9368208;rs6907459;rs6935317;rs4336434;rs6936705;rs4710935;rs1997778;rs2223622;rs6902661;rs4991654;rs4712517;rs4712518;rs6907767;rs6937578;rs2143407;rs12204173;rs12212600;rs6456356;rs7758851;rs78287738;rs7756211;rs6932320;rs12208597;rs10946390;rs62400061;rs7341226;rs6927481;rs7744833;rs6926658;rs12213132;rs9465819;rs9465821;rs6930283;rs6908042;rs6942313;rs12210459;rs62400069;rs12199184;rs12209806;rs1997777;rs6900954;rs10456007;rs2206579;rs76235859;rs2223620;rs9465839;rs9348432;rs4291090;rs9358344;rs9358345;rs9350261;rs9368204;rs9358346;rs9465816;rs2328527;rs2876574;rs34877824;rs9358353;rs978988;rs978986;rs9356740;rs9368212;rs11966749;rs9350268;rs2069015;rs9366354;rs9368201;rs7739402;rs1012627;rs1012626;rs9350262;rs4712507;rs9348436;rs9368206;rs9358349;rs4710934;rs113016089;rs73386591;rs9366357;rs4712516;rs10946393;rs11964057;rs4710936;rs72830645;rs6925097;rs7758129;rs67320261;rs9465831;rs9358352;rs978987;rs9368214;rs10214549;rs59800273;rs61663643;rs13437429;rs9465841;rs2328529;rs9460537;rs7768642;rs56241903;rs9465846;rs9465847;rs6940200;rs9465850;rs9348440;rs72830669;rs7766844;rs2876582;rs2223621;rs9465845;rs1569660;rs1569658;rs16883996;rs5028948;rs6456360;rs6456361;rs6456362;rs6922571;rs9465836;rs7763304;rs7743314;rs714831;rs714830;rs9356741;rs9366358;rs9356742;rs6917583;rs6917599;rs9368216;rs58723416;rs742642;rs28665000;rs58048170;rs9350270;rs76779596;rs7771213;rs79680232;rs9465843;rs9465844;rs10484633;rs7758612;rs9465851;rs9460538;rs9465852;rs6925328;rs2328531;rs7755830;rs7756031;rs7341291;rs4710938;rs4710939;rs9460540;rs979614;rs1012635;rs9368215;rs9295475;rs9358355;rs9356743;rs9368219;rs35612982;rs67131976;rs4710941;rs2206734;rs72830699;rs11753081;rs1040558;rs6456371;rs2328547;rs2328548;rs6935599;rs9465871;rs10946403;rs9358357;rs9358358;rs9460550;rs9356746;rs9350272;rs9368226;rs6903744;rs7767391;rs6928012;rs56017320;rs72832309;rs6901559;rs9295478;rs61128991;rs9368225;rs6903175;rs12111351;rs4712537;rs16884072;rs2328546;rs4712527;rs1012636;rs10440832;rs7748720;rs4712531;rs9350273;rs6908425;rs4712523;rs4712524;rs4710940;rs67077402;rs6906327;rs6456368;rs6456369;rs10946396;rs11759505;rs10946398;rs9460544;rs9460545;rs6456370;rs35456723;rs9368218;rs4712525;rs9460546;rs9465860;rs7748382;rs7752780;rs7752906;rs2206739;rs2206738;rs9358356;rs111629317;rs7451008;rs4712536;rs6915155;rs35261542;rs1569699;rs7756992;rs9350271;rs9356744;rs7766070;rs9368222;rs6931514;rs10946402;rs13216165;rs72832308;rs9942459;rs9465873;rs62397655;rs13213979;rs13217519;rs11753021;rs11753041	11
ENSG00000198945	L3MBTL3	6	130334844	130462594	1	protein_coding	84456	L3MBTL3	0.999498723142149	0.017873613	80	18.57	1.5386e-12	rs6569646;rs6569647;rs9398932;rs75191738;rs1415700;rs7740188;rs6926186;rs9402211;rs9388766;rs9375694;rs9388767;rs6899976;rs9375695;rs4594967;rs7744830;rs7763108;rs9375698;rs4404788;rs4279458;rs4321845;rs9385532;rs7746589;rs6914670;rs9402213;rs9375699;rs9385533;rs9372954;rs9388768;rs4373379;rs6900473;rs6923819;rs11759018;rs11752200;rs12661188;rs7760760;rs9375700;rs9388769;rs7761063;rs7451021;rs9375701;rs9375702;rs9375703;rs9402214;rs1415701;rs13209574;rs12530176;rs57844651;rs59084494;rs9375696;rs11154519;rs4897361;rs4895864;rs9398934;rs9375697;rs9398935;rs4419687;rs6928313;rs7755652;rs3890746;rs9398937;rs4323324;rs12206570;rs9321207;rs4321846;rs12197047;rs9492442;rs76393035;rs4364506;rs9492440;rs7759381;rs9492441;rs7769599;rs7764762;rs13209890;rs4548027;rs9492443;rs12198331;rs12528442;rs7775507;rs62421348	12
ENSG00000091831	ESR1	6	151977826	152450754	1	protein_coding	2099	ESR1	0.987167021325736	-1.056874916	20	10.89	2.80637e-20	rs851980;rs851978;rs851977;rs851976;rs851975;rs1101081;rs1101080;rs7455028;rs6932703;rs10872678;rs12526447;rs12525163;rs3020339;rs10484921;rs7772579;rs3020340;rs7749659;rs3020342;rs2347637;rs7454865	13
ENSG00000077809	GTF2I	7	74071994	74175026	1	protein_coding	2969	GTF2I	0.999348689931056	NA	60	10.6	4.11475e-07	rs73366482;rs6967942;rs13243640;rs6460087;rs13238568;rs28584911;rs2527366;rs2527367;rs2718272;rs2527380;rs810364;rs34762099;rs35633336;rs7810710;rs7796364;rs35735900;rs4717903;rs13238996;rs73137144;rs7801385;rs77393417;rs4717904;rs4717905;rs4717906;rs4717907;rs68008267;rs35473599;rs13227433;rs7794284;rs6967152;rs6964833;rs35203738;rs34324971;rs67755137;rs3846966;rs2301907;rs6973978;rs34997674;rs7795281;rs7795282;rs17515241;rs2267812;rs707395;rs35005436;rs12113435;rs80026156;rs116733132;rs112217519;rs59377175;rs10253955;rs6944395;rs28550371;rs2527363;rs2718270;rs2718271;rs113799564;rs2527375;rs2718274;rs117070686;rs2527365;rs79666381;rs2259964;rs2259965;rs151055262;rs2718277;rs2718278	15
ENSG00000158517	NCF1	7	74188309	74203659	1	protein_coding	653361	NCF1	0.92335956129349	-0.356777305	1	14.46	5.70064e-05	rs34762099;rs35633336;rs7810710;rs7796364;rs35735900;rs4717903;rs13238996;rs7801385;rs77393417;rs4717904;rs4717905;rs4717906;rs4717907;rs35473599;rs13227433;rs7794284;rs6967152;rs6964833;rs35203738;rs3846966;rs2301907;rs6973978;rs7795281;rs7795282;rs17515241;rs35005436;rs2267812;rs810364;rs707395	15
ENSG00000196275	GTF2IRD2	7	74210483	74267847	-1	protein_coding	84163	GTF2IRD2	NA	NA	1	14.46	5.70064e-05	rs34762099;rs35633336;rs7810710;rs7796364;rs35735900;rs4717903;rs13238996;rs7801385;rs77393417;rs4717904;rs4717905;rs4717906;rs4717907;rs35473599;rs13227433;rs7794284;rs6967152;rs6964833;rs35203738;rs3846966;rs2301907;rs6973978;rs7795281;rs7795282;rs17515241;rs35005436;rs2267812;rs810364;rs707395	15
ENSG00000164756	SLC30A8	8	117962512	118188953	1	protein_coding	169026	SLC30A8	1.79754250091306e-09	0.25841764	12	7.825	0.000141866	rs11558471;rs35859536;rs9650069;rs4300038;rs11774700;rs2466293;rs2466292;rs2466289;rs2466320;rs2466318;rs2464573;rs112129735;rs10101934;rs6469679;rs2466291;rs16889471;rs6469681;rs10101645;rs10105491;rs4442172;rs4573313;rs4392934;rs11987251;rs2466290;rs2464597;rs1578978;rs2464598	17
ENSG00000138311	ZNF365	10	64133951	64431771	1	protein_coding	22891	ZNF365	3.62115394483978e-05	-0.151965448	80	19.11	2.44706e-25	rs2393881;rs17221319;rs10822007;rs7094985;rs10822008;rs2138556;rs4746123;rs1949355;rs12220488;rs2138555;rs61259183;rs11817964;rs11818767;rs35713824;rs79539661;rs16917276;rs3847337;rs2393884;rs11818163;rs10995170;rs6479815;rs12781954;rs12782013;rs2393883;rs58022859;rs79964231;rs74158922;rs79296416;rs41456349;rs74158924;rs41429446;rs11819488;rs6479816;rs1955330;rs79954204;rs11813235;rs75249536;rs6479819;rs6479820;rs6479821;rs56667807;rs11812404;rs16917264;rs16917268;rs75984279;rs74196381;rs16917270;rs7901870;rs56115828;rs7919747;rs7923418;rs16917275;rs7090383;rs11819137;rs58335152;rs7896491;rs1955332;rs1955331;rs10761636;rs753518;rs1996318;rs4489633;rs2393885;rs10822011;rs4282885;rs10822012;rs10761637;rs12098307;rs7083350;rs10822013;rs4745820;rs12243471;rs12245332;rs10509168;rs10995176;rs61863444;rs2393886;rs16917302;rs73292462;rs10995177	19
ENSG00000108175	ZMIZ1	10	80828792	81076276	1	protein_coding	57178	ZMIZ1	0.999743700872505	-0.003623491	340	18.57	2.81227e-37	rs697243;rs1370562;rs79324861;rs7087678;rs2297923;rs1337983;rs4641401;rs66870634;rs7067958;rs7086247;rs35439188;rs2297922;rs1337984;rs1337982;rs12263636;rs4980022;rs4980021;rs10824713;rs6480918;rs1658329;rs10762842;rs7082178;rs12221177;rs12412705;rs16936800;rs704010;rs1250009;rs1250008;rs1250005;rs1250003;rs1250000;rs1249998;rs719338;rs1268974;rs873823;rs754416;rs7091873;rs7920460;rs56358128;rs56094678;rs55869157;rs55722978;rs55872506;rs4980027;rs72816227;rs7916950;rs66534009;rs7909146;rs4980024;rs12359051;rs4980028;rs4979843;rs12782529;rs11002807;rs1124441;rs1124440;rs1124439;rs704011;rs1250007;rs1250004;rs1250002;rs704008;rs704007;rs704006;rs1269867;rs10762844;rs704009;rs1538228;rs2012869;rs2077266;rs11002810;rs7922498;rs1250013;rs753271;rs946716;rs1250011;rs4564274;rs11595891;rs10824715;rs79357024;rs35861839;rs10824714;rs11002811;rs11002813;rs11002814;rs11002815;rs11002819;rs7079181;rs35678649;rs16936863;rs17557872;rs11002825;rs11002826;rs7083272;rs880031;rs10824716;rs11002820;rs10762845;rs56038371;rs881407;rs881406;rs6480919;rs11598107;rs7086436;rs10824717;rs12256982;rs16936856;rs11597192;rs946009;rs10824718;rs61853172;rs56019917;rs7086204;rs7086384;rs6480920;rs2486695;rs1628089;rs1765880;rs1658324;rs11818019;rs1545142;rs1658323;rs704005;rs4336976;rs10824719;rs7903880;rs11002831;rs11002833;rs11002834;rs11002835;rs7068624;rs11002837;rs11002838;rs11002839;rs11002840;rs704004;rs1658322;rs1866159;rs1866158;rs1866157;rs6480921;rs10762848;rs60000259;rs10762849;rs10762850;rs4980029;rs4980030;rs7903793;rs7904249;rs7921002;rs10762851;rs7097066;rs75167266;rs74385409;rs72816252;rs4979845;rs4980031;rs58567997;rs704001;rs11002846;rs12572275;rs704000;rs779671;rs1769758;rs16936901;rs16936904;rs7070204;rs4980032;rs780157;rs780156;rs780159;rs779933;rs1769763;rs1749824;rs1769756;rs1815314;rs7914926;rs780151;rs737012;rs35339173;rs10824722;rs11002852;rs11591689;rs12359427;rs10824724;rs11595549;rs72816263;rs35476558;rs11002858;rs10824725;rs11597946;rs11597947;rs11597985;rs10824726;rs10762852;rs11597824;rs12773448;rs61853180;rs73298201;rs73300105;rs6480922;rs6480923;rs73300108;rs7899140;rs10824723;rs703997;rs779932;rs697242;rs697241;rs1769762;rs1749823;rs1658319;rs7916574;rs703993;rs703990;rs16936932;rs749821;rs4980038;rs4980040;rs16936991;rs703994;rs9664899;rs7913964;rs7923830;rs12573130;rs72816276;rs3862511;rs16937003;rs4980041;rs697240;rs703983;rs810517;rs12571751;rs703982;rs703980;rs703977;rs697239;rs703975;rs703974;rs703967;rs703966;rs1613295;rs7917173;rs4979847;rs703979;rs35057029;rs11813890;rs12161674;rs74142327;rs4979848;rs4979849;rs11002861;rs697238;rs4979850;rs4980042;rs4980043;rs4979851;rs74142329;rs3889275;rs7082565;rs703970;rs72816291;rs7093478;rs697237;rs3897443;rs1613299;rs3889809;rs703965;rs3889808;rs3889807;rs16937026;rs7894320;rs4980044;rs4979853;rs58716618;rs4980045;rs4980046;rs74142337;rs4980047;rs1250562;rs1250561;rs10509406;rs10128264;rs2790766;rs2802369;rs2802370;rs2802371;rs1250575;rs753270;rs942794;rs2802360;rs2802362;rs1250582;rs1250583;rs1250584;rs1250585;rs1250587;rs1250588;rs1250590;rs942797;rs36123431;rs58273541;rs2490275;rs1250574;rs11002865;rs16937032;rs1250576;rs73302145;rs745417;rs745418;rs746167;rs942796;rs10762853;rs11002867;rs11002868;rs12357296;rs11002869;rs11002870;rs77481034;rs1250580;rs76087804;rs11002871;rs72818212;rs11002872;rs11002873;rs11002875;rs2094072;rs4325264;rs111996370;rs1570849;rs12357825;rs1616493;rs1250586;rs55716701;rs12770013;rs72818214;rs56160095;rs7893646;rs1250591;rs1250592	20
ENSG00000148737	TCF7L2	10	114710009	114927437	1	protein_coding	6934	TCF7L2	0.98960502908944	0.260677835	100	19.16	3.30292e-14	rs11196172;rs11196173;rs12573128;rs61875109;rs61875110;rs7897438;rs7917983;rs7901275;rs11816006;rs72826065;rs7918749;rs6585196;rs7080591;rs7081062;rs10128255;rs7895307;rs116761056;rs59846059;rs73358209;rs61875115;rs182610315;rs4297396;rs7079711;rs191841601;rs4073288;rs4074720;rs4074718;rs10885402;rs6585197;rs6585198;rs10787471;rs6585199;rs6585200;rs6585201;rs7904519;rs7918599;rs10885405;rs10885406;rs11196190;rs7899529;rs11196191;rs10787472;rs10787473;rs12258200;rs6585202;rs7921525;rs11196193;rs4309084;rs4128598;rs4128597;rs7924080;rs7907610;rs7077039;rs10885408;rs7086857;rs12359102;rs7919152;rs7100927;rs7895340;rs10885409;rs12265291;rs11196208;rs7077247;rs4077527;rs12718338;rs35011184;rs61875118;rs72826075;rs17747324;rs61875120;rs34872471;rs35198068;rs7903146;rs36090025;rs11196182;rs11196183;rs7896811;rs57225583;rs114863326;rs11196197;rs11196199;rs56385800;rs7076754;rs11196203;rs7901695;rs12244851;rs12243326;rs56087297;rs11196211;rs10885404;rs12245680;rs4918788;rs11196212;rs11196213;rs4918789;rs4917642;rs7085989;rs7087006;rs7070182;rs57543781	21
ENSG00000120645	IQSEC3	12	175931	287626	1	protein_coding	100996825	IQSEC3	0.925104239220891	1.476521509	20	14.84	1.82505e-05	rs12299547;rs2368831;rs7313694;rs11063263;rs10774263;rs58822673;rs58077970;rs57378622;rs16931821;rs4980929;rs11614957;rs12425997;rs6489607;rs7975313;rs7294904;rs7135055;rs7135697;rs11837473;rs77645327;rs7295403	22
ENSG00000180818	HOXC10	12	54378849	54384063	1	protein_coding	3226	HOXC10	0.648346217700278	-0.456024599	3	13.7	0.0249516	rs3803042;rs4759316;rs2241938	23
ENSG00000273049	RP11-834C11.12	12	54379629	54428672	1	protein_coding	NA	NA	NA	NA	37	21.6	0.000648371	rs3803042;rs4759316;rs2241938;rs2241820;rs67918869;rs12313705;rs12300425;rs1867297;rs12822416;rs7299442;rs11170785;rs4759317;rs11170786;rs894738;rs894737;rs894736;rs2077177;rs754133;rs12426399;rs4759318;rs10876528;rs10876529;rs7308105;rs4759319;rs10876530;rs56270790;rs2071449;rs2071450;rs61921797;rs12422600;rs765634;rs12426667;rs6580970;rs7134677;rs4759062;rs67772913;rs7315688;rs7297416;rs2630772;rs113897279	23
ENSG00000197757	HOXC6	12	54384408	54424607	1	protein_coding	3223	HOXC6	0.907689925205709	-0.468413058	34	21.6	0.000648371	rs3803042;rs4759316;rs2241938;rs2241820;rs67918869;rs12313705;rs12300425;rs1867297;rs12822416;rs7299442;rs11170785;rs4759317;rs11170786;rs894738;rs894737;rs894736;rs2077177;rs754133;rs12426399;rs4759318;rs10876528;rs10876529;rs7308105;rs4759319;rs10876530;rs56270790;rs2071449;rs2071450;rs61921797;rs12422600;rs765634;rs12426667;rs6580970;rs7134677;rs4759062;rs67772913;rs7315688;rs7297416;rs2630772	23
ENSG00000180806	HOXC9	12	54388679	54397121	1	protein_coding	3225	HOXC9	0.128099662221138	-0.03286395	10	21.6	0.0249516	rs3803042;rs4759316;rs2241938;rs2241820;rs67918869;rs12313705;rs12300425;rs1867297;rs12822416;rs7299442	23
ENSG00000037965	HOXC8	12	54402832	54407570	1	protein_coding	3224	HOXC8	0.392360835996751	-0.04221263	11	21.6	0.00266833	rs2241820;rs67918869;rs12313705;rs12300425;rs1867297;rs12822416;rs7299442;rs11170785;rs4759317;rs11170786;rs894738;rs894737;rs894736;rs2077177;rs754133;rs12426399;rs4759318;rs10876528;rs10876529;rs7308105;rs4759319;rs10876530;rs56270790;rs2071449;rs2071450;rs61921797;rs12422600;rs765634;rs12426667;rs6580970;rs7134677	23
ENSG00000198353	HOXC4	12	54410715	54449813	1	protein_coding	3221	HOXC4	0.311491215792623	0.207710212	31	22	0.000648371	rs7299442;rs11170785;rs4759317;rs11170786;rs894738;rs894737;rs894736;rs2077177;rs754133;rs12426399;rs4759318;rs10876528;rs10876529;rs7308105;rs4759319;rs10876530;rs56270790;rs2071449;rs2071450;rs61921797;rs12422600;rs765634;rs12426667;rs6580970;rs7134677;rs4759062;rs67772913;rs7315688;rs7297416;rs2630772;rs113897279	23
ENSG00000172789	HOXC5	12	54426637	54429142	1	protein_coding	3222	HOXC5	0.039073775712826	0.38675502	24	17.09	0.000648371	rs894738;rs894737;rs894736;rs2077177;rs754133;rs12426399;rs4759318;rs10876528;rs10876529;rs7308105;rs4759319;rs10876530;rs56270790;rs2071449;rs2071450;rs61921797;rs12422600;rs765634;rs12426667;rs6580970;rs7134677;rs4759062;rs67772913;rs7315688;rs7297416;rs2630772;rs113897279	23
ENSG00000273266	HOXC4	12	54447661	54449814	1	protein_coding	3221	NA	NA	0.207710212	3	22	0.0139386	rs894736;rs10876529;rs10876530;rs56270790;rs2071450;rs765634;rs12426667;rs6580970;rs4759062;rs67772913;rs7315688;rs7134677;rs7297416;rs894738;rs894737;rs754133;rs12426399;rs4759318;rs10876528;rs7308105;rs4759319;rs2071449;rs61921797;rs12422600	23
ENSG00000189403	HMGB1	13	31032884	31191734	-1	protein_coding	3146	HMGB1	0.633893930973864	-2.108274045	20	8.996	0.00517054	rs67455627;rs7986094;rs9578174;rs9579575;rs1360485;rs2039338;rs1045411;rs1056130;rs1412125;rs9508751;rs9508752;rs2892547;rs12874091;rs7996887;rs6490465;rs9315011;rs6490466;rs2026751;rs9551924;rs11842871	25
ENSG00000176124	DLEU1	13	50656307	51297372	1	protein_coding	101929481	DLEU1	NA	NA	20	9.608	3.21613e-06	rs123378;rs9562986;rs9568441;rs9316500;rs9562987;rs9568442;rs1271774;rs279075;rs9634835;rs201748;rs17074530;rs1327651;rs74370762;rs9596303;rs3118903;rs3118904;rs279077;rs279076;rs59806618;rs17074540	26
ENSG00000103460	TOX3	16	52471917	52581714	-1	protein_coding	27324	TOX3	0.99433910835596	NA	67	20.7	4.2775e-212	rs35668161;rs12600239;rs7500427;rs9936081;rs1345388;rs12918816;rs9921569;rs35850695;rs4784223;rs8045285;rs3095602;rs12930156;rs28463809;rs4784226;rs3095606;rs3095607;rs3112578;rs3803662;rs3803661;rs4784227;rs12922061;rs9933638;rs7186498;rs9302556;rs7190749;rs1819860;rs12443621;rs9933556;rs4538010;rs1362546;rs1075367;rs8046979;rs1420529;rs1420530;rs11642645;rs1420533;rs1362547;rs7193453;rs9926163;rs2193094;rs4783780;rs3112581;rs3112580;rs9931232;rs8052175;rs1420535;rs1477074;rs8044585;rs4784224;rs3095601;rs3095605;rs3803660;rs3104766;rs12920540;rs12929797;rs3104781;rs4578643;rs12597685;rs4290467;rs4238749;rs4238750;rs1112135;rs8046994;rs3104767;rs3112626;rs3112625;rs3104768;rs3112624;rs3104769;rs3112623;rs11860769;rs11861036;rs3104772;rs3104773;rs3112622;rs3104774;rs3104775;rs3112621;rs3104776;rs3112617;rs3112616;rs11075551;rs3112615;rs3104777;rs45500599;rs3104778;rs3104779;rs3104780;rs3112613;rs3112612;rs3104782;rs3104783;rs3104784;rs3104786;rs3104787;rs3104788;rs3104789;rs3104790;rs3104791;rs3104793;rs3104796;rs3104797;rs45579437;rs1362544;rs2193093;rs2160474;rs1420531;rs12929984;rs45461091;rs11648477;rs1420534;rs12926842;rs35917855;rs3803659;rs4594251;rs3104744;rs4784228;rs3104751;rs3104753;rs3481;rs3104755;rs1109951;rs3112638;rs12935019;rs3104763;rs4784230;rs66914644;rs11645620;rs3112633;rs66954828;rs11640537;rs3112629;rs6498960;rs4262942;rs2335;rs4467067;rs73588811;rs73588812;rs73588827;rs61129352;rs3104771;rs3112577;rs3104812;rs3104827;rs3112576;rs3112575;rs3112574;rs3104745;rs3112572;rs3112571;rs3112570;rs3112568;rs3104747;rs3104748;rs3112567;rs3104750;rs3104752;rs3112566;rs3112565;rs3104754;rs3112563;rs3104756;rs3104758;rs3104759;rs3104760;rs3104761;rs3112560;rs3104762	28
ENSG00000108557	RAI1	17	17584787	17714767	1	protein_coding	10743	RAI1	0.999136111876994	NA	79	23.8	0.00122808	rs9891823;rs62064075;rs9891340;rs11655881;rs8068296;rs7212538;rs8073683;rs8073975;rs7223430;rs7222423;rs12936277;rs12952237;rs1869771;rs9897044;rs9899364;rs4925092;rs4925093;rs4925094;rs4925095;rs4925096;rs7225141;rs7224619;rs7225934;rs2350632;rs8067800;rs2350633;rs4496218;rs9897596;rs7224617;rs12940014;rs9910411;rs4995264;rs9899445;rs9900148;rs6502615;rs2350962;rs8065154;rs7208561;rs4636969;rs8075153;rs9897309;rs4925104;rs9906532;rs4925105;rs7224739;rs12938840;rs12938914;rs12942059;rs12602348;rs9900673;rs12941301;rs9890929;rs79642939;rs9303142;rs58788694;rs28669696;rs9897150;rs9905513;rs12449524;rs8071107;rs9909618;rs11654724;rs11869313;rs62064078;rs9901291;rs11078392;rs4925062;rs9783803;rs12940050;rs9905728;rs4074643;rs7213879;rs9904351;rs4925103;rs9907986;rs62064079;rs12936587;rs12449964;rs2350961;rs11654526;rs62064082;rs62064083;rs62064084;rs62064086;rs62064087;rs62064088;rs7219213;rs11078396;rs11655029;rs4925108;rs9900803;rs12945601;rs7208757;rs11656775;rs752579;rs4925109;rs55767800;rs12950737;rs941446;rs12952495;rs8067439;rs12946913;rs11654081;rs2350976;rs11652881;rs4925115;rs3818717;rs12941356;rs941449;rs16960870;rs9910075;rs4925114;rs11649804;rs11078398;rs11868035;rs11656665;rs8066560;rs11657423;rs11078399;rs12450799;rs4925116;rs12952723;rs9894257;rs9902941;rs11657130;rs11652144;rs1889018;rs4924821;rs4925117;rs12938501;rs13306736;rs12946746;rs7359509;rs4925119;rs9891957;rs8078756;rs9906673;rs6502618;rs3183702;rs2236513;rs9915248;rs4924822;rs3744113;rs9915776;rs3744115;rs1052299;rs1108648;rs7501812;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs7503334;rs8065563;rs950966;rs4925123;rs11650649;rs11650890;rs4925125;rs4925126;rs2350977;rs11078403;rs8070128;rs4925129;rs66531105;rs8078138;rs8078583;rs8070722;rs7222480;rs9913724;rs7207043;rs7207395;rs7208190;rs62064156;rs11078405;rs9912895;rs62064158;rs28428991;rs67253360;rs12452219;rs12452254;rs9904163;rs5002487;rs8068820;rs4077198;rs6502622;rs11656840;rs4341796;rs11078406;rs11078407;rs11657773;rs4470201;rs6502624;rs4534911;rs4553680;rs8080823;rs62072049;rs12948749;rs11652894;rs2955371;rs1889014;rs8079418;rs2955382;rs4925130;rs8073001;rs4244602;rs6502626;rs6502627;rs8065416;rs8066982;rs7214536;rs8077530;rs8078105;rs4257260;rs8065970;rs4414547;rs8070748;rs4616340;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs9908832;rs9635698;rs4343339;rs4321247;rs12953299;rs1108646;rs12951376;rs8065497;rs12943500;rs8070624;rs8076747;rs8077338;rs6502629;rs4072738;rs4072739;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs6502631;rs4506969;rs28537385;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955355;rs2955353;rs7207461;rs7210400;rs12940282;rs12939020;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955372;rs4643387	29
ENSG00000072310	SREBF1	17	17713713	17740325	-1	protein_coding	6720	SREBF1	0.985657782151979	-0.309371433	40	14.53	0.000256968	rs11655029;rs9900803;rs11656775;rs4925109;rs11649804;rs11078398;rs8067439;rs12946913;rs3818717;rs11654081;rs2350976;rs11652881;rs4925114;rs11868035;rs12941356;rs4925115;rs11656665;rs8066560;rs11657423;rs11078399;rs12450799;rs4925116;rs12952723;rs9894257;rs9902941;rs11657130;rs11652144;rs1889018;rs4924821;rs4925117;rs12938501;rs13306736;rs12946746;rs7359509;rs4925119;rs9891957;rs8078756;rs9906673;rs6502618;rs3183702;rs2236513;rs9915248;rs4924822;rs3744113;rs9915776;rs3744115;rs1052299;rs1108648;rs7501812;rs4925120;rs16960744;rs11078400;rs8079321;rs11658309;rs4924823;rs12941039;rs1889014;rs11657074;rs9907246;rs9907287;rs9908017;rs9908299;rs8080061;rs12936037;rs7503334;rs8065563;rs950966;rs4925123;rs11650649;rs11650890;rs4925125;rs4925126;rs2350977;rs11078403;rs8070128;rs4925129;rs66531105;rs8078138;rs8078583;rs8070722;rs7222480;rs9913724;rs7207043;rs7207395;rs7208190;rs62064156;rs11078405;rs9912895;rs62064158;rs28428991;rs67253360;rs12452219;rs12452254;rs9904163;rs5002487;rs8068820;rs4077198;rs6502622;rs11656840;rs4341796;rs11078406;rs11078407;rs11657773;rs4470201;rs6502624;rs4534911;rs4553680;rs8080823;rs62072049;rs8079418;rs12948749;rs11652894;rs2955371;rs4925108;rs12945601;rs752579;rs55767800;rs12950737;rs941446;rs12952495;rs2955382;rs4925130;rs8073001;rs4244602;rs6502626;rs6502627;rs8065416;rs8066982;rs7214536;rs8077530;rs8078105;rs4257260;rs8065970;rs4414547;rs8070748;rs4616340;rs12603148;rs9905284;rs10048206;rs12600546;rs7213225;rs9908832;rs9635698;rs4343339;rs4321247;rs12953299;rs1108646;rs12951376;rs8065497;rs12943500;rs8070624;rs8076747;rs8077338;rs6502629;rs4072738;rs4072739;rs4459604;rs7207821;rs62072048;rs4368210;rs4584886;rs9911850;rs9912096;rs4924832;rs6502631;rs4506969;rs28537385;rs12150369;rs4365348;rs6502632;rs7212167;rs7223696;rs9913277;rs8069811;rs9896837;rs7215524;rs2955378;rs2955377;rs7224047;rs2955385;rs2955384;rs2955383;rs7406982;rs2955380;rs2955357;rs2955358;rs2955359;rs2955355;rs2955353;rs7207461;rs7210400;rs12940282;rs12939020;rs8070731;rs4925135;rs2955350;rs8080334;rs6502634;rs8082590;rs11650021;rs2955368;rs2955352;rs2955369;rs9894138;rs2955356;rs2955370;rs2955372;rs4643387;rs11871231;rs11869491;rs9899355;rs7219324;rs8068175;rs57728924;rs59304093;rs11078408;rs11870660;rs4471742;rs4299203;rs8071238;rs8066764;rs59518074;rs7219320;rs2955360;rs62073573;rs9303144;rs4426402;rs4410135;rs4561528;rs12943914;rs72827413;rs11078410;rs4925138;rs2230316;rs854813;rs712265;rs854762;rs854764;rs854765;rs854766;rs6502637;rs7211714;rs7212447;rs4365346;rs4506967;rs2974998;rs2974999;rs854809;rs854808;rs2056842;rs6826;rs1101727;rs854767;rs854769;rs854770;rs741782;rs712267;rs854817;rs854818;rs2955365;rs2955366;rs854789;rs1008135;rs854814;rs854791;rs854768;rs12453825;rs60073596;rs4925133;rs2955373;rs721669	29
