GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
151195       2  208566264  208630898    106       4  500199      0.22753      0.41001
7855         2  208617310  208644143     21       3  500199     -0.15237      0.56055
389072       2  208676012  208900284    216      19  500199       1.8366     0.033134
1421         2  208976331  208999313     74       8  500199       1.4044     0.080093
1420         2  208982861  209004554     59       6  500199       1.3949     0.081525
1419         2  208997297  209020877     69       9  500199       1.3821     0.083466
1418         2  209015464  209038366     74      10  500199       1.3342     0.091062
389073       2  209020071  209064969    104      15  500199      0.91147      0.18103
3417         2  209090951  209130478     18       4  500199      0.79265      0.21399
200576       2  209120990  209233475     43       4  500199       1.3031      0.09627
5746         2  209214569  209369231    111       9  500199       1.5591     0.059488
4133         2  210278733  210608842    280      10  500199       1.0243      0.15284
285175       2  210626717  210874024    140      13  500199        1.736     0.041286
6120         2  210857289  210899784     12       2  500199       1.3322     0.091402
151050       2  210875435  211046068     47       4  500199       1.2393      0.10761
33           2  211042632  211100215     10       2  500199       0.9903      0.16101
4632         2  211144868  211189895     42       2  500199       0.4272      0.33462
10314        2  211285973  211352347    108       6  500199       1.1753      0.11993
1373         2  211332406  211553831    313      20  500199       1.4626     0.071792
2066         2  212230442  213413879   2024     117  500199       6.8828   2.9349e-12
22807        2  213854408  214026379    242      20  500199     -0.33989      0.63303
100130451    2  214131277  214158929     11       2  500199     -0.99447         0.84
79582        2  214139103  215285225   1479      50  500199      0.29455      0.38417
402117       2  215266292  215450774    263      14  500199       1.4062      0.07983
580          2  215580370  215684428    208      18  500199       2.4417    0.0073092
26154        2  215786266  216013151    279      28  500199      0.75205      0.22601
471          2  216166679  216224496     88       7  500199      0.90787      0.18197
2335         2  216215177  216310890    110       9  500199      0.40779      0.34171
55686        2  216797314  216888346    183      37  500199      -0.4725      0.68172
55825        2  216893111  216956539     85      11  500199     -0.53974      0.70531
92691        2  216936589  216977506     47       5  500199      0.41442      0.33928
7520         2  216962381  217081016    164      15  500199       1.5727     0.057896
57574        2  217112585  217246750    191      23  500199       1.8693      0.03079
50485        2  217267137  217357776    120       9  500199      0.65663      0.25571
6168         2  217353520  217376190     43       4  500199      0.38746      0.34921
3485         2  217488127  217539159     36       6  500199    -0.059552      0.52374
3488         2  217526828  217570272     54       7  500199      -1.8676      0.96909
7141         2  217714181  217734782     30       6  500199     -0.53403      0.70334
7145         2  218654512  218818796    282      38  500199      -2.1168      0.98286
285180       2  218889657  218965304    120       9  500199      0.59816      0.27487
3579         2  218980013  219011976     37       2  500199    -0.070362      0.52805
3577         2  219017568  219041716     22       4  500199      0.70783      0.23952
10109        2  219071817  219129071     47       3  500199      0.12873      0.44878
151306       2  219115738  219138582     12       1  500199      -1.1604      0.87705
14           2  219118852  219144893     23       1  500199     -0.85578      0.80394
25953        2  219125115  219221516    136       6  500199      0.13652       0.4457
64114        2  219128917  219167280     46       1  500199     -0.47637      0.68309
375307       2  219211579  219243003     57       9  500199       2.0895     0.018334
6556         2  219236752  219271617     42       9  500199        1.521     0.064134
58190        2  219253061  219280664     33       6  500199      -0.3413      0.63356
7429         2  219273838  219324248     41       3  500199      -1.2636      0.89681
57695        2  219304974  219443084    164       5  500199      -1.7392        0.959
9125         2  219423303  219471158     77       4  500199      -1.5475      0.93913
84812        2  219462488  219511909     64       4  500199      -1.3266      0.90768
7701         2  219492639  219534355     59       4  500199      -1.2347      0.89154
617          2  219514379  219538166     39       3  500199      -1.3171      0.90609
64320        2  219518587  219546781     45       4  500199      -1.0432      0.85157
27148        2  219526749  219577440     44       4  500199     -0.84915       0.8021
9654         2  219565558  219630139     91       3  500199      0.13046       0.4481
1593         2  219636472  219690016     72       3  500199       0.3086      0.37881
53632        2  219677083  219706526      2       1  500199     -0.77084       0.7796
7475         2  219714546  219748954     23       4  500199      -1.2465      0.89372
80326        2  219735255  219768651     16       2  500199       0.7294      0.23288
8941         2  219814350  219836877     26       3  500199        2.064      0.01951
54738        2  219835809  219860379     13       2  500199       1.5538     0.060117
1412         2  219844912  219868127      8       3  500199      0.89169      0.18628
255101       2  219857568  219916273     63       6  500199       1.5881     0.056133
3549         2  219909142  219935238     56       5  500199       1.8329     0.033405
79840        2  219930046  220035587    122       7  500199       2.1862     0.014401
151295       2  220016181  220045549     41       4  500199       2.5668    0.0051318
27013        2  220026619  220052885     47       5  500199       3.0027    0.0013379
79137        2  220032939  220060197     50       5  500199       3.0147    0.0012862
130617       2  220061506  220084373     20       7  500199       1.9771     0.024017
10058        2  220064488  220093712     27       5  500199      0.85734      0.19563
79065        2  220074102  220104387     28       3  500199      0.66463      0.25314
55139        2  220084479  220111391     34       4  500199      0.75903      0.22392
79411        2  220091331  220120155     32       4  500199      0.80769      0.20963
8576         2  220100192  220125059     25       4  500199       1.2709      0.10189
7277         2  220104433  220129330     31       4  500199       1.4972     0.067172
3300         2  220134040  220161622     25       3  500199       1.5282     0.063233
5798         2  220144345  220184295     53       6  500199       1.4781     0.069693
389075       2  220182131  220207899     51       4  500199      0.95855      0.16889
23549        2  220228180  220274730     59       7  500199      -0.7752      0.78089
1674         2  220273099  220301461     22       2  500199      0.60879      0.27133
10290        2  220289552  220368354     65       8  500199       0.5908      0.27733
100996693    2  220349098  220373004     28       3  500199       1.0276      0.15207
29926        2  220353587  220381718     27       3  500199      0.82683      0.20417
55515        2  220368892  220413494     63       8  500199       1.5038     0.066312
79586        2  220393669  220418487     39       4  500199      0.42816      0.33427
130612       2  220398385  220425317     45       4  500199      0.10628      0.45768
23363        2  220405450  220446357     61       7  500199     -0.40681      0.65793
3623         2  220426954  220450435     28       5  500199     -0.61591      0.73102
114790       2  220452593  220491173      1       1  500199     0.074516       0.4703
6508         2  220482292  220516702     14       3  500199      0.74655      0.22767
2043         2  222272747  222447010    276      22  500199       1.2774      0.10073
5077         2  223054606  223173715    192      26  500199      0.89807      0.18457
151278       2  223152866  223179936     20       7  500199      0.80238      0.21117
130367       2  223278771  223437342    179      24  500199     0.093074      0.46292
10056        2  223426162  223530827    127      11  500199       1.3781     0.084085
116255       2  223526457  223585005     93      14  500199       2.0082      0.02231
2181         2  223715732  223818119    126       9  500199       1.3389     0.090296
23704        2  223906648  223930355     11       2  500199     -0.35866      0.64008
7857         2  224451658  224477217     15       4  500199      0.24468      0.40335
130340       2  224606403  224712319    274      21  500199       1.1419      0.12675
57590        2  224730065  224820104    167       7  500199      0.49893      0.30892
65080        2  224812121  224842431     45       4  500199      0.96258      0.16788
5270         2  224829765  224914036    161      21  500199     -0.15845      0.56295
79843        2  225233415  225276711     49       4  500199      0.49406      0.31063
8452         2  225324867  225460114    217      10  500199       1.6637     0.048082
55619        2  225619807  225917330    450      30  500199      -0.6467      0.74109
57624        2  226254426  226528734    279      20  500199         4.28    9.345e-06
3667         2  227586033  227674545    116      10  500199     -0.71684      0.76326
84236        2  227690652  227873926    206       7  500199       1.4286     0.076557
1286         2  227857427  228039275    308      22  500199      0.79867      0.21224
1285         2  228019281  228189508    506      43  500199      0.58789       0.2783
56947        2  228179867  228232552    109      11  500199       0.7782      0.21823
79853        2  228216872  228254022     97      18  500199       1.3057     0.095824
3267         2  228326853  228435938    139       8  500199      0.46725      0.32016
56918        2  228464806  228508036    193      19  500199      -1.0414      0.85115
80704        2  228539926  228592814    109      14  500199      -1.2572      0.89565
6364         2  228668558  228692280     23       9  500199     -0.31374      0.62314
164781       2  228726325  228799131    191      11  500199       1.7015     0.044427
80309        2  228834670  229056836    500      22  500199      0.79581      0.21307
55022        2  229878689  230146057    556      53  500199      -1.3777      0.91586
92737        2  230212345  230589286    753      59  500199      -0.5777      0.71827
9320         2  230621098  230796763     95       7  500199      0.41528      0.33897
130888       2  230777023  230887825     93       9  500199      -0.1406      0.55591
151473       2  230889690  230943715    109      11  500199       1.3797     0.083835
3431         2  231023634  231100444    173      17  500199       1.1394      0.12726
11262        2  231080445  231187930    150      17  500199    -0.075666      0.53016
93349        2  231181894  231278445    275      19  500199      0.52015      0.30148
6672         2  231270871  231420317    317      24  500199      -1.3491      0.91134
51719        2  231567557  231695790    139      11  500199       2.1767     0.014753
81618        2  231719546  231753963     83      15  500199     -0.38205      0.64879
9290         2  231762043  231799953     68       9  500199      -1.6428      0.94979
130560       2  231850839  231894572    128       9  500199     -0.97873      0.83614
257407       2  231892281  231924429     47       7  500199     -0.23979      0.59475
5707         2  231911578  232047541    130       9  500199      -1.3988      0.91907
3357         2  231962944  231999926     27       4  500199      -1.4552       0.9272
80210        2  232053294  232248606    213      18  500199      -2.1373      0.98371
93010        2  232250335  232275875     30       5  500199      0.42623      0.33497
4691         2  232309459  232339208     64       7  500199      0.16116      0.43598
10316        2  232377871  232405182     67       7  500199      -1.6592      0.95146
165100       2  232447575  232468994     20       4  500199      -1.4754      0.92995
5757         2  232563235  232588251     35       4  500199     0.047308      0.48113
5147         2  232587147  232655974     86       5  500199       0.5236      0.30028
64708        2  232636388  232683958     49       3  500199      0.36196      0.35869
4880         2  232776805  232801038     25       8  500199      0.48002      0.31561
129563       2  232816293  233218678    383      16  500199     -0.44365      0.67135
250          2  233233348  233257599     50       8  500199     -0.87798      0.81002
251          2  233261552  233285424     45       7  500199      -2.0114      0.97786
248          2  233310833  233335455     62       8  500199     -0.75331      0.77437
9427         2  233334537  233362532     62      15  500199     -0.50379       0.6928
646960       2  233375173  233400426     49       9  500199      0.79528      0.21322
1144         2  233380870  233411375     61      11  500199      0.82252      0.20539
1146         2  233394424  233421038     56      10  500199       1.0206      0.15372
200765       2  233402779  233425226     54       9  500199       1.2159      0.11201
9470         2  233404762  233458354    118       9  500199       1.4933     0.067679
80303        2  233460767  233557491    149      21  500199       1.5981     0.055006
26058        2  233552015  233735287    309      12  500199       2.4973    0.0062568
3769         2  233620512  233651275     53       7  500199       2.6337    0.0042228
389084       2  233723724  233751111     50       7  500199       1.5386     0.061945
25791        2  233733396  233887951    384      35  500199    -0.087852        0.535
4759         2  233887382  233909767     39       7  500199     -0.13606      0.55411
55054        2  234150217  234214320    111       8  500199       -1.088      0.86171
6295         2  234206309  234265701    125      15  500199      -0.5271      0.70094
8527         2  234253149  234390744    192      18  500199     -0.74712       0.7725
55230        2  234374165  234485433    128       5  500199     0.016488      0.49342
54576        2  234516291  234691946    338      19  500199       1.5238     0.063781
54575        2  234535123  234691951    307      16  500199       1.3258      0.09245
54600        2  234570544  234691951    275      14  500199          1.2      0.11508
54577        2  234580584  234691945    264      14  500199       1.1668      0.12164
54578        2  234590321  234691951    231      16  500199        1.073      0.14164
54579        2  234611638  234691945    183      14  500199       1.0454      0.14793
54657        2  234617438  234691945    169      13  500199       1.0227      0.15322
54659        2  234627773  234691945    127      11  500199      0.79452      0.21345
414061       2  234641396  234662661     35       4  500199      0.53615      0.29593
54658        2  234658919  234691945     59      10  500199      0.40486      0.34279
339766       2  234674325  234752069    187      35  500199      0.27085      0.39325
55355        2  234735486  234773212    132       9  500199      -1.1568      0.87632
79054        2  234816043  234938166    277      33  500199      0.90369      0.18308
6694         2  234949346  234995776    122      11  500199      0.38955      0.34843
10123        2  235391685  235415721     35       9  500199       2.5934     0.004752
23677        2  235850628  235974358    196      34  500199      -1.3916      0.91798
116987       2  236392733  237050444    890      69  500199         0.16      0.43644
2637         2  237064307  237086652     18       2  500199      0.58932      0.27782
401036       2  237093515  237182988    166       9  500199     -0.75717      0.77553
79781        2  237222790  237426178    197      18  500199      0.35741      0.36039
57007        2  237459424  237501001     43       5  500199      0.72062      0.23557
10920        2  237983870  238017489     11       3  500199        1.855     0.031801
1293         2  238222655  238332850    165      24  500199     -0.73506      0.76885
79083        2  238385053  238473961    294      14  500199       1.2502      0.10561
51052        2  238465217  238485818     36       6  500199     -0.39106      0.65212
64284        2  238472965  238509769     95      13  500199      0.53615      0.29593
9208         2  238526224  238700290    381      30  500199      0.97728      0.16422
375316       2  238697032  238761451     66       8  500199      0.83846      0.20088
10267        2  238758187  238830756    147      30  500199     -0.88587      0.81216
140739       2  238865587  238961423    190       8  500199      0.94158       0.1732
51540        2  238959565  239018054    148      12  500199      0.89582      0.18517
339768       2  238998951  239051928    175      21  500199       1.9034     0.028495
377007       2  239037310  239071547     76      13  500199       1.6704     0.047419
151176       2  239050579  239087516     76      12  500199      0.24891      0.40172
80895        2  239069043  239122343    150       9  500199      -1.6908      0.95456
55502        2  239136908  239158681     56       3  500199      0.22995      0.40906
8864         2  239142679  239208678    114      13  500199    -0.032544      0.51298
26146        2  239219185  239319541    171      14  500199     -0.10363      0.54127
51665        2  239325382  239370891    106      12  500199       1.3684     0.085588
100287387    2  239743187  239766320     18       4  500199      0.47167      0.31858
9759         2  239959864  240333346    738      65  500199       2.9763    0.0014585
401040       2  240489995  240517788     62      11  500199      0.11743      0.45326
101927147    2  240822058  240861838    149      14  500199     -0.16235      0.56449
4705         2  240886789  240974819    164      12  500199     -0.73867      0.76994
389090       2  240958382  240982324     44      10  500199      0.55497      0.28946
643905       2  240971230  240992399     39       5  500199      0.55846      0.28826
150681       2  240974494  240995489     37       5  500199       0.1838      0.42709
150678       2  241055980  241085764     65       9  500199       1.7395     0.040972
150677       2  241068446  241090073     57       8  500199       1.6777       0.0467
2817         2  241365115  241417495    119      20  500199        1.298     0.097143
51281        2  241408839  241510472    147      22  500199       1.3479     0.088841
285193       2  241489471  241513431     22       7  500199      0.58785      0.27832
57140        2  241497952  241528149     40       9  500199     -0.61722      0.73145
11132        2  241516133  241548526     85       7  500199      -1.1289      0.87054
2859         2  241534825  241580676     91      14  500199      -1.0121      0.84426
653437       2  241605835  241632317     50       9  500199      0.41142      0.34038
375318       2  241621262  241647900     33       8  500199      0.78031       0.2176
547          2  241643181  241769725    190      23  500199       0.8967      0.18494
189          2  241798162  241828536     76       6  500199       0.9501      0.17103
79919        2  241815465  241846267    147       8  500199      0.57971      0.28105
728763       2  241862287  241915525     72       4  500199     -0.17719      0.57032
25992        2  241928213  242048515    209      28  500199       0.7651      0.22211
130916       2  242016509  242051747     76       6  500199     -0.38079      0.64832
23178        2  242035514  242099394    162      15  500199      0.42922      0.33388
5510         2  242079012  242132439    110       8  500199        1.029      0.15175
50636        2  242117924  242174791    107      16  500199      0.82472      0.20476
3069         2  242156682  242265116    142      12  500199       1.2463      0.10632
101927509    2  242197191  242230114     43       5  500199       1.3543     0.087817
4735         2  242244723  242303442     61       8  500199       1.0379      0.14966
9855         2  242285664  242444256    192      17  500199      0.92459      0.17759
10494        2  242424122  242459145     58      11  500199      0.94507      0.17231
666          2  242488146  242523553     85      15  500199      0.47149      0.31865
51078        2  242513820  242586753    144       8  500199     -0.16206      0.56437
23192        2  242566775  242623272    152      13  500199     -0.39924      0.65514
1841         2  242605157  242636383     92       6  500199      -1.0203       0.8462
84289        2  242631456  242678896     61       6  500199     -0.99364       0.8398
728294       2  242664030  242718231     26       3  500199    -0.010592      0.50423
64090        2  242706240  242753702     35       8  500199      0.68879      0.24548
129807       2  242739920  242768742     63       7  500199       1.2114      0.11287
5133         2  242782033  242811058     54       9  500199     -0.40341      0.65667
285093       2  242801886  242825482     62       7  500199      -1.1422      0.87331
285095       2  242826139  242854774     68       9  500199     0.057164      0.47721
10752        3     228279     461100    376      30  500199       1.2975     0.097232
27255        3    1124342    1455278    753      80  500199     -0.28498      0.61217
152330       3    2130550    3109645   2250     215  500199       2.4636    0.0068771
3568         3    3098008    3162058    156      37  500199     -0.31343      0.62302
51095        3    3158600    3200919     83      13  500199      0.29106       0.3855
51185        3    3181317    3231401     88       8  500199     0.022795      0.49091
57633        3    3831121    3899708    119      15  500199      0.58223      0.28021
6419         3    4334988    4368949     49       8  500199      -1.2438      0.89322
285362       3    4392829    4518966    189      23  500199     -0.45044       0.6738
3708         3    4525032    4899524    674      90  500199     -0.11833       0.5471
8553         3    5011097    5036866     43       8  500199    -0.089276      0.53557
55207        3    5153930    5232601    112       7  500199      0.66251      0.25382
9695         3    5219359    5271650     73      12  500199      0.40094      0.34423
2917         3    6892802    7793218   1668     121  500199       2.2599     0.011914
29995        3    8533493    8619811    176      15  500199     -0.54461      0.70699
51066        3    8651086    8796721    220      52  500199      -1.2277      0.89023
859          3    8765486    8798451     56      14  500199     -0.63009      0.73568
5021         3    8782094    8821300     89      21  500199      0.22114      0.41249
56852        3    8908880    9015159    240       7  500199      0.36792      0.35647
9901         3    9012275    9301369    516      66  500199      0.50076      0.30827
25917        3    9394660    9438475     53       6  500199       2.4234    0.0076872
55209        3    9429384    9529838     83       6  500199       2.5546    0.0053153
375323       3    9530045    9605486     99       9  500199       1.5175      0.06457
64419        3    9681117    9754078     44       3  500199      0.88317      0.18857
151835       3    9735510    9781592     32      12  500199     -0.21563      0.58536
7862         3    9763413    9799699     28       8  500199     -0.72431      0.76556
4968         3    9781628    9839468     60       8  500199      0.10755      0.45718
8536         3    9789029    9821676     28       5  500199     0.039675      0.48418
10474        3    9811648    9844695     46       6  500199      0.10598       0.4578
10093        3    9824082    9858789     46       7  500199      0.10077      0.45987
100526693    3    9824232    9888040    115       9  500199      0.51031      0.30492
26140        3    9841632    9888040     87       7  500199      0.59839      0.27479
285367       3    9869533    9895702     49       8  500199      0.39069      0.34801
63924        3    9898394    9931938     46       6  500199      -1.7549      0.96036
84522        3    9922271    9946033     31       5  500199      -1.7541      0.96029
132014       3    9934296    9968086     54       3  500199      -1.4883      0.93166
84818        3    9948758    9985305     45       5  500199      -1.4035      0.91976
78987        3    9965478    9997097     28       3  500199      -1.3271      0.90777
285368       3    9977226   10004078     27       2  500199     -0.74453      0.77172
55831        3    9995636   10039146     73       2  500199      0.13517      0.44624
401052       3   10038102   10062779     51       2  500199      -0.2256      0.58924
2177         3   10058113   10153614    155       2  500199      0.16498      0.43448
115795       3   10113004   10159975     83       2  500199      0.23675      0.40642
55845        3   10147333   10178874     83       4  500199     -0.30392       0.6194
7428         3   10173319   10205354     70       8  500199     -0.34295      0.63418
3656         3   10196561   10295427    148      20  500199       1.0425      0.14859
9797         3   10280177   10332906     86      10  500199       1.7755     0.037909
51738        3   10317434   10344631     45       8  500199       1.4805     0.069368
6396         3   10332613   10372872     47       7  500199      0.17189      0.43176
491          3   10355707   10743131    785      81  500199       2.9531    0.0015732
6538         3   10847917   10990146    241      31  500199     -0.62025      0.73245
6529         3   11024420   11090935    115      25  500199    -0.024595      0.50981
3269         3   11168779   11314939    221      28  500199     0.044033      0.48244
10533        3   11304010   11609139    281      11  500199      -1.0341      0.84945
9686         3   11587543   11772220    404      38  500199      0.72871      0.23309
132001       3   11821916   11898393    141      15  500199       0.8859      0.18784
101929530    3   11902358   11953081    127      17  500199       0.7621        0.223
6854         3   12172150   12243532     87      10  500199       2.1792     0.014659
7079         3   12184568   12210851     41       7  500199       1.8631     0.031224
5468         3   12319349   12485855    183      12  500199       1.2624       0.1034
80746        3   12507748   12590672    187      12  500199      0.11581       0.4539
100129480    3   12571280   12596963     36       4  500199       1.1483      0.12543
23609        3   12588513   12635212     60       7  500199       1.0465      0.14766
5894         3   12615100   12715700    140       9  500199      0.20083      0.42041
55287        3   12765392   12811038     65       9  500199      0.15029      0.44027
23066        3   12828171   12886313    123      14  500199      0.49627      0.30985
6161         3   12866444   12893081     42       3  500199     -0.23002      0.59096
9922         3   12928542   13124652    313      37  500199       1.0585      0.14491
23225        3   13347730   13471819    306      13  500199     0.088163      0.46487
79885        3   13511671   13557924     52      12  500199       1.4577     0.072463
2199         3   13563824   13689922    224      42  500199      -0.7878      0.78459
7476         3   13850082   13931618    175      29  500199     -0.76392      0.77754
131474       3   14143577   14176371     32       5  500199      -1.1762      0.88023
79188        3   14156440   14195180     46       6  500199      -2.1912      0.98578
7508         3   14176647   14230172     50       6  500199      -1.9036      0.97152
27258        3   14210228   14249869     41       6  500199     -0.17063      0.56774
6533         3   14434076   14540857    172      31  500199   -0.0071357      0.50285
80852        3   14520396   14593588    161      20  500199      0.76944      0.22082
51244        3   14683253   14724166     80       6  500199     -0.63045       0.7358
84077        3   14706606   14824543    202      26  500199      0.66552      0.25286
152273       3   14842247   14986072    337      22  500199        1.219      0.11142
7182         3   14979091   15100780     61       6  500199        1.227       0.1099
64432        3   15073758   15116839     37       4  500199       1.6451     0.049973
64145        3   15101580   15150662     70       5  500199      0.87261      0.19144
23473        3   15237733   15304423     28       3  500199     -0.31343      0.62302
9467         3   15285860   15392901    141      25  500199      -1.1223      0.86912
131965       3   15412782   15479054     90       9  500199   -0.0063738      0.50254
85403        3   15459064   15494120     36       6  500199     0.021154      0.49156
8292         3   15481640   15573277    163      14  500199     -0.64346      0.74004
26061        3   15592239   15653359     47       6  500199     -0.22445       0.5888
686          3   15632864   15699147     77       8  500199     -0.85165      0.80279
23243        3   15698743   15911053    254       6  500199      -1.1224      0.86915
117248       3   16206086   16296033    125      22  500199     -0.52488      0.70017
285381       3   16288568   16316496     50       6  500199      0.24074      0.40488
92106        3   16296667   16389000    171      12  500199      0.32116      0.37404
23180        3   16347352   16565222    384      39  500199     -0.59416       0.7238
1618         3   16618299   16657006     90       6  500199      -1.1304      0.87085
23228        3   16964582   17142098    200      12  500199      -1.3058       0.9042
9779         3   17188654   17794240    798       9  500199        1.159      0.12323
339862       3   17994064   18320414    256      17  500199      -1.7405      0.95912
6304         3   18379133   18490265    128      16  500199      -1.0486      0.85282
131096       3   19179946   19587135    232      30  500199       2.7252    0.0032131
151651       3   19910964   19987820    139      13  500199     -0.33072      0.62957
5868         3   19978572   20036667     90       9  500199       -1.332      0.90856
151649       3   20011453   20063765     63       8  500199      -1.7127      0.95662
8850         3   20071524   20205896    300      22  500199       1.5727     0.057889
151648       3   20192085   20237724     95       9  500199       1.6701     0.047449
79750        3   21449911   22424132   2522     160  500199      0.98534      0.16223
100505877    3   23226561   23256268     47       7  500199     -0.43409      0.66789
7325         3   23234498   23642296    704      16  500199     -0.53331      0.70309
7324         3   23837384   23943131    116      11  500199       1.2258      0.11014
28512        3   23923552   23968537     41       4  500199      0.86294      0.19409
6138         3   23948295   23975187     36       4  500199      0.73618      0.23081
9975         3   23976751   24032109     94       6  500199      0.87444      0.19094
7068         3   24148644   24546772    633      80  500199      0.65981      0.25469
5915         3   25205638   25649423    788      62  500199       1.6213     0.052475
7155         3   25629396   25716396     79       4  500199      -1.2119      0.88723
55768        3   25750435   25841530     77       1  500199       1.4039     0.080168
54995        3   25821563   25846025     19       1  500199       1.6002     0.054778
116135       3   26654300   26762267    154      20  500199       1.9687     0.024495
152110       3   27247097   27420912    353      12  500199       0.1728       0.4314
9497         3   27404212   27535911    257      12  500199     0.016917      0.49325
8320         3   27747440   27774206     16       2  500199      -1.2013      0.88519
152100       3   28272838   28371264    106       9  500199      0.93914      0.17383
64343        3   28353844   28400915     40       4  500199    -0.082424      0.53285
152098       3   28380372   28576633    184      10  500199     -0.29869      0.61741
100652807    3   28607222   28627981     18       2  500199       1.3195     0.093498
27303        3   29312351   30061886   1641     111  500199       4.4658    3.989e-06
7048         3   30637994   30745634    194      30  500199      0.78219      0.21705
339896       3   30757692   30946153    451      30  500199      0.92377       0.1778
201595       3   31564130   31687556    105       7  500199      0.51853      0.30205
114884       3   31692317   32033342    668      74  500199       2.4499    0.0071457
344787       3   32013266   32043228     62       4  500199       2.3642    0.0090341
23171        3   32138003   32220207    200      14  500199       2.3366    0.0097299
152189       3   32270171   32421817    326      52  500199      0.44119      0.32954
112616       3   32423163   32506333    224      27  500199      -2.1414      0.98388
54918        3   32512804   32554403     40       7  500199     -0.13455      0.55352
51143        3   32557463   32622373     59       8  500199       0.7136      0.23774
25904        3   32716637   32825367    146      11  500199      0.32962      0.37084
131405       3   32849510   32943771     84      14  500199       1.3646     0.086189
1233         3   32983066   33006403     17       3  500199      0.67474      0.24992
2720         3   33028100   33148694    248      25  500199      0.18543      0.42645
643853       3   33028219   33148689    248      25  500199      0.18543      0.42645
10491        3   33145450   33199265     83      11  500199      -1.3699      0.91464
26032        3   33181537   33270707    192      20  500199      -1.8757      0.96965
25827        3   33308934   33455505    144       9  500199      0.88645      0.18769
7342         3   33419828   33491897     91       6  500199       1.0718       0.1419
23122        3   33527737   33769705    183      11  500199        1.762     0.039038
10015        3   33830063   33921199    157       6  500199      -1.1024      0.86485
10777        3   35670666   35845988    188      17  500199       1.0895      0.13797
6769         3   36411842   36599499    207      27  500199      0.46502      0.32096
85443        3   36743913   36791352     37       7  500199       2.6652    0.0038473
9881         3   36858308   36996548    164      10  500199     -0.80688      0.79013
9852         3   37017357   37044795     26       2  500199     -0.53004      0.70196
4292         3   37024841   37102337     80       3  500199      -1.0002      0.84139
9209         3   37084117   37227992    140       3  500199     -0.91101      0.81885
2803         3   37274682   37418370     90       3  500199      0.30555      0.37997
339883       3   37416477   37486988     42       4  500199     -0.16181      0.56427
3680         3   37483813   37871281    529      40  500199       1.5354     0.062346
10217        3   37893669   38035960     96       8  500199       1.4291     0.076487
50853        3   38022217   38058676     41       2  500199      0.33002      0.37069
5333         3   38038987   38081154     41       4  500199     -0.41959      0.66261
9940         3   38070497   38174228    151      10  500199       -2.385      0.99146
30           3   38154201   38188733     12       2  500199     -0.49372      0.68925
4615         3   38169969   38194513     12       2  500199     -0.50506      0.69324
9943         3   38197022   38306979     65       5  500199      -1.6291      0.94836
9390         3   38297298   38330161     30       5  500199      -1.2136      0.88754
9389         3   38313785   38370064    164       9  500199     -0.83422      0.79792
9942         3   38378251   38466467     76       8  500199     -0.26712      0.60531
93           3   38485790   38544633     70       3  500199      -1.1018      0.86472
9941         3   38527763   38593721     94       8  500199     -0.14511      0.55769
6331         3   38579553   38701164    177      31  500199       1.0572      0.14522
6336         3   38728837   38845501    229      24  500199      -1.1045      0.86532
11280        3   38877260   39005136    178      14  500199     -0.13362      0.55315
57599        3   39083477   39148155    106      11  500199      0.12132      0.45172
64689        3   39128090   39159854     42       8  500199      0.19433      0.42296
199223       3   39139152   39190394     99      10  500199      0.35743      0.36039
64651        3   39173342   39206093     63      10  500199      0.34505      0.36503
165904       3   39214706   39244112     21       5  500199     -0.23241      0.59189
1524         3   39294985   39333226     77      13  500199      -1.5684       0.9416
1237         3   39361197   39385171     24       4  500199      0.37096      0.35533
54977        3   39414815   39448819     73       5  500199     -0.91564      0.82007
3921         3   39438204   39464033    108       3  500199     -0.76407      0.77759
4336         3   39499064   39580988    239       9  500199      0.98925      0.16127
25924        3   39840405   40311812    971      45  500199       1.3013     0.096583
10289        3   40341173   40363915     28       2  500199       1.9395     0.026223
956          3   40418647   40480110     95       3  500199      0.97685      0.16432
9045         3   40488783   40513863     45       2  500199      0.93047      0.17607
285267       3   40508604   40541728     44       3  500199       1.0774      0.14064
253639       3   40537450   40569712     24       3  500199      0.97172      0.16559
285268       3   40556376   40591043     28       4  500199      0.70674      0.23986
1499         3   41226401   41291939     43       2  500199     0.048046      0.48084
54986        3   41278090   42066080   1449      28  500199      0.36426      0.35783
22906        3   42045294   42277382    335      27  500199      -1.4864      0.93141
885          3   42289315   42317662     44       8  500199       1.7683     0.038509
131375       3   42428575   42462125     25       5  500199      0.87951      0.18956
7433         3   42520791   42589065    107      19  500199      0.13019      0.44821
9117         3   42579459   42652572    104       9  500199      0.25457      0.39953
51188        3   42613332   42646490     44       6  500199      0.41017      0.34084
4820         3   42632147   42700233     94       6  500199      0.89062      0.18657
92999        3   42685176   42719072     31       6  500199      0.49455      0.31046
131377       3   42717011   42743938     25       6  500199      -0.7735      0.78039
57467        3   42724155   42754319     28       5  500199     -0.58497      0.72072
152206       3   42739764   42824745     91       6  500199     -0.27917      0.60994
25994        3   42814400   42856027     29       4  500199     -0.72486      0.76573
1238         3   42840964   42918775     86       8  500199      -1.0059      0.84277
1582         3   42903684   42927633     34       4  500199     -0.41106      0.65949
389114       3   42937402   42970825     11       3  500199      -1.3528      0.91194
100506243    3   42967834   42994284     13       3  500199      -1.1965      0.88424
