GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
206338       5  115288151  115373303    249      28  130263   -0.0084143      0.50336
644100       5  115377163  115404827     93       6  130263       1.4035     0.080237
51397        5  115410727  115638978    671      13  130263        3.114   0.00092286
57556        5  115769251  115920551    218      36  130263     -0.95712      0.83075
285605       5  118162569  118334240    161      16  130263     -0.97754      0.83585
1657         5  118396839  118594822     78       7  130263      0.78708      0.21562
25816        5  118594418  118740294    247      26  130263       3.0976   0.00097543
3295         5  118778138  118888030    104       7  130263       2.3618     0.009094
340069       5  118955254  118981517     82       5  130263       1.1275      0.12976
51334        5  119789973  120033009    341      28  130263      0.85042      0.19755
94033        5  121177650  121198528     25       6  130263     0.047073      0.48123
153443       5  121287656  121374295     34       4  130263      0.27303      0.39241
4015         5  121388890  121424206     33       5  130263     -0.56838      0.71511
133923       5  121455215  121499266     17       5  130263       0.4025      0.34366
100505841    5  121485871  121528358     25       4  130263       1.2307      0.10921
9627         5  121637455  121809794    143      12  130263       1.6889     0.045616
6643         5  122100691  122180234    116       7  130263     -0.31343      0.62302
28966        5  122171149  122357317    289       7  130263      0.41418      0.33937
5480         5  122349078  122382425     55       8  130263      0.26772      0.39446
93166        5  122414841  122539960    240      26  130263    -0.045936      0.51832
153241       5  122670579  122769286    178      10  130263     -0.45742      0.67632
1456         5  122837793  122962739    133       9  130263    -0.016238      0.50648
57507        5  123962606  124094517    196      28  130263       1.9812     0.023786
65983        5  125685788  125839853    232      41  130263       1.3069     0.095619
501          5  125867533  125941104    129      23  130263       3.1508   0.00081399
51808        5  125926607  125972944     55       6  130263       1.3708     0.085211
389320       5  125957414  125981974     30       4  130263      0.30001      0.38208
4001         5  126102315  126182712    127      13  130263       0.3313      0.37021
115123       5  126193406  126376500    217       7  130263       2.0829      0.01863
401207       5  126368250  126419184     43       3  130263       1.6496     0.049513
84466        5  126555206  126806914    418      23  130263       2.2975     0.010795
133619       5  126843301  126900781     72       3  130263       1.2106      0.11302
613212       5  126974713  127004322     62      11  130263       0.3215      0.37391
6558         5  127409483  127535380     92       5  130263     -0.57914      0.71875
2201         5  127583601  127883735    302      24  130263        1.475      0.07011
28965        5  128290951  128379335    288      15  130263     -0.13361      0.55314
51015        5  128420442  128459721     85      11  130263      0.22432      0.41125
171019       5  128786103  129084376    390      19  130263       1.9303     0.026786
100127206    5  129073884  129110756     52       7  130263       1.5908     0.055826
337876       5  129230389  129532327    257      11  130263       1.7958     0.036265
3094         5  130484976  130511041     12       1  130263     0.064537      0.47427
90624        5  130496641  130551119     52       2  130263     -0.93435      0.82494
56990        5  130589702  130740383     61       3  130263      0.54909      0.29147
51735        5  130749614  130980929    133       3  130263       0.5214      0.30104
96459        5  130967407  131142756     93       2  130263      0.33849       0.3675
728637       5  131132683  131291391    102       2  130263      0.34268      0.36592
23305        5  131275666  131357761     66       5  130263      0.33899      0.36731
3562         5  131386347  131408896     23       4  130263     0.011596      0.49537
1437         5  131399485  131421863     18       3  130263       0.4008      0.34428
8974         5  131518299  131573556     61       9  130263       0.5156      0.30307
8572         5  131583351  131619147     47       5  130263     -0.26154      0.60316
6583         5  131620145  131689899    118       8  130263   -0.0073631      0.50294
6584         5  131695396  131741306     77       6  130263    -0.066523      0.52652
3659         5  131807301  131836465     65       3  130263      0.29084      0.38559
3567         5  131867136  131902555     17       4  130263     -0.22983      0.59089
10111        5  131882616  131990313     68       2  130263      0.25909      0.39778
3596         5  131983865  132006801     25       4  130263       1.5094     0.065593
3565         5  131999678  132028370     35       5  130263       1.2339      0.10863
11127        5  132018323  132083265     71       4  130263       1.0216      0.15348
645121       5  132073137  132099856     16       1  130263       1.7168     0.043004
23176        5  132076509  132123976     38       1  130263       1.7276     0.042027
134548       5  132139033  132162489     20       2  130263      0.50784      0.30578
134549       5  132147833  132176655     21       3  130263      0.32043      0.37432
2661         5  132186877  132212238     37       5  130263     -0.31346      0.62303
27089        5  132192319  132214536     34       5  130263     -0.48662      0.68674
116842       5  132199358  132220582     31       4  130263     -0.96098      0.83172
27125        5  132201071  132309354    155       8  130263     -0.89834       0.8155
54819        5  132322677  132372275     60       2  130263      0.83033      0.20318
3308         5  132377662  132450709     80       2  130263       2.1873     0.014362
23105        5  132522152  132958223    661      82  130263       1.3488     0.088701
56951        5  133281198  133314406     26       8  130263     -0.60124      0.72616
7416         5  133297566  133351300     78      10  130263     -0.17359      0.56891
101060024    5  133407530  133427801     56       8  130263      0.79177      0.21425
6932         5  133440402  133493920     54       4  130263     0.023719      0.49054
6500         5  133482082  133522724     40       3  130263     -0.81542      0.79258
5515         5  133522148  133571950     83       3  130263       -1.667      0.95225
51265        5  133561817  133716805    143       2  130263     -0.79411      0.78643
7320         5  133696843  133737799     44       1  130263     -0.45929      0.67699
91368        5  133727756  133757598     15       2  130263      -1.0957      0.86339
23338        5  133850003  133928918    117      18  130263        1.524     0.063753
51128        5  133926839  133978533     14       3  130263       2.4696    0.0067631
10802        5  133974472  134073601     36       5  130263       2.1945     0.014098
819          5  134064170  134097850     11       2  130263       1.7516     0.039923
9879         5  134084461  134176811     34       6  130263       1.3195     0.093506
134553       5  134171370  134205425     11       3  130263       2.1968     0.014019
79770        5  134199427  134247323     28       5  130263      0.59203      0.27692
84105        5  134230810  134308336     60       6  130263     -0.21102      0.58357
347732       5  134293596  134357397     64       6  130263      0.87285      0.19137
5307         5  134353424  134379964     18       2  130263      0.98032      0.16346
100996485    5  134358970  134690370    347      51  130263       2.1431     0.016051
9555         5  134660071  134745645     58       5  130263       1.9908     0.023251
140947       5  134769904  134793038     55       8  130263    -0.018164      0.50725
497189       5  134774558  134798089     50       7  130263     -0.25036      0.59884
4762         5  134859972  134881639     16       2  130263     -0.25986      0.60251
9547         5  134896369  134924969     29       4  130263      0.31523      0.37629
153328       5  135160365  135234326     64      12  130263       1.1762      0.11975
3578         5  135217935  135241516     19       3  130263     -0.89811      0.81544
26223        5  135256006  135287367     60       7  130263      -2.7608      0.99712
3950         5  135272600  135300723     71       7  130263      -2.2366      0.98734
7045         5  135354584  135409507     82       6  130263      -1.1414      0.87316
4090         5  135458536  135528422    101       2  130263     -0.62005      0.73239
57113        5  135538458  135711164    201      17  130263      0.78279      0.21688
6695         5  136300987  136845018    828      54  130263       2.3549     0.009263
26249        5  136943189  137160310    190      15  130263       2.5379    0.0055768
10949        5  137077073  137100039      5       1  130263       3.2455   0.00058632
9499         5  137193536  137233540     12       3  130263       3.1723   0.00075614
27039        5  137215125  137286156     49       4  130263       2.3534    0.0093016
51306        5  137263638  137397650    114       4  130263       1.9214     0.027343
7478         5  137409581  137438337     32       4  130263       1.8802     0.030038
8382         5  137440861  137485132     30       5  130263       1.5614     0.059217
10902        5  137465455  137524358     31       3  130263       0.2353      0.40699
10112        5  137504408  137533404     12       2  130263      0.38976      0.34836
8697         5  137513337  137559032     21       2  130263     -0.36026      0.64067
2676         5  137578069  137620544     26       3  130263       1.3728     0.084901
995          5  137610959  137684064     76       7  130263       1.9223     0.027286
51307        5  137663224  137695418     31       5  130263       3.1925   0.00070518
51780        5  137678285  137782716    121       9  130263       4.0283   2.8092e-05
51308        5  137764690  137792658     36       5  130263        4.727   1.1394e-06
1958         5  137791181  137815004     17       2  130263       4.4048   5.2947e-06
2107         5  137831782  137888989     38       3  130263       5.7276   5.0936e-09
3313         5  137880571  137921318     24       2  130263       5.8546    2.391e-09
1495         5  138079075  138280723    123       2  130263       1.5242     0.063724
26045        5  138195079  138221057     17       1  130263       1.5476     0.060862
64374        5  138272409  138544065    187       6  130263      0.42556      0.33521
9782         5  138599441  138677366     27       2  130263      0.25497      0.39937
51247        5  138667519  138715409     20       3  130263      0.55384      0.28984
9963         5  138692885  138730632     21       4  130263       1.0744      0.14131
51237        5  138713257  138735605     17       3  130263        1.205       0.1141
389333       5  138717635  138740885     16       2  130263       1.0743      0.14135
202051       5  138721514  138749820     16       2  130263      0.73487      0.23121
202052       5  138735892  138790171     35       3  130263      0.76959      0.22077
340061       5  138845113  138872343     18       3  130263       2.5369    0.0055921
7322         5  138930751  139018019     51       4  130263       3.4478   0.00028253
51523        5  139018301  139073467     46       4  130263       5.4965   1.9372e-08
84249        5  139165406  139234051     62       6  130263       1.7398     0.040951
9542         5  139216364  139432884    232      25  130263       2.2046      0.01374
5813         5  139483708  139509001      3       1  130263       2.2634     0.011804
492311       5  139495521  139518391      8       2  130263       3.3319   0.00043132
84418        5  139544653  139633374    107       5  130263       2.0645     0.019487
5201         5  139614635  139692689     86       5  130263       2.2704      0.01159
1839         5  139702428  139736188     35       6  130263       1.9561     0.025227
83697        5  139729787  139764722     12       3  130263       4.0642   2.4101e-05
54882        5  139771399  139929441     49       5  130263       3.6996   0.00010797
404734       5  139771399  139939163     55       6  130263       3.7292   9.6033e-05
8637         5  139917251  139939163     14       3  130263       3.7047   0.00010584
10011        5  139919652  139947678     19       4  130263       3.1148   0.00092035
10307        5  139927853  139954189     18       4  130263       3.0488    0.0011488
113829       5  139934420  139958683     16       4  130263       2.5443    0.0054743
929          5  140001313  140023286     34       4  130263       3.1848   0.00072434
55374        5  140009012  140034989     34       3  130263       4.5927   2.1881e-06
4695         5  140014948  140037370     28       3  130263       4.6366   1.7712e-06
3550         5  140017384  140052065     38       3  130263        4.664   1.5507e-06
54853        5  140034384  140061930     21       3  130263       4.7432   1.0519e-06
373863       5  140040381  140063171     19       3  130263       4.6624   1.5623e-06
3035         5  140043490  140081681     37       3  130263       4.8042   7.7704e-07
23438        5  140061011  140088903     38       3  130263       4.8238   7.0429e-07
153527       5  140068265  140096248     41       3  130263       4.8309   6.7961e-07
56147        5  140155876  140401929    242       9  130263       5.3267   5.0015e-08
56146        5  140164444  140401929    231       9  130263       5.3247    5.057e-08
56145        5  140170783  140401929    221       9  130263       5.3156   5.3159e-08
56144        5  140176672  140401929    214       9  130263       5.3046   5.6464e-08
56143        5  140191361  140401929    192       9  130263        5.249   7.6479e-08
56142        5  140197650  140401929    189       9  130263       5.2323   8.3694e-08
56141        5  140203969  140401929    183       8  130263       5.1988   1.0029e-07
56140        5  140210907  140401929    179       8  130263       5.1759   1.1343e-07
9752         5  140217357  140401929    174       8  130263       5.1437   1.3472e-07
56139        5  140225634  140401929    171       8  130263       5.1289   1.4571e-07
56138        5  140237149  140401932    162       8  130263       5.1665   1.1927e-07
56137        5  140244931  140401929    154       7  130263       5.1866   1.0709e-07
56136        5  140251854  140401929    150       7  130263       5.1805   1.1062e-07
56135        5  140296302  140401929    116       6  130263       5.3074   5.5591e-08
56134        5  140335747  140401929     43       6  130263       5.2616   7.1385e-08
29930        5  140420979  140443512      9       2  130263        3.889   5.0324e-05
56133        5  140464195  140486964     25       4  130263       4.0442   2.6252e-05
56132        5  140470234  140493406     14       3  130263       3.3124   0.00046246
56131        5  140491581  140515201      9       3  130263       2.5944    0.0047378
26167        5  140504800  140527704     28       5  130263       2.3366    0.0097297
56130        5  140519839  140542868     33       3  130263       1.8109     0.035075
56129        5  140542243  140565957     41       5  130263        2.166     0.015157
56128        5  140547371  140570081     41       5  130263       1.9946     0.023045
57717        5  140550980  140576710     46       5  130263       1.9739     0.024199
56127        5  140556893  140581111     41       5  130263       1.8899     0.029386
56126        5  140561952  140585213     42       5  130263       1.9561     0.025228
56125        5  140568916  140592618     30       4  130263       2.0098     0.022224
56124        5  140577914  140602143     25       4  130263       1.6476     0.049717
56123        5  140583509  140606993     25       4  130263       1.5525     0.060276
56122        5  140593078  140615860     34       4  130263       1.6381     0.050705
56121        5  140615147  140637802     33       4  130263       2.0829     0.018629
83884        5  140672196  140693612     59       9  130263       2.4426    0.0072918
6879         5  140688057  140710351     40       5  130263       1.6478     0.049698
56114        5  140699388  140902546    209      20  130263       2.0261     0.021376
56113        5  140708354  140902546    194      18  130263       2.0033     0.022573
56112        5  140713601  140902546    192      17  130263        1.974     0.024192
56104        5  140719828  140902546    185      16  130263       1.9513     0.025511
56111        5  140724768  140902546    180      16  130263       1.9168     0.027635
56103        5  140729409  140902546    178      16  130263       1.9057     0.028343
56110        5  140733729  140902546    176      16  130263        1.882     0.029918
56109        5  140739811  140902546    170      16  130263       1.8788     0.030133
56102        5  140739962  140902546    170      16  130263       1.8788     0.030133
56108        5  140752467  140902546    165      15  130263       1.8609     0.031379
9708         5  140757059  140902546    159      15  130263       1.8542     0.031856
8641         5  140757452  140902546    159      15  130263       1.8542     0.031856
56101        5  140767695  140902546    144      14  130263        1.826     0.033927
56107        5  140772520  140902546    138      13  130263       1.7792     0.037606
56100        5  140777588  140902546    131      13  130263       1.8155      0.03472
56106        5  140782743  140902546    124      12  130263       1.7428     0.040687
56099        5  140787214  140902548    118      12  130263       1.7343     0.041429
56105        5  140790537  140902546    115      12  130263       1.7238     0.042369
26025        5  140800158  140902546    109      11  130263       1.6849     0.046002
5098         5  140845569  140902546     58       9  130263       1.6649     0.047971
56098        5  140854741  140902546     41       7  130263        1.674     0.047064
56097        5  140858808  140902546     39       6  130263       1.7172     0.042974
1729         5  140884588  141008622     73      10  130263       0.9363      0.17456
8841         5  140990443  141026423     28       7  130263      0.36458      0.35771
285613       5  141006517  141030918     19       6  130263      0.87216      0.19156
89848        5  141008869  141040986     38       9  130263      0.56985      0.28439
64411        5  141022968  141071800     66      14  130263       1.2321      0.10896
5097         5  141222655  141268361     41      11  130263       2.1987     0.013951
9812         5  141293350  141340027     37       5  130263      0.46102      0.32239
51294        5  141313150  141348627     28       5  130263       1.3106     0.095004
9604         5  141336402  141379856     78       3  130263       1.8626     0.031262
10007        5  141370234  141402620     76       7  130263       1.9053     0.028372
80762        5  141478324  141544008    148      11  130263       1.0518      0.14644
81848        5  141679992  141714620     63       8  130263        3.064    0.0010921
2246         5  141961743  142087635    241      42  130263      0.65687      0.25563
23092        5  142139881  142618572    684      54  130263      -2.1384      0.98376
2908         5  142647496  143123322    634      52  130263       0.4584      0.32333
57824        5  143181726  143210284     37       8  130263       1.5546     0.060018
81555        5  143527723  143560278     64       5  130263       1.2318        0.109
57528        5  143540437  143868097    300      11  130263      0.83952      0.20059
153768       5  145128582  145224899    133      16  130263       2.2169     0.013314
643226       5  145229204  145309816     92      17  130263     -0.46874      0.68037
153769       5  145306126  145468680    193       9  130263       1.5168     0.064661
153770       5  145453876  145493946     25       2  130263     -0.23527        0.593
51520        5  145482589  145572294     55       2  130263     -0.15589      0.56194
54439        5  145573113  145678786     47       2  130263       0.2229      0.41181
5459         5  145708587  145730083     14       2  130263     -0.24396      0.59637
10915        5  145816873  145901071     90       4  130263      0.65352      0.25671
134391       5  145884417  145905676     21       3  130263       0.5161      0.30289
5521         5  145959067  146471083    608      34  130263       4.2514   1.0623e-05
202374       5  146604526  146777418    393      27  130263      0.59789      0.27496
1809         5  146760371  146899619     72      11  130263      0.59452      0.27608
9832         5  146955002  147172411    275      15  130263       1.3767     0.084309
6690         5  147194143  147228794     36       7  130263     -0.25521      0.60072
117156       5  147248274  147271756     62       4  130263     -0.10022      0.53992
389336       5  147259579  147296101     82      10  130263     -0.10359      0.54125
11005        5  147433535  147526925    286      10  130263      0.39677      0.34577
408187       5  147538109  147565182    105       3  130263     -0.46044       0.6774
404203       5  147572357  147604700     48       2  130263     -0.99251      0.83953
153218       5  147638423  147675773     22       3  130263     -0.28902      0.61372
84651        5  147681990  147705482     27       1  130263     -0.43513      0.66826
643394       5  147705122  147729412     26       1  130263     -0.52717      0.70096
81545        5  147753498  147832399     65       4  130263     -0.23608      0.59331
3360         5  147820595  148044090    329      20  130263    -0.066424      0.52648
154          5  148196156  148264628    110      21  130263      -1.5095      0.93441
79628        5  148351713  148452737    146      10  130263     0.099959      0.46019
22885        5  148511054  148650002    186      12  130263      -1.1588      0.87673
134265       5  148641401  148731368     86      17  130263        1.952      0.02547
134266       5  148714364  148744146     24       4  130263       2.3941    0.0083308
78991        5  148727570  148759221     26       5  130263       2.5776    0.0049749
27190        5  148743830  148770848     32       5  130263       2.5474     0.005427
1452         5  148863896  148941115     57       6  130263       1.1726      0.12048
389337       5  148951064  149024531    151      14  130263     0.075159      0.47004
133522       5  149099815  149244585    270      28  130263       2.0954     0.018067
5145         5  149227519  149334356    179      26  130263       -1.031      0.84872
1836         5  149330300  149376963     45       7  130263      0.54932      0.29139
81789        5  149362686  149390730     29       2  130263    -0.012474      0.50498
22993        5  149370169  149442706    108       7  130263    -0.071958      0.52868
1436         5  149422854  149502935    138      24  130263    -0.028688      0.51144
5159         5  149483402  149545447    103      15  130263     -0.51255      0.69587
1044         5  149536344  149574121     53       9  130263     -0.14358      0.55708
6534         5  149559520  149600635     89      14  130263     0.095915      0.46179
815          5  149589054  149679403    130      19  130263      0.41445      0.33927
340075       5  149665909  149692525     33       8  130263    -0.057825      0.52306
6949         5  149727202  149789871     40       4  130263     -0.81264      0.79179
972          5  149771200  149802543     44      11  130263    -0.073209      0.52918
6208         5  149812712  149839351     43       3  130263    -0.051158       0.5204
3340         5  149855365  149947773    111      12  130263      0.22095      0.41256
11346        5  149970642  150048792    116      14  130263       1.2445      0.10666
91977        5  150030403  150068930     45       2  130263      -1.3245      0.90733
55696        5  150060352  150090669      9       2  130263     -0.66116      0.74575
51164        5  150078309  150148657     58       1  130263     -0.65623      0.74416
85027        5  150147508  150186298     72       5  130263      0.11555      0.45401
345611       5  150216085  150238231     39       2  130263      0.14856      0.44095
91975        5  150263954  150294545     51       4  130263     -0.54812      0.70819
2878         5  150389999  150418554     49       8  130263      0.63329      0.26327
10318        5  150399504  150477221    151      21  130263      0.50294       0.3075
309          5  150470267  150547443    183      32  130263      0.66116      0.25425
26112        5  150550613  150613654    153      29  130263     -0.35812      0.63987
2760         5  150622613  150660083     76      12  130263      0.28013      0.38969
285641       5  150645926  150693334    129      11  130263      -1.5448       0.9388
153201       5  150684539  150737151    102      10  130263     -0.58694      0.72138
206358       5  150806553  150881940    126      12  130263     -0.65021      0.74222
2196         5  150873653  150958505    166      19  130263     -0.32239      0.62642
6678         5  151030657  151076615     53       8  130263     -0.48752      0.68706
475          5  151112383  151148210     40       3  130263     0.044616      0.48221
100652758    5  151139354  151161069     33       3  130263       0.1145      0.45442
10146        5  151141476  151194915     60       4  130263     0.049669      0.48019
2741         5  151192074  151314397    143       6  130263     -0.23062      0.59119
56923        5  151761102  151794840    107       3  130263       3.0957   0.00098186
2890         5  152860084  153203429    531      29  130263       1.4609     0.072017
10827        5  153359723  153428497     95       2  130263       4.5124   3.2051e-06
4238         5  153408519  153447014     47       2  130263        4.499   3.4145e-06
55568        5  153560295  153810544    482      35  130263       4.7231   1.1616e-06
79685        5  153815517  153850613     39      11  130263      0.76648       0.2217
9421         5  153844532  153867824     25       6  130263       1.3135     0.094509
23367        5  154052224  154207167    162      17  130263       1.1953      0.11599
10826        5  154186594  154240213     36       4  130263       1.1786      0.11929
9337         5  154227755  154266352     49       3  130263       1.1113      0.13321
25929        5  154256976  154327776     92       6  130263       1.0387      0.14947
29093        5  154310633  154358971     54       5  130263       1.1289      0.12947
285643       5  154383260  154407685     62       7  130263      0.60789      0.27163
6444         5  155452147  156204799    991      44  130263       6.0857    5.799e-10
91937        5  156336293  156400266     63       6  130263      0.59741      0.27512
26762        5  156445989  156496130     89      11  130263     -0.49589      0.69002
84868        5  156502843  156546248     91       7  130263      -1.2416      0.89281
9443         5  156555451  156579921     48       4  130263       1.2094      0.11326
153745       5  156579343  156603279     41       4  130263       1.2876     0.098938
3702         5  156597907  156692109    151      22  130263      0.39487      0.34647
26999        5  156683091  156832606    226      16  130263       2.3423    0.0095835
408263       5  156758607  156782729     47       3  130263       1.8195     0.034415
8728         5  156812071  157012831    265      18  130263       1.8988     0.028794
348938       5  156877027  156911730     40       4  130263       2.4981    0.0062424
11063        5  157041804  157109138     84       8  130263     -0.55099      0.70918
100190949    5  157088561  157117162     50       7  130263     -0.30795      0.62094
54974        5  157148323  157176982     52       8  130263     -0.41371      0.66046
134353       5  157160755  157193746     56       4  130263      -1.2214      0.88903
9685         5  157202751  157296183    141       7  130263      0.42916       0.3339
1879         5  158112916  158536788    359      37  130263       1.8192     0.034438
153830       5  158574417  158647061     65       9  130263       3.2356   0.00060691
134510       5  158680089  158723048     36       5  130263       3.0357    0.0011998
3593         5  158731791  158767481     43       7  130263        2.219     0.013242
147          5  159333740  159410017     96      14  130263    -0.027687      0.51104
7265         5  159426156  159502550    111       9  130263       1.9327      0.02664
114825       5  159492889  159556452     61       6  130263        2.806    0.0025079
2172         5  159604374  159675729    215      20  130263       1.4321     0.076051
79616        5  159668666  159749602    134      15  130263       -1.199      0.88474
114898       5  159764761  159807657     66       7  130263     -0.43252      0.66732
63920        5  159810155  159837060     29       4  130263      0.99119       0.1608
10569        5  159818648  159856168     49       6  130263      0.62677       0.2654
9232         5  159838865  159865747     34       6  130263      0.14564       0.4421
23120        5  159980127  160289219    517      36  130263     0.020504      0.49182
2561         5  160705426  160985130    290      23  130263      -0.3784      0.64743
2559         5  161102658  161139598     46       4  130263      0.41452      0.33925
2554         5  161264197  161336965    117      11  130263       1.5899     0.055931
2566         5  161484648  161592545     90      14  130263       2.8117     0.002464
900          5  162854573  162882022     17       4  130263      -1.7692      0.96157
134492       5  162870586  162897143     30       4  130263        -1.85      0.96784
3161         5  162877517  162928951     70       8  130263      -0.7164      0.76313
27430        5  162920070  162956359     57       9  130263      0.57543       0.2825
57451        5  166396083  167701162   1674     148  130263       3.9161   4.5001e-05
23286        5  167709065  167909308    338      53  130263      -1.1765       0.8803
5917         5  167903463  167956311     80       8  130263      0.71724      0.23661
79646        5  167972628  168016614     27       5  130263       1.2405       0.1074
6586         5  168078738  168738133   1173     132  130263       1.7031     0.044275
54908        5  169000638  169041782     44       3  130263      0.30952      0.37846
1794         5  169054251  169520386    828      71  130263          1.8      0.03593
100131897    5  169280719  169417744    187      31  130263       2.8193    0.0024066
2299         5  169522917  169546729     74      10  130263       1.7457     0.040428
133874       5  169649916  169683235     17       3  130263     -0.77918      0.78206
3937         5  169665088  169734822     81      21  130263     -0.84803      0.80179
30820        5  169770491  170173636    762      90  130263       1.8399      0.03289
3779         5  169795165  169826681     93      15  130263       1.1768      0.11965
2568         5  170200723  170251051     88       9  130263      0.72219      0.23509
64901        5  170278880  170737454    496      10  130263       1.1838      0.11824
30012        5  170726288  170749138     17       3  130263       1.0223      0.15331
4869         5  170804652  170847888     71       3  130263       3.2976   0.00048756
8817         5  170836667  170894630     90      14  130263       3.0601    0.0011064
644994       5  171202819  171228129     47       6  130263      0.62165      0.26709
23291        5  171278553  171443877     41       5  130263       1.0158      0.15486
6793         5  171459074  171625346    382      36  130263    -0.029548      0.51179
285588       5  171611176  171640458     42       8  130263     -0.12228      0.54866
92181        5  171626648  171720795    178       8  130263     -0.70506      0.75961
285590       5  171742185  171891527    305      15  130263     -0.77479      0.78077
54492        5  172058266  172128543    133      19  130263       1.8098     0.035164
101928093    5  172172656  172199558     30       6  130263      0.24289      0.40404
1843         5  172185093  172208203     39       7  130263    -0.097784      0.53895
57222        5  172251223  172389688    231      37  130263       1.1615      0.12271
51121        5  172375917  172406774     55       6  130263       1.9441      0.02594
8992         5  172400763  172471900     84      13  130263       3.6327   0.00014026
153222       5  172473355  172576291    117       8  130263       3.6016   0.00015816
662          5  172561445  172601390     51       6  130263       3.7127   0.00010252
1482         5  172649107  172672315     29       6  130263       2.0515     0.020108
8614         5  172731726  172766506     46      13  130263      -0.3695      0.64412
91272        5  173024148  173053706     56       5  130263       2.0416     0.020598
80315        5  173305331  173397313    136      10  130263      0.41397      0.33945
133491       5  173406162  173443143     29       4  130263       1.2898     0.098566
51617        5  173462607  173546182     37       7  130263      0.26209      0.39662
4488         5  174141575  174167902     24       5  130263      0.32934      0.37095
1812         5  174857675  174881163     48      10  130263      0.34701      0.36429
94081        5  174895514  174966745    185      14  130263      0.97317      0.16523
3274         5  175074847  175146239     81      11  130263       1.6094     0.053767
10814        5  175213542  175321024    158      21  130263       0.9901      0.16106
84321        5  175376534  175405318      2       1  130263      0.87285      0.19137
202134       5  175480712  175551801      6       1  130263      0.49787      0.30929
375484       5  175655370  175782992    127       9  130263       1.8804     0.030026
57179        5  175763065  175798809     58       7  130263       2.0423      0.02056
285598       5  175782477  175810934     34       7  130263       1.5768     0.057423
51491        5  175800940  175825763     21       6  130263       0.6778      0.24895
192286       5  175805784  175826751     18       5  130263      0.81279      0.20817
1212         5  175809456  175853570     38       7  130263      0.24942      0.40152
23197        5  175865356  175947075    103      11  130263      0.41981      0.33731
22838        5  175943700  175975026     48       7  130263     -0.92903      0.82356
54825        5  175959512  176032769    133      12  130263      0.69103      0.24477
114787       5  176012803  176054339     35       7  130263      0.98739      0.16172
6620         5  176037210  176067557     29       6  130263      0.93403      0.17514
253314       5  176047683  176083642     48       7  130263      0.15459      0.43857
26262        5  176064388  176096059     52       6  130263     -0.66074      0.74561
90249        5  176227560  176317899     65      14  130263      -1.6758      0.95311
3101         5  176297870  176336333     40       9  130263      0.16265       0.4354
51720        5  176322006  176443795    139      10  130263      0.87074      0.19195
23567        5  176439681  176518189    121       7  130263      0.17901      0.42896
2264         5  176503906  176535143     43       9  130263      0.15744      0.43745
101928726    5  176522822  176558835     44       8  130263      0.29149      0.38534
64324        5  176550026  176737214    146      10  130263        1.059      0.14481
53917        5  176718199  176740744     28       6  130263       1.6331     0.051223
27166        5  176720763  176743960     26       6  130263       1.5121     0.065255
83463        5  176722501  176751096     23       5  130263       1.3161     0.094062
10960        5  176748563  176788885     37       3  130263     -0.42101      0.66313
10636        5  176774704  176809599     41       5  130263        -0.33       0.6293
6569         5  176801432  176835849     23       5  130263     -0.17819      0.57071
345456       5  176817108  176837637     12       3  130263     -0.43512      0.66826
2161         5  176819139  176846577     16       4  130263       1.4949     0.067476
2870         5  176843687  176879850     23       2  130263       0.9864      0.16197
80758        5  176863796  176893287     27       1  130263      0.95482      0.16984
1627         5  176873613  176910694     23       2  130263      0.85369      0.19664
9260         5  176900395  176934606     20       5  130263       2.1077     0.017527
79930        5  176918905  176947490     16       4  130263       2.9541    0.0015678
51428        5  176928578  176953967     17       3  130263       3.1938   0.00070212
54540        5  176936790  176991548     47       4  130263       2.9099    0.0018079
54732        5  177009213  177033108     31       6  130263       1.5152     0.064856
11285        5  177017119  177047348     41       6  130263       1.0339      0.15059
285596       5  177140365  177217505     10       3  130263     -0.25963      0.60242
5626         5  177409236  177433243     38       7  130263      0.86847      0.19257
23138        5  177530556  177563107     48       6  130263      0.58169      0.28039
64777        5  177548002  177585567     62       6  130263      0.30915       0.3786
55651        5  177566464  177590961     45       5  130263    -0.091672      0.53652
3182         5  177621508  177648184     54      12  130263       2.5268    0.0057554
85007        5  177625475  177669823    116      22  130263       2.1073     0.017547
91522        5  177654617  178027573    813      81  130263      -1.1281      0.87035
57396        5  178019664  178064093     60       6  130263       0.3242      0.37289
6940         5  178128522  178167703     77       5  130263      0.12622      0.44978
117608       5  178276954  178321424     83       8  130263     -0.74783      0.77272
80108        5  178312899  178370213     94      10  130263      0.61933      0.26785
285676       5  178358194  178403218     68       9  130263     -0.16734      0.56645
2916         5  178395328  178432124     80      18  130263     -0.95646      0.83058
345462       5  178440776  178471388     75       5  130263      0.59588      0.27563
30832        5  178477607  178520022     79       8  130263       2.4997    0.0062146
9509         5  178527852  178782431    520      76  130263       3.6144   0.00015053
80230        5  178967562  179047027    140      13  130263       2.2698      0.01161
3187         5  179031179  179060722     60       8  130263       2.8141    0.0024457
285679       5  179058545  179082083     30       7  130263       3.1237   0.00089282
646019       5  179095559  179117975     36       4  130263       0.3765      0.35327
821          5  179115019  179168642     57       6  130263      0.97673      0.16435
9794         5  179149833  179218035     63       5  130263      0.95042      0.17095
4056         5  179209263  179233616     18       3  130263      0.17535       0.4304
11282        5  179214597  179243952     29       5  130263       0.4395      0.33015
