GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
646424       3   48338336   48379831    121       8  933970       1.8742      0.03045
285231       3   48403709   48446190     97      11  933970       1.7006     0.044509
5364         3   48435261   48481460     70      13  933970         1.74      0.04093
79714        3   48463580   48491529     65      12  933970       1.8446     0.032547
51372        3   48471686   48495537     56      10  933970       1.9396     0.026213
84126        3   48478114   48519044     73      12  933970       2.1186     0.017061
11277        3   48496919   48519044     29      11  933970       2.3702    0.0088886
51246        3   48499197   48552259     86      17  933970       2.1119     0.017348
5210         3   48545117   48608607    107      24  933970       1.9419     0.026072
90226        3   48589151   48611201     41      17  933970       2.2106     0.013532
1294         3   48591506   48642593     73      25  933970       1.7856     0.037086
7384         3   48626432   48657391     38      16  933970       1.3761     0.084396
440955       3   48648275   48669189     35      11  933970       1.0044       0.1576
65010        3   48653156   48682926     51      10  933970      0.31107      0.37787
1951         3   48663896   48710348     70      10  933970      0.45101      0.32599
51517        3   48690419   48733366     71      12  933970      0.84022      0.20039
51447        3   48715436   48764711     89      12  933970       1.5034     0.066367
5576         3   48774017   48895270    117      20  933970       2.2292     0.012901
788          3   48884356   48946426     75      14  933970        1.886     0.029649
646450       3   48945221   48966818     38      10  933970        2.598    0.0046878
10425        3   48946265   49032974    125      23  933970       2.3465    0.0094742
54681        3   49017304   49054582     38      12  933970        1.982      0.02374
11180        3   49034637   49063386     29      10  933970         2.22     0.013211
55152        3   49042832   49068504     28      12  933970       2.5778    0.0049717
25915        3   49047908   49070928     26      13  933970        2.919    0.0017556
3615         3   49051758   49076875     31      12  933970       2.6643    0.0038574
54870        3   49057140   49141504    101      23  933970       2.4801    0.0065677
5859         3   49123365   49152562     33      10  933970       2.2287     0.012918
10869        3   49135479   49168371     37      12  933970       2.3459    0.0094911
3913         3   49148547   49180599     41      18  933970        2.571    0.0050698
64925        3   49189968   49213785     38       9  933970       0.9352      0.17484
200942       3   49198987   49223919     42       8  933970      0.89451      0.18552
646498       3   49205069   49239291     54       9  933970       1.3608      0.08679
339834       3   49225861   49305636    118      18  933970       1.6608     0.048375
375341       3   49296030   49324864     49      16  933970       2.0011      0.02269
7375         3   49304577   49387536    130      21  933970       1.6505      0.04942
2876         3   49384609   49405791     37      10  933970       1.9138      0.02782
387          3   49386569   49459526    141      16  933970       2.6656    0.0038424
6988         3   49439639   49463909     43       8  933970        2.612    0.0045003
275          3   49444211   49470111     46       9  933970       2.9839    0.0014228
84276        3   49449766   49476777     61      13  933970       2.9745    0.0014671
1605         3   49496136   49583051    156      19  933970       2.6561    0.0039525
8927         3   49581922   49718982    217      24  933970       1.6592     0.048537
327          3   49701427   49730936     40       8  933970       2.0225     0.021562
4485         3   49711380   49736196     31       8  933970       3.5517   0.00019138
63891        3   49716950   49768962     85      16  933970       4.6703   1.5039e-06
386724       3   49744267   49767238     45       9  933970       4.6765   1.4589e-06
29925        3   49748909   49771407     37       9  933970       4.8115   7.4893e-07
9807         3   49751728   49833973    139      16  933970       4.7801   8.7618e-07
389118       3   49818165   49847254     53      14  933970       5.0082   2.7466e-07
389119       3   49830687   49852463     33      11  933970       5.0667    2.024e-07
7318         3   49832638   49861391     44      13  933970         5.36   4.1617e-08
10293        3   49856028   49903992     81      15  933970       5.3719    3.895e-08
79012        3   49885414   49917655     64      15  933970       5.1612   1.2269e-07
4486         3   49914435   49951311     59      13  933970       4.9469   3.7705e-07
84315        3   49936302   49977445     64      12  933970       4.9583   3.5559e-07
10180        3   49967474   50124685    292      17  933970       5.1879   1.0637e-07
10181        3   50116341   50166397     76      12  933970        4.941   3.8863e-07
6405         3   50182562   50236508    114      18  933970       2.6704    0.0037879
2779         3   50219043   50245129     49      10  933970       1.8366     0.033135
10991        3   50232692   50268406     62      16  933970       1.5587     0.059534
2771         3   50254120   50306786     87      20  933970       1.0426      0.14856
7869         3   50295040   50324573     44      13  933970       1.7657     0.038724
132228       3   50306458   50335545     43      11  933970       1.5182     0.064483
7866         3   50315163   50340648     37      10  933970       1.4474     0.073894
8372         3   50320259   50346899     49      13  933970       1.2684      0.10233
24142        3   50323833   50346852     44      14  933970       1.4414     0.074742
3373         3   50327320   50359812     57      13  933970       1.0721      0.14183
8692         3   50345221   50370281     31       8  933970     0.061908      0.47532
11334        3   50352341   50375668     37      10  933970      0.33386      0.36924
11186        3   50357217   50388367     46      12  933970      0.53062      0.29784
51364        3   50368537   50393459     43      11  933970      0.75899      0.22393
10641        3   50374918   50398486     33      11  933970      0.72337      0.23472
11068        3   50378265   50401500     29       9  933970      0.67573      0.24961
11070        3   50382180   50406939     30      10  933970      0.64482      0.25952
9254         3   50390230   50550892    364      31  933970       1.3773     0.084208
51161        3   50585456   50618458     59      11  933970       1.2509      0.10548
51409        3   50596583   50632422     58      10  933970       0.6151      0.26924
1154         3   50633885   50659262     44       9  933970      0.50404      0.30712
7867         3   50639293   50696728    111      16  933970      0.39179      0.34761
1795         3   50702672   51431629   1541      26  933970     -0.11857      0.54719
7873         3   51412692   51436828     34       9  933970    -0.052146      0.52079
29890        3   51418699   51445339     41       9  933970      0.44331      0.32877
9730         3   51423298   51544018    221      30  933970      0.30578      0.37989
23132        3   51565596   51707634    204      32  933970         1.08      0.14006
51368        3   51695191   51748339     81      22  933970       1.6796     0.046521
2912         3   51731081   51762629     53      18  933970       1.5771     0.057383
440956       3   51802577   51823256     37      14  933970      -1.1234      0.86936
401067       3   51850899   51874874     68       8  933970     -0.49204      0.68865
389123       3   51885645   51907440     54       6  933970      0.33896      0.36732
389124       3   51897737   51919600     55       9  933970       1.3976     0.081116
132141       3   51918892   51947386     63      14  933970      0.50639      0.30629
9136         3   51957442   51985957     56      18  933970    -0.067693      0.52698
10039        3   51966297   51992883     53      15  933970     -0.32706      0.62819
118442       3   51979330   52001520     34       9  933970      0.11311      0.45497
57060        3   51981470   52011482     37      10  933970      0.71413      0.23757
84836        3   51992526   52018646     32      11  933970         1.03      0.15151
25864        3   51997700   52025216     35      13  933970      0.19761      0.42168
95           3   52007300   52033218     41      20  933970       2.0256     0.021403
6159         3   52017644   52039958     37      19  933970       1.4368     0.075393
1849         3   52072935   52100461     39      11  933970       1.8076     0.035338
25886        3   52099249   52198720    182      28  933970       2.0657     0.019429
211          3   52222099   52258343     78      13  933970      0.72708      0.23359
54106        3   52245096   52270179     58      13  933970      0.51358      0.30377
11344        3   52252626   52283183     75      16  933970      0.90824      0.18188
132160       3   52269782   52294615     48      10  933970        1.445      0.07423
80335        3   52278438   52322659     97      18  933970       1.6627     0.048185
132158       3   52311836   52339272     70      15  933970       1.8304     0.033598
25981        3   52340335   52444513    239      25  933970       1.6472     0.049763
8314         3   52425020   52454121     54      11  933970       1.0954      0.13668
51533        3   52434577   52467657     69      15  933970       1.5543      0.06006
56920        3   52457268   52489112     62      16  933970       1.7723     0.038172
7134         3   52475107   52498057     58      14  933970       1.2002      0.11502
11188        3   52479524   52537088    145      17  933970      0.74289      0.22877
23166        3   52519354   52568512    136      24  933970      0.70968      0.23895
64943        3   52548385   52579093     91      16  933970      0.16857      0.43307
440957       3   52560002   52584586     74      16  933970     -0.17827      0.57075
55193        3   52569368   52729866    467      21  933970       0.1991      0.42109
26354        3   52709936   52738513     63      11  933970    -0.081934      0.53265
55830        3   52718500   52750099     76      12  933970      0.31777      0.37533
28972        3   52729792   52752198     60      11  933970      0.46446      0.32116
6787         3   52734796   52814965    214      22  933970      0.60546      0.27244
3697         3   52801602   52836084    118      18  933970       1.2111      0.11292
3699         3   52818784   52853025    135      18  933970       1.4231     0.077355
3700         3   52837006   52874717    163      18  933970       2.3172     0.010245
389125       3   52857131   52879235     94      11  933970       2.5996    0.0046665
100526772    3   52857131   52941597    251      22  933970       2.7831    0.0026922
375346       3   52860772   52941597    241      22  933970       2.8189    0.0024092
51460        3   52923221   53090089    433      28  933970       3.9393    4.086e-05
91869        3   53112499   53174480    183      15  933970       4.9971   2.9096e-07
5580         3   53185223   53236733    136      25  933970      0.65714      0.25555
7086         3   53248723   53300130    238      22  933970       1.3172     0.093887
55802        3   53307443   53391654    188      30  933970       2.8903    0.0019245
776          3   53519076   53857179   1132     100  933970       1.2312      0.10913
55349        3   53840324   53890420    207      44  933970      0.52879      0.29848
55540        3   53870577   53909827    167      31  933970       2.3183     0.010217
93973        3   53888959   53926229    149      21  933970       2.5633    0.0051845
58515        3   53909226   53935989     94      16  933970       2.4994     0.006221
55799        3   54146620   55118584   3801     247  933970       1.7806      0.03749
57408        3   54942264   55011115    250      32  933970      0.75565      0.22493
7474         3   55489743   55531670    134      27  933970     -0.67399      0.74984
26059        3   55532336   56512391   3555     141  933970     -0.41546       0.6611
285331       3   56581184   56665864    373      26  933970     -0.89658      0.81503
23272        3   56644160   56727270    365      24  933970     -0.37603      0.64655
50650        3   56751446   57123336   1364     119  933970       1.7571     0.039452
353324       3   57084469   57119460    116      21  933970       1.4005     0.080688
54756        3   57114010   57214345    312      34  933970      0.59162      0.27705
8820         3   57221866   57271656     96      18  933970      -0.8547      0.80364
26060        3   57251765   57317499    146      23  933970     -0.50903      0.69463
142686       3   57292379   57336753     94      15  933970      -0.3408      0.63337
201625       3   57317727   57540071    835      30  933970      0.98291      0.16283
201626       3   57531882   57650704    328      27  933970        3.043     0.001171
378          3   57547090   57593215    146      22  933970       3.0011    0.0013452
201627       3   57601181   57688816    237      29  933970       2.6579    0.0039315
7871         3   57731948   57925597    394      35  933970       2.8364     0.002281
2317         3   57984127   58167982    571      47  933970      0.71338      0.23781
1776         3   58168353   58206730    158      25  933970    -0.038726      0.51545
57406        3   58213233   58290463    313      24  933970       2.8325    0.0023089
11102        3   58281972   58315920    159      12  933970       3.2994   0.00048448
54899        3   58308617   58421815    495      22  933970       3.2984   0.00048622
5162         3   58403357   58429579    131      16  933970       3.4647    0.0002654
200845       3   58467823   58498087     60      16  933970       2.8591    0.0021241
8309         3   58480863   58532929    124      32  933970      0.89371      0.18574
11170        3   58539841   58623337    405      49  933970       3.1033   0.00095682
131177       3   58609670   58662575    267      32  933970      -1.0656      0.85671
200844       3   58710199   59045804    620      36  933970       2.5826     0.004903
2272         3   59725036   61247133   7706     416  933970       1.5385     0.061961
5793         3   61537243   62290573   3097     218  933970       2.0997     0.017876
57415        3   62294648   62331888     67      28  933970       1.3021     0.096446
55079        3   62345347   62369190     43      14  933970      0.74952      0.22677
8618         3   62374021   62871064   2195     135  933970      0.88252      0.18875
132204       3   63253914   63612597   1749     141  933970       1.8218     0.034239
132203       3   63628344   63660893    141      18  933970      0.41187      0.34022
80145        3   63809546   63859597    109      27  933970       3.9078   4.6567e-05
6314         3   63839785   63999240    416      46  933970       5.8376   2.6472e-09
9861         3   63986225   64019686    122      27  933970       5.1462   1.3293e-07
166336       3   64069526   64263859    777      67  933970        4.071   2.3407e-05
56999        3   64491330   64683676    789      81  933970        3.114   0.00092293
9223         3   65329200   66034511   2887     207  933970      0.96959      0.16612
26018        3   66419221   66561446    565      53  933970       1.1298      0.12929
84541        3   67038727   67071634     76      19  933970      0.87015      0.19211
8801         3   67400884   67715038   1480      83  933970       1.6102     0.053681
407738       3   68030734   68604772   2494     124  933970       1.8552      0.03178
151647       3   68770915   68991761    850      40  933970      0.73077      0.23246
285203       3   69014363   69073112    211      29  933970     -0.96649       0.8331
7110         3   69058978   69111484    124      21  933970      -1.1801      0.88102
9039         3   69093881   69139524     96      18  933970      -1.4032      0.91973
10550        3   69124090   69165239    137      20  933970    -0.058868      0.52347
56203        3   69146039   69181746    152      24  933970      -0.5595      0.71209
23150        3   69209146   69445430    985      91  933970      0.26469      0.39562
4286         3   69778586   70027488    840      38  933970       2.6915    0.0035561
27086        3   70993865   71643140   1789     160  933970       3.0209    0.0012603
317649       3   71718440   71813924    357      42  933970     -0.56794      0.71496
2850         3   71793201   71814328     59      15  933970      0.82203      0.20553
60675        3   71810806   71844357    104      29  933970      0.03099      0.48764
23429        3   72413744   72505774    203      40  933970      0.71452      0.23745
55164        3   72788426   72907631    268      21  933970       4.1164    1.924e-05
727936       3   72927385   73034525    343      32  933970       2.3375    0.0097056
151987       3   73035985   73128349    350      17  933970     -0.42864      0.66591
55096        3   73100810   73122488     69      10  933970      -1.1237      0.86943
23024        3   73421582   73684072    867     103  933970       1.6786     0.046616
5067         3   74301719   74673587   1279     111  933970    -0.040216      0.51604
100131827    3   75775868   75844709    136      19  933970       1.8268     0.033867
6092         3   75945845   77709115   6779     287  933970       3.6473   0.00013253
6091         3   78636388   79827059   3417     140  933970        1.225      0.11029
2632         3   81528850   81820950    694      45  933970    -0.057361      0.52287
253559       3   84998133   86133579   3783      84  933970      0.98628        0.162
389136       3   86977123   87050412    201      26  933970       1.0442      0.14819
25978        3   87266413   87314698    140      25  933970      -1.3069      0.90438
5449         3   87298783   87335737    102      20  933970      -1.1449      0.87387
3355         3   87831929   88053964    802      32  933970      0.44341      0.32873
8545         3   88091100   88209016    364      16  933970       3.3575   0.00039328
55279        3   88098394   88203814    320      12  933970       3.3692   0.00037688
285237       3   88188875   88217115     84      12  933970       3.3071   0.00047133
100506944    3   88377565   88526299    728      36  933970      0.49385      0.31071
2042         3   89146674   89541284    994      48  933970       1.0858      0.13878
5627         3   93581881   93702934    155      40  933970        2.846    0.0022137
200894       3   93688983   93784522    131      34  933970       2.4783    0.0066011
415117       3   93723078   93757460     48      19  933970        2.431    0.0075289
200895       3   93766766   93792233     37      17  933970       2.7493    0.0029859
63899        3   93771855   93855630    123      39  933970       3.0155     0.001283
285220       3   96523425   97477786   2168      87  933970       1.7795     0.037575
84100        3   97473365   97530086    126      19  933970       1.0333      0.15073
131544       3   97530537   97673830    225      21  933970      0.80957      0.20909
84864        3   97650661   97701295     95      22  933970    -0.022586      0.50901
200959       3   97695527   97764148    213      35  933970     0.032891      0.48688
81050        3   97796017   97816946    124      14  933970      0.89844      0.18447
26341        3   97841542   97862483     82       9  933970      0.97429      0.16496
403273       3   97858230   97879162    103      11  933970       1.1657      0.12186
403274       3   97877544   97898485     97       8  933970       1.0137      0.15535
79295        3   97973129   97994106    169      14  933970      0.30981      0.37835
79310        3   97991732   98012676    140      16  933970      0.93914      0.17383
403278       3   98062698   98083663     56      14  933970      0.58282      0.28001
403277       3   98099510   98120475     77       9  933970     -0.87515      0.80925
26339        3   98178421   98199372     55      14  933970      -1.6853      0.95403
402135       3   98206525   98227475     63      20  933970      0.35566      0.36105
56650        3   98209628   98251910    108      24  933970       1.1241       0.1305
2838         3   98240743   98261994     53      15  933970      0.90485      0.18277
1371         3   98286677   98322470    139      23  933970      0.89275        0.186
10402        3   98441080   98524689    277      31  933970       1.9374     0.026345
131566       3   98504814   98630566    459      27  933970       1.5691     0.058313
1295         3   99347440   99528061    529      44  933970    -0.051771      0.52064
84319        3   99526678   99907476    928      32  933970       1.4033     0.080263
11259        3   99541988   99843349    785      24  933970       1.3814     0.083574
55773        3   99969661  100054096    282      16  933970       1.4545     0.072901
56954        3  100043483  100085844    122      27  933970      0.29323      0.38467
9868         3  100072303  100130242    180      30  933970       1.0688      0.14257
348801       3  100110037  100185170    244      39  933970       1.2286       0.1096
55076        3  100201463  100306297    411      29  933970       1.6245     0.052133
84873        3  100318433  100424323    460      21  933970      0.54625      0.29245
10342        3  100418128  100477811    256      10  933970      0.92803       0.1767
25890        3  100458179  100722336   1031      69  933970      0.30133      0.38158
50939        3  100931390  101049419    262      20  933970       1.0927      0.13726
57337        3  101033049  101242085    630      19  933970   -0.0049769      0.50199
54931        3  101270680  101295290     58      12  933970      0.16644      0.43391
57092        3  101282997  101323281    104      15  933970      0.24088      0.40482
27107        3  101358283  101405988    100      15  933970      0.49067      0.31183
6152         3  101389934  101415564     57      12  933970      0.45075      0.32608
79598        3  101433436  101499404    111      18  933970     0.075877      0.46976
91775        3  101488029  101557075    131      21  933970      -0.4938      0.68928
64332        3  101536834  101589869     86      19  933970     -0.87461      0.80911
131368       3  101918816  102208685    884      43  933970     -0.14961      0.55946
214          3  105075557  105305757    882      48  933970      0.73798      0.23026
868          3  105364306  105599354    802      40  933970       1.0448      0.14805
84692        3  107086188  107107481     69      16  933970        1.627     0.051867
56987        3  107231783  107540176    770      52  933970       1.1152      0.13239
961          3  107751941  107819935    162      29  933970     0.039157      0.48438
55081        3  107869659  107951417    416      10  933970       1.2213        0.111
11148        3  108005353  108107132    389      29  933970       2.3396    0.0096532
22989        3  108089216  108258169    523      49  933970       2.3989    0.0082231
57650        3  108258716  108318491    122      26  933970       2.4304    0.0075411
9666         3  108298337  108423693    194      24  933970       2.2094     0.013574
84666        3  108464486  108486130     61      13  933970       2.1797     0.014641
50852        3  108531631  108583714    170      33  933970       1.2938     0.097873
9626         3  108616491  108682742    279      32  933970       1.0734      0.14154
27136        3  108666814  108846993    698      28  933970       0.9309      0.17595
151871       3  109002635  109045364    203      35  933970       2.8361    0.0022837
55211        3  109034988  109066419    173      18  933970        2.512    0.0060021
25945        3  110780606  110923017    309      30  933970      0.81628      0.20717
10225        3  111250926  111394843    375      53  933970       1.1132      0.13281
79413        3  111301747  111324182     66      18  933970       1.2495      0.10575
257068       3  111383523  111575294    756      49  933970     -0.28331      0.61153
90102        3  111441327  111705364   1144      67  933970     -0.93107      0.82409
55347        3  111687723  111722215    165      18  933970      -1.3407      0.90999
29114        3  111707586  111742735    192      27  933970       0.1928      0.42356
344805       3  111748465  111810116    358      34  933970      0.27176       0.3929
79669        3  111795175  111847073    215      27  933970      0.71194      0.23825
257144       3  111829688  111862453     97      20  933970       1.4122     0.078943
285335       3  111849752  112023105    738      24  933970       1.0348      0.15038
4345         3  112041194  112091659    192      25  933970      -3.4671      0.99974
151888       3  112172813  112228438    149      25  933970     -0.13543      0.55386
64422        3  112241354  112290810    179      15  933970     -0.23965       0.5947
55032        3  112270857  112313286    154      17  933970      -0.4917      0.68853
151887       3  112313407  112369977    184      36  933970      0.26335      0.39614
344807       3  112524556  112574797    242      29  933970     0.037039      0.48523
131450       3  112631532  112703950    340      32  933970      -2.5152      0.99405
29083        3  112699323  112730221    107      24  933970     -0.98602      0.83794
25871        3  112711291  112748555    109      27  933970      -1.0366      0.85005
91653        3  112919850  113016306    423      53  933970        2.385    0.0085392
55779        3  112995777  113170986    747      34  933970       1.7754     0.037912
152185       3  113151565  113244034    389      25  933970       1.0417      0.14877
54847        3  113241218  113358422    448      47  933970       2.9381     0.001651
205717       3  113357232  113425493     96      13  933970       -1.477      0.93016
80218        3  113425307  113475120     82      10  933970      -1.2756      0.89896
523          3  113455866  113540905    129       9  933970     -0.96803      0.83348
54762        3  113547671  113676021    315      44  933970      0.42172      0.33662
254887       3  113656748  113715706    118      34  933970       1.3493     0.088616
57577        3  113672984  113785460    233      42  933970       1.8608     0.031388
79691        3  113765582  113817269    141      27  933970       1.9668     0.024604
1814         3  113837499  113928254    295      33  933970       1.1024      0.13515
7634         3  113943370  113966425    102      27  933970        1.882     0.029916
201633       3  114002833  114039135     99      31  933970       2.0834     0.018607
26137        3  114023348  114876132   2231     154  933970       4.9242   4.2361e-07
2596         3  115332151  115450334    366      67  933970      0.15921      0.43675
4045         3  115511210  116174385   1971     123  933970      0.78737      0.21553
152404       3  118609477  118874915    817      54  933970      0.45142      0.32584
152405       3  118854997  118889674    165      25  933970     0.013401      0.49465
7348         3  118882425  118934000    209      43  933970     -0.19983      0.57919
8702         3  118920589  118969754    214      31  933970     -0.57057      0.71586
57514        3  119003220  119148323    652      68  933970     -0.13489      0.55365
55254        3  119137807  119192529    163      20  933970      0.24293      0.40403
56983        3  119177785  119223555    142      22  933970      0.70486      0.24045
51300        3  119207324  119253128    173      24  933970        1.053      0.14617
941          3  119233140  119288481    229      39  933970       1.0893        0.138
141          3  119288280  119318792    110      13  933970       1.2799       0.1003
51365        3  119306695  119358658    195      23  933970     -0.70159      0.75853
64091        3  119350899  119389437    162      21  933970     -0.10759      0.54284
10063        3  119378372  119406243    108      13  933970      0.18714      0.42577
89876        3  119411869  119495949    264      25  933970      0.16583      0.43414
8856         3  119489331  119562295    227      44  933970        1.501     0.066675
2932         3  119530800  119823264    595      34  933970       1.9901     0.023292
165829       3  119874328  120013921    468      36  933970      0.38261      0.35101
116064       3  120033576  120078186    155      22  933970       1.4558      0.07272
11167        3  120103061  120179918    287      33  933970     -0.42991      0.66637
4710         3  120305128  120331258    120      14  933970     -0.44234      0.67088
3081         3  120337015  120411418    324      45  933970     -0.89872       0.8156
285282       3  120395528  120471384    197      41  933970     -0.75922      0.77614
2960         3  120451558  120512216    173      33  933970      -1.0641      0.85635
9515         3  120617050  121153608   1897      38  933970       0.4758      0.31711
10721        3  121140273  121274853    351      26  933970      0.89903      0.18432
503582       3  121271269  121319469    173      29  933970      0.43894      0.33035
51725        3  121302170  121359139    220      44  933970       1.3037     0.096172
3059         3  121340246  121389791    141      20  933970       1.9541     0.025347
2804         3  121372046  121478662    244      31  933970        1.548     0.060813
9657         3  121478608  121563926    315      16  933970       1.4146     0.078588
55840        3  121544030  121615373    223      20  933970      0.69501      0.24352
6565         3  121603171  121673034    235      11  933970       1.8659     0.031029
286676       3  121696170  121751127    131      27  933970       1.1712      0.12075
942          3  121764209  121849990    198      41  933970       1.1633      0.12235
846          3  121892530  122015350    539      35  933970       2.3595      0.00915
1475         3  122034011  122070816    135      24  933970       3.7743   8.0235e-05
131076       3  122068436  122112074    150      25  933970       2.8374    0.0022745
26355        3  122093023  122138961    159      24  933970        2.855    0.0021519
54554        3  122120700  122144882     72      16  933970       3.0635    0.0010937
3836         3  122130748  122243786    300      24  933970       3.0291    0.0012263
83666        3  122236757  122293523    141      24  933970       3.0722    0.0010624
151636       3  122273085  122304050    133      21  933970       1.4698     0.070814
165631       3  122286435  122367894    399      49  933970       1.6721     0.047249
54625        3  122389672  122459687    264      27  933970       1.3629     0.086453
79663        3  122448844  122522666    227      26  933970      0.59889      0.27462
84925        3  122503901  122609986    320      30  933970      0.61834      0.26818
54437        3  122618040  122757452    540      70  933970      -1.0752      0.85886
10954        3  122775856  122890953    416      56  933970       1.6376     0.050756
26984        3  122910774  123002983    341      11  933970       2.7054    0.0034113
111          3  122991143  123177924    589      50  933970       7.7646   4.0961e-15
201562       3  123203363  123313924    400      30  933970       1.3758     0.084447
4638         3  123321143  123613149    943      84  933970       1.8463     0.032426
64770        3  123606152  123690255    264      23  933970      0.66475      0.25311
54763        3  123677862  123721017    139      31  933970      0.69802      0.24258
8997         3  123803558  124450036   2559     121  933970       1.2166      0.11187
7372         3  124439213  124478120    154      17  933970      0.26521      0.39542
3693         3  124470795  124616500    597      38  933970       1.0833      0.13934
56667        3  124614289  124663595    216      41  933970       1.1888      0.11727
57493        3  124674554  124784802    385      43  933970       1.7875     0.036929
84561        3  124791480  124941609    739      88  933970       5.2336     8.31e-08
7707         3  124934513  125104198    388      22  933970        3.004    0.0013324
8723         3  125155488  125249058    330      26  933970       2.8572    0.0021372
114885       3  125237702  125324381    358      24  933970       2.6779    0.0037041
200810       3  125637459  125719383    295      26  933970      -1.0493      0.85297
152015       3  125677987  125712297    121      20  933970     -0.76057      0.77654
54946        3  125715200  125830398    541      27  933970     -0.94591       0.8279
10840        3  125812404  125910029    503      43  933970     -0.34946      0.63663
28999        3  126051478  126086236     81      18  933970    0.0041795      0.49833
348807       3  126103751  126165399    301      50  933970     -0.50217      0.69223
79364        3  126146444  126204773    261      27  933970        -1.22      0.88877
131669       3  126190008  126246616    288      50  933970      -0.4607      0.67749
166012       3  126233131  126272134    189      29  933970     -0.33758      0.63216
152065       3  126235842  126287808    239      34  933970      0.14038      0.44418
645840       3  126280622  126337398    194      31  933970      0.91123      0.18109
114112       3  126315895  126385056    238      33  933970      0.29479      0.38408
84303        3  126413063  126689263    903      37  933970       1.7994     0.035977
5361         3  126697437  126766235    311      32  933970      0.84744      0.19837
285311       3  126901974  126927028     84      26  933970      -1.0864      0.86134
131601       3  127281907  127319602     72      13  933970      0.53993      0.29462
4171         3  127307200  127351279     86      24  933970      0.20676       0.4181
50512        3  127338002  127401653    156      34  933970      0.13661      0.44567
80325        3  127381781  127409769     84      18  933970      -0.9774      0.83582
11343        3  127397905  127552093    589      78  933970      0.91612       0.1798
166348       3  127624075  127716514    357      40  933970     -0.24252      0.59581
29927        3  127760402  127800526    121       8  933970     0.024052      0.49041
8607         3  127789800  127882752    252      17  933970      0.71026      0.23877
60678        3  127862302  128137489    674      32  933970       1.3848     0.083063
165721       3  128171275  128196091    120      25  933970        1.562      0.05914
2624         3  128188265  128222030    116      28  933970       3.0188     0.001269
6184         3  128328813  128379719    186      21  933970     -0.31721      0.62446
7879         3  128434975  128543641    432      27  933970      0.45973      0.32286
28976        3  128588333  128641957    249      25  933970      0.82239      0.20543
100132731    3  128619002  128674843    268      21  933970      0.82368      0.20506
57501        3  128679779  128729915    151      24  933970      0.75526      0.22505
79825        3  128710131  128769585    145      27  933970      0.95625      0.16947
2815         3  128765459  128791254     47      15  933970      0.67591      0.24955
339122       3  128796412  128850993    130      21  933970      0.12228      0.45134
100534599    3  128796412  128890073    211      30  933970      0.10202      0.45937
57461        3  128836259  128890409    111      23  933970     0.076763      0.46941
7555         3  128876658  128912810     74      24  933970       -0.127      0.55053
22820        3  128958453  129006616    186      20  933970       2.3215     0.010131
56941        3  128987680  129035029    172      18  933970       2.5632    0.0051856
8971         3  129023614  129045120     83      17  933970       2.9275    0.0017084
90288        3  129110164  129157494    224      24  933970       0.4004      0.34443
8930         3  129139787  129169022    134      17  933970      0.89943      0.18421
55764        3  129148671  129249350    371      24  933970       1.1472      0.12566
6010         3  129237482  129264187     93      17  933970      0.45891      0.32315
132243       3  129252057  129280310     98      17  933970      0.45805      0.32346
23129        3  129264056  129335582    300      32  933970       4.4872   3.6076e-06
23023        3  129356635  129622419    467      34  933970       3.2829    0.0005137
7200         3  129683236  129706781     98      17  933970      0.93034       0.1761
644974       3  129790674  129827233    141      17  933970       1.6736     0.047107
256076       3  130054359  130213690    660      38  933970     -0.67568      0.75038
131873       3  130226198  130405890    572      55  933970      -1.1836      0.88171
30849        3  130387778  130475696    243      17  933970      -0.1055      0.54201
27032        3  130559327  130745556    459      41  933970     -0.82324      0.79481
28990        3  130722721  130755698     76      13  933970     -0.07259      0.52893
79858        3  130735694  131079309    919      43  933970     -0.14901      0.55923
131870       3  131090515  131117674     68      14  933970     0.087119      0.46529
11222        3  131171045  131231860    154      25  933970      0.16425      0.43477
131034       3  131242413  131769152   2652      99  933970       3.7591   8.5255e-05
55           3  132026211  132097146    303      26  933970      0.53358      0.29682
23317        3  132126361  132267876    363      34  933970      0.56518      0.28598
84129        3  132266982  132388975    255      26  933970       1.9022      0.02857
51554        3  132306081  132331488     58      13  933970       1.6282     0.051738
79876        3  132363290  132407467     64      15  933970       1.8871     0.029576
27031        3  132389453  132451303    141      30  933970       1.3509     0.088358
66000        3  132747171  133126619   1445      68  933970      -1.3577      0.91272
8419         3  133108790  133204056    394      58  933970     -0.28119      0.61072
55573        3  133282434  133319118    124      22  933970       3.4039   0.00033219
11073        3  133309449  133390762    270      23  933970       2.0309     0.021135
7018         3  133454977  133507850    181      26  933970      0.86908       0.1924
58477        3  133492877  133550336    165      29  933970       1.6079     0.053923
51560        3  133533079  133624691    354      64  933970       1.3751     0.084556
80111        3  133636989  133658656     69      23  933970     -0.41599      0.66129
6578         3  133641540  133758920    495      81  933970     -0.53348      0.70315
6259         3  133865978  133979586    306      26  933970      -1.3578      0.91274
51421        3  134064187  134104321     99      21  933970    -0.014259      0.50569
25847        3  134186546  134214865     78      10  933970       1.8679     0.030887
80254        3  134194575  134303855    326      12  933970       1.9948      0.02303
339855       3  134308765  134380522    224      18  933970       1.1586      0.12331
2047         3  134504099  134989309   1783     137  933970     -0.12424      0.54944
5523         3  135674515  135876752    439      38  933970       4.1074   2.0003e-05
