GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
7850         2  102598306  102654885    138      10  247173      0.14569      0.44208
3554         2  102676836  102806334    241      23  247173     -0.57883      0.71865
8808         2  102793433  102866462    173       9  247173       1.3634     0.086375
9173         2  102917962  102978497    183      12  247173     -0.33198      0.63005
8809         2  102969093  103025230    146      10  247173     0.065198      0.47401
8807         2  103025254  103079025    163      11  247173      0.32625      0.37212
389015       2  103079173  103160433    241      15  247173     -0.39841      0.65484
6549         2  103226166  103337809    139      19  247173     0.068782      0.47258
84804        2  103321089  103363341     45       5  247173      0.33322      0.36948
130827       2  103368490  103460948    113       6  247173      0.46813      0.31985
5455         2  105461969  105483471     17       3  247173    -0.010407      0.50415
64965        2  105644483  105726418    199       6  247173        2.674    0.0037478
11250        2  105829595  105870085     73      10  247173      0.25468      0.39949
9392         2  105855861  105956148    177      22  247173      -0.3309      0.62964
79074        2  105943714  105986514     66       9  247173     -0.22776      0.59008
2274         2  105967272  106065230    190      36  247173       0.6558      0.25598
8440         2  106351520  106520730    326      19  247173       -1.003      0.84208
84417        2  106672113  106704611     61      11  247173        2.244     0.012415
80146        2  106699759  106820795    127      11  247173      0.86702      0.19297
402096       2  106951022  107001482     91      12  247173      -0.3555      0.63889
653489       2  107011136  107094801     54      11  247173      0.12424      0.45056
84620        2  107408056  107513563    196      18  247173     -0.95624      0.83052
285190       2  108433388  108519000     60       6  247173       1.4164     0.078332
60482        2  108592979  108640663     71      15  247173        2.329     0.009929
442038       2  108853651  108891807     72       8  247173     -0.35655      0.63928
6819         2  108895095  108936371     50      10  247173     -0.79548      0.78683
27233        2  108984413  109014296     46       7  247173        1.139      0.12734
9648         2  109055577  109135854    182       8  247173        1.811     0.035072
3987         2  109140811  109313702    284      10  247173       1.4974     0.067146
5903         2  109325902  109412267     86       4  247173       1.4194     0.077887
165055       2  109393208  109503047    108       7  247173       1.1992      0.11522
10913        2  109500927  109615828    171      20  247173       1.3383     0.090398
151011       2  110290372  110381783    129      11  247173      0.33824      0.36759
65124        2  110361911  110386564     45       6  247173      0.33858      0.36746
7851         2  110831447  110884143     31       5  247173       1.2804       0.1002
4867         2  110870913  110972639    104       4  247173      0.64099      0.26076
699          2  111385275  111445684     29       1  247173       2.4234    0.0076876
55289        2  111480150  111885799    639      40  247173        4.133   1.7907e-05
10018        2  111868491  111936022     85       6  247173       3.3316   0.00043173
101927260    2  111993803  112016256     28       5  247173       2.4358    0.0074287
64682        2  112515214  112651765    204      12  247173       1.0874      0.13842
10461        2  112646056  112807293    306       9  247173      0.28385      0.38826
84910        2  112802800  112886895     92      10  247173     -0.71997      0.76423
129804       2  112885962  112955793     73       9  247173      -1.4663      0.92872
84524        2  112963439  113022664     20       3  247173      0.03368      0.48657
376940       2  113023178  113107640     78       3  247173      0.33163      0.37008
727851       2  113115946  113201222      6       3  247173      -1.3026      0.90364
150465       2  113229743  113300223     78       7  247173       2.0892     0.018346
84172        2  113288676  113344727     68       6  247173       1.8346     0.033282
84269        2  113332023  113356617     26       4  247173      0.91712      0.17954
6574         2  113393434  113431402     32       2  247173       1.0957      0.13661
150468       2  113485444  113532254     54       4  247173        1.338     0.090451
3552         2  113521492  113552971     63       4  247173       0.4931      0.31097
3553         2  113577337  113604356     29       5  247173     -0.89195      0.81379
27178        2  113660548  113686459     26       4  247173       -1.624      0.94781
56300        2  113725596  113753249     26       3  247173      -1.8665      0.96901
27179        2  113753038  113776221     23       4  247173      -2.3908      0.99159
27177        2  113769668  113820444    107       7  247173     -0.44112      0.67044
26525        2  113806215  113832321    106       8  247173      0.11961       0.4524
84639        2  113815547  113843427    134      11  247173     0.070629      0.47185
3557         2  113858693  113901593    136      11  247173    -0.012564      0.50501
23550        2  113904976  113970677    116      20  247173       1.1422      0.12668
7849         2  113963574  114046527    196      18  247173      0.17232      0.43159
150472       2  114185268  114263781     55       2  247173     -0.01725      0.50688
200350       2  114246661  114268727     12       3  247173      0.23422      0.40741
11159        2  114374814  114410975     48       6  247173       0.1913      0.42415
80255        2  114461354  114524400    140      11  247173       2.4732    0.0066957
10096        2  114637511  114729131    127      10  247173       1.2959     0.097498
57628        2  115189899  116613328   1996      90  247173     -0.74841      0.77289
8886         2  118562255  118599953     55       6  247173       2.4999    0.0062115
54520        2  118663054  118781739    199      11  247173        2.516     0.005935
51141        2  118836033  118877604     54      10  247173       2.0474     0.020308
2019         2  119589747  119615759     23       5  247173      0.18055      0.42836
8685         2  119689745  119762236    138      17  247173        2.585    0.0048683
165257       2  119903819  119926471     32       3  247173      -1.8612      0.96864
55240        2  119971384  120033228     89       9  247173      0.88252      0.18875
130355       2  120049793  120134451    152      15  247173        1.139      0.12734
1622         2  120114504  120140122     72       6  247173     -0.66289       0.7463
140738       2  120177501  120206096     45       5  247173      0.76898      0.22095
6344         2  120187419  120292028    193      17  247173       1.4322     0.076046
200373       2  120292008  120424237     89       5  247173       1.9087     0.028151
80775        2  120426743  120449694     28       2  247173       2.4069    0.0080452
101927764    2  120470782  120527323     46       5  247173       1.2928     0.098039
5775         2  120507207  120752496    130       3  247173       1.2698      0.10207
57669        2  120760604  120946697    162       3  247173       2.4621    0.0069068
79134        2  120965047  120990984     22       2  247173       3.3822    0.0003596
5899         2  120987646  121062287    110       5  247173       4.9662   3.4137e-07
3625         2  121093719  121119383     37       9  247173       2.8734    0.0020303
2736         2  121483441  121760229    277      41  247173       1.9103     0.028045
29842        2  121964163  122052778    128      17  247173      0.23058      0.40882
23332        2  122085352  122417052    480      10  247173      0.17233      0.43159
84365        2  122474521  122504503     44       3  247173      -1.0252      0.84737
7247         2  122503121  122535429     27       3  247173     0.045908      0.48169
129684       2  124772864  125682954   1397      91  247173     -0.75793      0.77575
2995         2  127403426  127464251    135      19  247173    -0.060335      0.52406
274          2  127795599  127874903    234      25  247173       1.0996      0.13574
339761       2  127931412  127987654     93       9  247173     0.031811      0.48731
2071         2  128004866  128061752     56       7  247173       1.0153      0.15497
10746        2  128046245  128110805     53       6  247173       1.1103      0.13344
100506922    2  128125704  128156987     38       6  247173      0.99328      0.16029
5624         2  128165996  128196822     54       7  247173     -0.10747      0.54279
55677        2  128228383  128294462     88       6  247173     -0.84416      0.80071
4648         2  128283378  128405303    170      17  247173       1.4079     0.079585
55679        2  128385996  128449360    130      20  247173        2.113     0.017298
2840         2  128393439  128420213     51      13  247173       2.2318     0.012815
84826        2  128448597  128471407     35       5  247173       1.8403     0.032863
55339        2  128451808  128578761    164      14  247173       1.9248     0.027129
5433         2  128593840  128625729     58       7  247173       2.3587    0.0091694
83607        2  128609204  128653635     61       8  247173       2.2849     0.011158
79595        2  128688791  128795667    107       7  247173      -1.5174      0.93542
56886        2  128838754  128963251    216      10  247173      0.62732      0.26523
9394         2  129013054  129086171    136      17  247173     -0.77987      0.78227
84084        2  130727235  130750311     28       4  247173       1.9679     0.024539
728378       2  130821108  130896795     60       4  247173       2.6819    0.0036603
91409        2  130886856  130912707     41       2  247173       1.4849     0.068788
55627        2  130898965  130950323     70       2  247173       1.1016      0.13531
80097        2  130929248  130972365     67       2  247173       0.4149      0.33911
112714       2  130939318  130966034     46       2  247173      0.15963      0.43659
84317        2  131085814  131110383     11       3  247173      0.97332       0.1652
92856        2  131090470  131114197     10       3  247173      0.60606      0.27224
26469        2  131103580  131142982     23       2  247173     -0.20904      0.58279
653269       2  131210234  131276808     12       3  247173      0.46812      0.31985
653781       2  131359106  131425610      5       2  247173       2.1857     0.014418
205147       2  131503077  131535707      1       1  247173      0.79424      0.21353
50649        2  131584489  131814826    320      29  247173     -0.99765      0.84078
130074       2  131795449  131861033     47       2  247173     -0.22701      0.58979
55041        2  131852420  131917425     40       3  247173   -0.0082881      0.50331
445582       2  131965924  132032944     22       3  247173     -0.06098      0.52431
150786       2  132108065  132131731     29       2  247173     -0.60043      0.72589
653784       2  132217298  132260312    103       3  247173     -0.73308      0.76825
113457       2  132223580  132250507     38       3  247173      -1.3167      0.90602
90557        2  132275248  132301239     39       3  247173     -0.63019      0.73571
29798        2  132469973  132534977    126       9  247173      0.53679      0.29571
408029       2  132542534  132569234     73       7  247173      0.14018      0.44426
101060825    2  132785056  132806320     83      10  247173       1.0273      0.15213
646915       2  133054717  133086320     46       7  247173       1.4245     0.077145
2863         2  133164147  133414169    517      41  247173       3.0418    0.0011757
116372       2  133392337  133439070     53       2  247173      0.44236      0.32911
344148       2  133419361  134409118   1618     131  247173        1.545     0.061173
4249         2  134867502  135222192    609      55  247173       2.6988     0.003479
81615        2  135203330  135488219    510      29  247173       2.8202       0.0024
130013       2  135585994  135669604     97       5  247173       2.7011    0.0034551
905          2  135666363  135726915     79       5  247173       2.7809    0.0027105
80122        2  135712076  135792301    121      11  247173       1.8278     0.033791
22930        2  135799835  135938280     73       4  247173      -2.7015      0.99655
84083        2  135944539  136298806    281       3  247173      -1.6912       0.9546
23518        2  136279036  136492839    179      12  247173       0.4148      0.33915
23190        2  136489189  136552633     92       8  247173     -0.23877      0.59436
3938         2  136535415  136604750    106       8  247173       0.3541      0.36163
4175         2  136587196  136644047     77       6  247173     0.079635      0.46826
1615         2  136654252  136753254     75       4  247173     0.067933      0.47292
7852         2  136861919  136885725     12       3  247173      -1.0831      0.86063
80731        2  137629718  138445287   1882      72  247173      0.32526      0.37249
3176         2  138711808  138783934     84       6  247173      -2.0494      0.97979
339745       2  139249350  139340805     38       4  247173     -0.92475      0.82245
11249        2  139416727  139547811    149      16  247173     -0.22938      0.59071
53353        2  140978996  142899270   4158     166  247173      0.19045      0.42448
8942         2  143496497  143809885    445      24  247173     -0.46092      0.67757
55843        2  143876899  144535921    856      51  247173       1.9733     0.024231
79712        2  144692502  145122578    254      14  247173     -0.25954      0.60239
9839         2  145131942  145287958    105      19  247173       3.4639    0.0002662
92           2  148592086  148698396     68       4  247173       1.7162     0.043058
5000         2  148677966  148789173    100       4  247173       1.7095     0.043677
55777        2  148768580  149281046    613      27  247173       1.0887      0.13814
26122        2  149392560  149555136    202       8  247173      -0.7814      0.78272
130576       2  149884981  150081776    388      27  247173     -0.89535       0.8147
130574       2  150176499  150340662    209      18  247173      -1.1128      0.86711
27249        2  150416147  150454330     44       3  247173     -0.01551      0.50619
390          2  151314707  151354209     50      10  247173       1.3453     0.089261
375287       2  152094728  152128389     47       5  247173     -0.81498      0.79246
9111         2  152116982  152156430    106       5  247173     -0.77844      0.78185
7130         2  152204106  152246562     72       9  247173      0.50913      0.30533
55183        2  152256397  152343860    124      11  247173     -0.61217      0.72979
4703         2  152331853  152601001    270      17  247173       0.1327      0.44721
26225        2  152647480  152695009     36       5  247173     -0.72675      0.76631
785          2  152679285  152965593    392      20  247173     -0.16823       0.5668
10254        2  152963315  153042506    125       9  247173       1.8205      0.03434
114793       2  153181684  153516348    692      46  247173     -0.18772      0.57445
55660        2  153498107  153584628    104       7  247173     -0.93245      0.82445
151188       2  153564407  153627767     65       7  247173      -1.1649      0.87797
56475        2  154323852  154345322     17       5  247173       0.1873      0.42571
114805       2  154718426  155320489   1101      42  247173       1.7971     0.036157
100144595    2  155282365  155323950     69      14  247173      -0.1744      0.56922
3760         2  155545093  155724864    283      28  247173       0.2345       0.4073
4929         2  157170944  157199287      9       2  247173       1.2909     0.098364
2820         2  157281965  157452915    138       7  247173      0.75323      0.22565
11227        2  158104340  158177913     81       6  247173       1.1621      0.12259
57471        2  158165125  158194146      5       2  247173       1.1788      0.11923
9595         2  158261131  158310604     32       8  247173     -0.80552      0.78974
130399       2  158373279  158495399     99      14  247173     -0.48356      0.68565
90           2  158582958  158742374    112      15  247173       1.3479      0.08885
151531       2  158723213  159002666    538      43  247173     -0.27135      0.60694
130940       2  159017869  159323297    770      30  247173      0.13796      0.44514
8502         2  159303476  159547941    458      16  247173      -1.0393      0.85066
92196        2  159641829  159682506     73       9  247173      0.45707      0.32381
85461        2  159815146  160099170    481      41  247173     -0.43398      0.66785
151525       2  160082304  160153304    195      11  247173     -0.55417      0.71027
29994        2  160165490  160483059    487      33  247173     0.039762      0.48414
64844        2  160558980  160635084    157       8  247173      0.43196      0.33289
9936         2  160615139  160665115     95       8  247173       0.1894      0.42489
100526664    2  160615139  160771267    296      17  247173        1.522     0.064002
4065         2  160649866  160771267    231      19  247173       1.7978     0.036104
22925        2  160778523  160929126    307      17  247173       1.5423     0.061497
3694         2  160946182  161120349    268      14  247173       1.5934      0.05554
5937         2  161118662  161360366    284      14  247173       1.1111      0.13327
10010        2  161983438  162102687     65       5  247173      0.62104      0.26729
10213        2  162154786  162278228     55       5  247173      -1.0196      0.84604
10716        2  162262620  162292381     14       3  247173      -1.4798      0.93054
57282        2  162470699  162851786    194      16  247173      -1.0334       0.8493
1803         2  162838751  162941052     82      10  247173       1.4656     0.071384
2641         2  162989379  163018914     43       6  247173       1.3452     0.089278
2191         2  163017194  163110045     51       2  247173    -0.086995      0.53466
64135        2  163113589  163185218     51       2  247173     -0.22619      0.58947
25801        2  163190583  163246525     10       2  247173     -0.17841       0.5708
90134        2  163217917  163705257    512      25  247173      0.24858      0.40184
55137        2  164451447  164602618    105      12  247173       1.9831     0.023676
2888         2  165339323  165488360    160      20  247173       1.1314      0.12895
22837        2  165526695  165708678    308      18  247173      0.75348      0.22558
151258       2  165744709  165822035     91      10  247173      -1.0818      0.86034
6328         2  165934030  166070577    172      14  247173      0.85111      0.19735
6326         2  165976659  166258820    451      34  247173       1.2411      0.10728
80034        2  166316157  166555917    290      18  247173      0.58634      0.27882
2591         2  166594313  166660803     65       9  247173      0.49978      0.30862
79809        2  166719872  166820348    133      12  247173      0.83943      0.20061
6323         2  166835670  167015642    397      20  247173    -0.063715       0.5254
6335         2  167041695  167242497    427      32  247173      -1.6604      0.95158
6332         2  167250083  167353481    167      15  247173       0.7753      0.21908
129446       2  167734997  168126263    936      29  247173       1.1953      0.11599
8708         2  168336692  168737366    587      52  247173     -0.30398      0.61943
27347        2  168800530  169114105    687      35  247173      0.24625      0.40274
253782       2  169302759  169641644    415      47  247173      0.11513      0.45417
115677       2  169633049  169731849    149      17  247173          2.9    0.0018657
57405        2  169717401  169757277     70       8  247173       1.0155      0.15492
57818        2  169747750  169776510     50      10  247173      -1.6483      0.95036
8647         2  169769336  169897833    259      19  247173      0.10173      0.45949
10170        2  169911299  169962677     39       7  247173    -0.093228      0.53714
4036         2  169973619  170229123    414      48  247173    -0.069459      0.52769
129880       2  170325967  170373165     75      13  247173       2.7941    0.0026025
10324        2  170356212  170392772     35       9  247173       3.1669   0.00077049
79675        2  170376259  170440431     98      10  247173       1.0435      0.14837
9360         2  170430850  170507916    188      11  247173       2.0763     0.018933
129881       2  170491935  170560931    159       7  247173       2.1458     0.015946
493911       2  170540946  170568218     50       4  247173       2.3257     0.010017
100526832    2  170540964  170618396    215      17  247173       2.8057    0.0025107
151230       2  170580356  170618396    115      12  247173        2.729    0.0031763
6741         2  170645322  170678574     80      12  247173       1.4118     0.079001
29081        2  170658267  170691439     65      10  247173       1.7306     0.041759
130507       2  170674010  170950641    533      18  247173       2.2077     0.013631
140469       2  171024655  171521674   1058     104  247173       1.1831      0.11839
389058       2  171561857  171584498     51       8  247173      -1.4884      0.93168
285141       2  171617528  171665481     71       4  247173      -1.3911       0.9179
2571         2  171663200  171727661     78      10  247173     -0.48173        0.685
26003        2  171774948  171833645     59       3  247173      0.90772      0.18201
9874         2  171837333  172097824    322      13  247173       0.2329      0.40792
79828        2  172163912  172301312    156      17  247173     -0.31366      0.62311
80067        2  172280761  172351562    141       9  247173     -0.63416      0.73701
79901        2  172368757  172424643    162      18  247173       6.3465   1.1013e-10
1781         2  172533919  172616668     86       7  247173      -1.3166      0.90601
8604         2  172629915  172760816    173      12  247173      -1.6962      0.95507
8520         2  172768935  172858600     90       8  247173     -0.87785      0.80999
254042       2  172854804  172957158    137      16  247173      0.62484      0.26604
1745         2  172940208  172964402     25       6  247173       2.4033    0.0081235
1746         2  172954166  172977478     25       5  247173       3.9089   4.6365e-05
3655         2  173281954  173381181    234      23  247173       1.4896     0.068167
5163         2  173410101  173500351    152       7  247173       0.1705      0.43231
11069        2  173590525  173927621    428      46  247173      0.43053      0.33341
51776        2  173930440  174142737    311      24  247173       2.2752     0.011447
83879        2  174209561  174243718     69       9  247173       3.9557    3.816e-05
6670         2  174761187  174840430     93      10  247173      0.34454      0.36522
100128905    2  174880014  174901886     26       3  247173      -1.5083      0.93426
29789        2  174927175  175123365    304      11  247173       1.0592      0.14476
100131390    2  175189769  175215859     35       8  247173      -1.2605      0.89626
9541         2  175202878  175270443     70       6  247173     -0.65799      0.74473
79634        2  175250457  175304303     97       5  247173     -0.09748      0.53883
151556       2  175286299  175361816    106      10  247173     -0.15327      0.56091
7456         2  175414302  175557667    134      17  247173     -0.84868      0.80197
1134         2  175602320  175639200     56       6  247173      -1.3389       0.9097
1123         2  175654042  175880671    137       4  247173      0.10492      0.45822
1386         2  175926978  176042934     78       4  247173      0.56239      0.28692
518          2  176030986  176056490     30       3  247173      0.47569      0.31715
80856        2  176780410  176877018     89       8  247173      0.13852      0.44492
344191       2  176934835  176958690     20       4  247173       1.1421       0.1267
3239         2  176947532  176970666     31       5  247173      0.71757      0.23651
3238         2  176954530  176975488     25       4  247173      0.45002      0.32635
3237         2  176961721  176986563     31       5  247173      0.03635       0.4855
3236         2  176971492  176994670     22       5  247173     -0.23684      0.59361
3235         2  176977413  176999645     20       5  247173     0.028677      0.48856
3234         2  176984422  177007423     23       4  247173     0.094301      0.46244
3232         2  176991669  177053737     85       8  247173     -0.59316      0.72346
3233         2  177005122  177027951     27       6  247173      -1.0677      0.85717
3231         2  177043307  177065635     15       3  247173    -0.091746      0.53655
10651        2  177124123  177212753     90       8  247173     -0.19889      0.57883
220988       2  178066063  178098687     19       2  247173        1.251      0.10546
4780         2  178085031  178139859     60       7  247173      0.22291       0.4118
8540         2  178247471  178418564    203       7  247173        1.544     0.061297
150737       2  178404880  178427524     31       2  247173       0.5625      0.28689
92104        2  178469026  178493694     86       9  247173    -0.014301      0.50571
50940        2  178477977  178983066    991      35  247173       1.0353      0.15026
129831       2  178967149  179004383     26       4  247173       1.4011     0.080586
114880       2  179049208  179274160    357      33  247173      0.68848      0.24558
8575         2  179286141  179325958     20       2  247173        1.069      0.14254
494513       2  179306163  179336149     13       2  247173       1.0662      0.14316
51661        2  179318391  179353646     22       3  247173       1.1459      0.12593
65977        2  179335199  179379783     30       4  247173       1.2077      0.11358
7273         2  179380716  179682150    235      22  247173      0.81713      0.20693
285025       2  179684484  179924841    399      35  247173     -0.30849      0.62115
91404        2  179956419  180139350    169      10  247173      -1.7059      0.95598
151126       2  180296709  180736232    862      68  247173      0.74957      0.22676
57703        2  180799603  180882024    124       9  247173       3.2254   0.00062903
10477        2  181835112  181938154    229       7  247173      0.14811      0.44113
3676         2  182311619  182412474    155      14  247173      -1.2236      0.88945
375298       2  182391399  182531834    243      18  247173      -1.6911      0.95459
4760         2  182530833  182555392     20       4  247173     -0.75687      0.77544
6744         2  182746472  182805465     49       3  247173    0.0035392      0.49859
151242       2  182808968  183006109    230      23  247173      0.52483      0.29985
5136         2  182994762  183397572    743      35  247173      0.15549      0.43822
54431        2  183570768  183654752     89       5  247173      0.14789      0.44122
2487         2  183688002  183741498     73       8  247173      0.58518      0.27921
10787        2  183779579  183913586     98       6  247173     -0.81457      0.79234
142679       2  183933287  183974736     47       5  247173     -0.49614       0.6901
129401       2  183972247  184036408    139      13  247173      -1.1892      0.88283
91752        2  185453093  185814214    345      12  247173      -1.5726       0.9421
401024       2  186593355  186708016    182       6  247173       1.8228     0.034169
55854        2  187340885  187384088     47       4  247173       0.3681       0.3564
3685         2  187444058  187555629    121      11  247173      0.78455      0.21636
165215       2  187548789  187640686     77       6  247173      0.43923      0.33025
151112       2  187682207  187723897    107       5  247173     -0.68156      0.75224
10203        2  188196690  188323021    179      12  247173       2.1715     0.014948
7035         2  188318957  188429219    146      15  247173       1.8975     0.028879
51454        2  189146396  189470653    269       9  247173      0.76515      0.22209
116093       2  189588465  189664831    105       2  247173      0.38367      0.35061
1281         2  189829099  189887472     81      13  247173       2.9188    0.0017568
1290         2  189886641  190054668    285       8  247173       3.6959   0.00010954
84128        2  190296159  190350287     40       5  247173       3.6245   0.00014476
30061        2  190415316  190458478     56       6  247173       2.8068    0.0025016
54529        2  190516125  190545557     39       6  247173      0.22842      0.40966
150709       2  190529018  190635919    106       7  247173    -0.099809      0.53975
64172        2  190601386  190638020     37       4  247173     -0.36211      0.64136
94101        2  190624993  190659097     45       5  247173      0.12756      0.44925
5378         2  190638710  190752355    152      13  247173       1.3244     0.092689
84281        2  190734282  191078210    419      38  247173      0.59074      0.27735
2660         2  190910426  190937455     21       3  247173      -1.3787        0.916
26275        2  191059355  191194771    261       5  247173      0.63569      0.26249
3628         2  191198196  191246391     90       6  247173      0.70286      0.24107
54842        2  191263081  191377041    178      12  247173     -0.26399      0.60411
100131211    2  191361619  191409468     66       7  247173     -0.63022      0.73573
4664         2  191503621  191567492     96       9  247173       1.9177     0.027575
2744         2  191735547  191840278     97       9  247173       3.2746   0.00052898
6772         2  191823762  191888976     95      14  247173       3.0391    0.0011865
6775         2  191884302  192047404    200      24  247173      0.90772      0.18201
4430         2  192100107  192300115    230       8  247173      -1.1304      0.87084
64859        2  192532798  192563248     19       4  247173      0.46884      0.31959
8436         2  192689031  192722006     26       7  247173     -0.29507      0.61603
23671        2  192760615  193069645    341      38  247173     -0.86395      0.80619
57181        2  196467798  196612426    125      10  247173     -0.10989      0.54375
56171        2  196592427  196943536    203      14  247173     -0.19918      0.57894
9262         2  196988307  197046336     93       4  247173        1.011      0.15602
57520        2  197053971  197468416    674      46  247173       2.0697     0.019242
284992       2  197494278  197607530    103       6  247173        1.951     0.025526
9330         2  197617756  197674492     38       5  247173        1.029      0.15174
401027       2  197659139  197685000     22       3  247173      0.11792      0.45307
80055        2  197687728  197801454    123       5  247173     0.030666      0.48777
91526        2  197821741  198185521    437      33  247173      0.86178      0.19441
23451        2  198246698  198309815     33       3  247173       1.6322     0.051318
80219        2  198308231  198349851     27       3  247173       1.6423     0.050266
3329         2  198341308  198374998     22       3  247173       1.8585     0.031547
3336         2  198354721  198378187     20       3  247173       1.9224     0.027279
100529241    2  198354721  198428423     54       4  247173        1.727     0.042085
25843        2  198370295  198428423     42       4  247173       1.5419      0.06155
130132       2  198425524  198550774    133       7  247173       1.5949     0.055363
92935        2  198560028  198583114     33       3  247173       1.9535     0.025382
66037        2  198581603  198661036     61       4  247173       1.6627     0.048183
5334         2  198659426  199024608    403      12  247173      0.98988      0.16112
23314        2  200124223  200345989    158      10  247173       1.8492     0.032218
205327       2  200765979  200802996     27       4  247173       1.9694     0.024455
129450       2  200783634  200830459     42       5  247173       1.9643     0.024747
79568        2  200810040  200838848     25       4  247173       2.0065     0.022401
26010        2  201160604  201356986    250      30  247173     -0.44038      0.67017
130535       2  201343677  201384817     54      11  247173       2.0024     0.022623
151246       2  201380865  201458818    103      10  247173       2.2985     0.010766
316          2  201440731  201546218    214      25  247173       2.5025    0.0061663
9689         2  201666262  201698569     21       2  247173       1.9615     0.024908
1195         2  201707732  201739467     23       6  247173       3.8616   5.6313e-05
53938        2  201725630  201764048     18       3  247173       3.7155   0.00010141
60491        2  201744050  201778655     14       1  247173       3.0739    0.0010563
4999         2  201764894  201838424     28       1  247173       3.0916   0.00099552
285172       2  201828441  201946392     39       2  247173       3.2503    0.0005765
4709         2  201926462  201960473     14       2  247173       3.6862   0.00011381
8837         2  201970877  202047411     60       4  247173       3.1592   0.00079089
843          2  202037621  202104129     28       2  247173       3.0537    0.0011302
841          2  202088166  202162434     95      11  247173       7.1788   3.5161e-13
130540       2  202143147  202232101    122       9  247173       6.1101    4.978e-10
66008        2  202231930  202326319    104       6  247173       2.0817     0.018684
55437        2  202306392  202369501     40       3  247173      0.92488      0.17751
151254       2  202342144  202493905    202      14  247173       2.4971    0.0062602
65062        2  202474907  202518252     51       9  247173       2.2877     0.011078
58538        2  202499597  202573467    120      26  247173       3.2147   0.00065301
57679        2  202554986  202655895    182      11  247173      0.16363      0.43501
65061        2  202645177  202770273    116      13  247173     -0.85004      0.80235
8324         2  202889310  202913160     24       5  247173      0.20197      0.41997
100652824    2  202927978  203071886    221      22  247173       1.2321      0.10896
7341         2  203060903  203113322     57       5  247173       1.7135     0.043306
51602        2  203120515  203178384     56       4  247173      0.68394      0.24701
659          2  203231033  203442474     81       7  247173      0.54777      0.29192
150864       2  203489901  203644480    103       9  247173      0.92841       0.1766
130026       2  203627873  203746708    142       8  247173       1.7497     0.040083
55759        2  203735323  203786949     70       4  247173       1.1441      0.12629
79800        2  203766978  203861060    109       6  247173       1.0521      0.14637
65065        2  203869597  204101101    210      13  247173      0.71259      0.23805
57404        2  204093164  204180563     96       6  247173      0.68757      0.24586
10152        2  204182597  204306892     89       9  247173       1.1976      0.11554
65059        2  204288538  204410058     99       7  247173      0.98121      0.16324
940          2  204561198  204613635     72       7  247173     -0.86318      0.80598
1493         2  204722511  204748683     32       4  247173      0.18615      0.42616
29851        2  204791454  204836302    123      16  247173     -0.92856      0.82344
117583       2  205400516  206494886   1374      82  247173       1.4774     0.069789
8828         2  206537184  206672857    147      27  247173      0.41876      0.33769
54891        2  206848445  206960906    150      11  247173       0.1858       0.4263
4719         2  206977803  207034243     95       4  247173     0.061056      0.47566
1933         2  207014318  207037653     36       3  247173      0.12904      0.44866
2825         2  207030040  207092771     97      12  247173     -0.74807      0.77279
57683        2  207129523  207189162     57       4  247173       1.3466     0.089052
8745         2  207298268  207495854    174      19  247173     -0.49646      0.69022
200726       2  207497142  207524173     21       5  247173        1.053      0.14616
391475       2  207506345  207593120    145      18  247173     -0.24828      0.59804
130752       2  207592487  207640268    129      10  247173    -0.015324      0.50611
22868        2  207620112  207670913     93       9  247173      -0.5177      0.69767
130749       2  207794278  207844198     81      11  247173     -0.79297       0.7861
8609         2  207928861  208041970    164      24  247173      0.47823      0.31624
1385         2  208384616  208480284     22       3  247173      -2.2885      0.98895
151194       2  208463839  208500652     25       2  247173      0.25369      0.39987
151195       2  208566264  208630898    109       4  247173     -0.27414      0.60801
7855         2  208617310  208644143     23       4  247173     -0.48304      0.68547
389072       2  208676012  208900284    227      20  247173      0.13375       0.4468
1421         2  208976331  208999313     81       9  247173       2.1674     0.015101
1420         2  208982861  209004554     65       7  247173       1.8839     0.029792
1419         2  208997297  209020877     71       9  247173       1.9559     0.025241
1418         2  209015464  209038366     78      10  247173      0.91519      0.18005
389073       2  209020071  209064969    110      16  247173       1.5523     0.060291
3417         2  209090951  209130478     18       4  247173      0.57214      0.28361
200576       2  209120990  209233475     45       4  247173     -0.52475      0.70012
5746         2  209214569  209369231    117       9  247173       2.0667     0.019382
4133         2  210278733  210608842    285      11  247173      0.26238      0.39652
285175       2  210626717  210874024    146      14  247173     -0.25137      0.59924
6120         2  210857289  210899784     12       2  247173    -0.011336      0.50452
151050       2  210875435  211046068     49       4  247173       1.1592      0.12319
33           2  211042632  211100215     10       2  247173     -0.08521      0.53395
4632         2  211144868  211189895     43       2  247173     -0.18774      0.57446
10314        2  211285973  211352347    110       6  247173     -0.92739      0.82314
1373         2  211332406  211553831    336      21  247173     -0.90113      0.81624
2066         2  212230442  213413879   2116     121  247173      0.31698      0.37563
22807        2  213854408  214026379    248      21  247173       1.8285     0.033735
100130451    2  214131277  214158929     11       2  247173     0.037421      0.48507
79582        2  214139103  215285225   1541      47  247173       1.6739     0.047077
402117       2  215266292  215450774    270      14  247173       1.6666     0.047794
580          2  215580370  215684428    216      19  247173     -0.05278      0.52105
26154        2  215786266  216013151    302      30  247173       1.8186     0.034486
471          2  216166679  216224496     92       7  247173     -0.44268        0.671
2335         2  216215177  216310890    113       9  247173    -0.079546       0.5317
